"year","site","burrow_name","week","study_day","burrow_visit","tot_prey","prey_start","prey_end","bv_start","bv_end","prey_days","bv_days","capt_hist"
2008,"Limpet Lane","2",28,38,0,2,38,67,50,50,30,1,2
2008,"Limpet Lane","2",30,50,1,2,38,67,50,50,30,1,2
2008,"Limpet Lane","2",32,67,0,4,38,67,50,50,30,1,2
2008,"Limpet Lane","3",30,50,1,2,50,67,50,67,18,18,2
2008,"Limpet Lane","3",32,67,2,1,50,67,50,67,18,18,2
2008,"Limpet Lane","4",30,50,1,0,67,67,50,67,1,18,1
2008,"Limpet Lane","4",32,67,4,1,67,67,50,67,1,18,2
2008,"Limpet Lane","5",32,67,0,1,67,67,NA,NA,1,NA,2
2008,"Limpet Lane","6",32,67,0,2,67,67,NA,NA,1,NA,2
2008,"Malmo Bluff","1",26,25,1,0,NA,NA,25,46,NA,22,1
2008,"Malmo Bluff","1",29,46,6,0,NA,NA,25,46,NA,22,1
2008,"Malmo Bluff","10",29,46,1,0,NA,NA,46,46,NA,1,1
2008,"Malmo Bluff","11",30,53,1,0,NA,NA,46,53,NA,8,1
2008,"Malmo Bluff","11",29,46,2,0,NA,NA,46,53,NA,8,1
2008,"Malmo Bluff","12",29,46,1,0,NA,NA,46,46,NA,1,1
2008,"Malmo Bluff","13",32,65,0,1,65,65,46,46,1,1,2
2008,"Malmo Bluff","13",29,46,2,0,65,65,46,46,1,1,1
2008,"Malmo Bluff","14",29,46,1,0,NA,NA,46,46,NA,1,1
2008,"Malmo Bluff","15",32,65,0,2,65,65,53,53,1,1,2
2008,"Malmo Bluff","15",30,53,3,0,65,65,53,53,1,1,1
2008,"Malmo Bluff","16",32,65,0,1,65,65,NA,NA,1,NA,2
2008,"Malmo Bluff","2",26,25,1,0,NA,NA,25,25,NA,1,1
2008,"Malmo Bluff","3",30,53,2,0,NA,NA,25,53,NA,29,1
2008,"Malmo Bluff","3",26,25,1,0,NA,NA,25,53,NA,29,1
2008,"Malmo Bluff","4",29,46,3,0,NA,NA,25,46,NA,22,1
2008,"Malmo Bluff","4",26,25,2,0,NA,NA,25,46,NA,22,1
2008,"Malmo Bluff","5",29,46,4,0,NA,NA,46,46,NA,1,1
2008,"Malmo Bluff","6",29,46,6,0,65,65,46,46,1,1,1
2008,"Malmo Bluff","6",32,65,0,1,65,65,46,46,1,1,2
2008,"Malmo Bluff","7",29,46,4,0,NA,NA,46,46,NA,1,1
2008,"Malmo Bluff","8",29,46,5,0,NA,NA,46,46,NA,1,1
2008,"Malmo Bluff","9",29,46,2,0,NA,NA,46,46,NA,1,1
2008,"Maylor Point","2",27,34,0,1,34,43,1,1,10,1,2
2008,"Maylor Point","2",29,43,0,1,34,43,1,1,10,1,2
2008,"Maylor Point","2",23,1,2,0,34,43,1,1,10,1,1
2008,"Maylor Point","2a",29,48,0,1,48,48,NA,NA,1,NA,2
2008,"Maylor Point","3a",32,66,1,1,61,66,66,66,6,1,2
2008,"Maylor Point","3a",31,61,0,3,61,66,66,66,6,1,2
2008,"Maylor Point","3b",32,66,3,0,48,48,66,66,1,1,1
2008,"Maylor Point","3b",29,48,0,1,48,48,66,66,1,1,2
2008,"Maylor Point","3c",32,66,5,0,NA,NA,66,66,NA,1,1
2008,"Maylor Point","3d",23,1,1,0,43,48,1,66,6,66,1
2008,"Maylor Point","3d",29,43,1,1,43,48,1,66,6,66,2
2008,"Maylor Point","3d",32,66,4,0,43,48,1,66,6,66,1
2008,"Maylor Point","3d",29,48,0,1,43,48,1,66,6,66,2
2008,"Maylor Point","4",31,61,0,1,43,61,1,1,19,1,2
2008,"Maylor Point","4",23,1,1,0,43,61,1,1,19,1,1
2008,"Maylor Point","4",29,43,0,1,43,61,1,1,19,1,2
2008,"Monroe Landing","1",28,40,0,2,33,62,27,62,30,36,2
2008,"Monroe Landing","1",29,48,0,2,33,62,27,62,30,36,2
2008,"Monroe Landing","1",26,27,1,0,33,62,27,62,30,36,1
2008,"Monroe Landing","1",31,62,3,3,33,62,27,62,30,36,2
2008,"Monroe Landing","1",27,33,0,1,33,62,27,62,30,36,2
2008,"Monroe Landing","2",27,33,0,1,33,48,NA,NA,16,NA,2
2008,"Monroe Landing","2",29,48,0,1,33,48,NA,NA,16,NA,2
2008,"Mutiny Sands","1",30,53,1,3,39,53,25,53,15,29,2
2008,"Mutiny Sands","1",29,45,0,5,39,53,25,53,15,29,2
2008,"Mutiny Sands","1",28,39,0,1,39,53,25,53,15,29,2
2008,"Mutiny Sands","1",26,25,1,0,39,53,25,53,15,29,1
2008,"Mutiny Sands","2",30,53,0,1,53,53,25,45,1,21,2
2008,"Mutiny Sands","2",29,45,3,0,53,53,25,45,1,21,1
2008,"Mutiny Sands","2",26,25,1,0,53,53,25,45,1,21,1
2008,"Mutiny Sands","3",30,53,1,0,NA,NA,53,53,NA,1,1
2008,"Mutiny Sands","4",30,53,1,0,NA,NA,53,53,NA,1,1
2008,"Mutiny Sands","5",30,53,1,0,NA,NA,53,53,NA,1,1
2008,"Mutiny Sands","6",30,53,1,2,53,53,53,53,1,1,2
2008,"Mutiny Sands","7",26,25,1,0,45,45,25,53,1,29,1
2008,"Mutiny Sands","7",30,53,2,0,45,45,25,53,1,29,1
2008,"Mutiny Sands","7",29,45,2,2,45,45,25,53,1,29,2
2008,"Mutiny Sands","8",30,53,0,2,45,53,NA,NA,9,NA,2
2008,"Mutiny Sands","8",29,45,0,1,45,53,NA,NA,9,NA,2
2008,"Mutiny Sands","9",30,53,0,1,53,53,NA,NA,1,NA,2
2008,"Possession Point","E1",26,25,1,0,33,47,25,47,15,23,1
2008,"Possession Point","E1",27,33,0,1,33,47,25,47,15,23,2
2008,"Possession Point","E1",29,47,1,4,33,47,25,47,15,23,2
2008,"Possession Point","E2",27,33,0,2,33,61,NA,NA,29,NA,2
2008,"Possession Point","E2",29,47,0,3,33,61,NA,NA,29,NA,2
2008,"Possession Point","E2",31,61,0,1,33,61,NA,NA,29,NA,2
2008,"Possession Point","P1",31,61,0,2,40,61,25,40,22,16,2
2008,"Possession Point","P1",26,25,3,0,40,61,25,40,22,16,1
2008,"Possession Point","P1",27,33,2,0,40,61,25,40,22,16,1
2008,"Possession Point","P1",30,51,0,1,40,61,25,40,22,16,2
2008,"Possession Point","P1",28,40,1,3,40,61,25,40,22,16,2
2008,"Possession Point","S2",30,51,0,1,51,61,NA,NA,11,NA,2
2008,"Possession Point","S2",31,61,0,1,51,61,NA,NA,11,NA,2
2008,"Possession Point","S8",31,61,0,1,40,61,40,40,22,1,2
2008,"Possession Point","S8",29,47,0,1,40,61,40,40,22,1,2
2008,"Possession Point","S8",28,40,1,1,40,61,40,40,22,1,2
2008,"Possession Point","S9",30,51,1,1,51,51,51,51,1,1,2
2008,"Pratts Bluff","1",26,28,2,2,28,35,28,56,8,29,2
2008,"Pratts Bluff","1",27,35,2,3,28,35,28,56,8,29,2
2008,"Pratts Bluff","1",30,56,1,0,28,35,28,56,8,29,1
2008,"Pratts Bluff","11",29,49,1,1,49,49,32,49,1,18,2
2008,"Pratts Bluff","11",27,32,1,0,49,49,32,49,1,18,1
2008,"Pratts Bluff","13",27,32,0,1,32,32,NA,NA,1,NA,2
2008,"Pratts Bluff","15",30,56,1,2,56,56,56,56,1,1,2
2008,"Pratts Bluff","1A",29,49,1,0,32,32,49,63,1,15,1
2008,"Pratts Bluff","1A",27,32,0,2,32,32,49,63,1,15,2
2008,"Pratts Bluff","1A",31,63,1,0,32,32,49,63,1,15,1
2008,"Pratts Bluff","1A",30,56,3,0,32,32,49,63,1,15,1
2008,"Pratts Bluff","1B",31,63,1,0,NA,NA,63,63,NA,1,1
2008,"Pratts Bluff","2",27,35,0,3,28,63,56,56,36,1,2
2008,"Pratts Bluff","2",31,63,0,1,28,63,56,56,36,1,2
2008,"Pratts Bluff","2",30,56,1,0,28,63,56,56,36,1,1
2008,"Pratts Bluff","2",26,28,0,3,28,63,56,56,36,1,2
2008,"Pratts Bluff","3",27,35,3,2,28,35,35,63,8,29,2
2008,"Pratts Bluff","3",26,28,0,3,28,35,35,63,8,29,2
2008,"Pratts Bluff","3",31,63,4,0,28,35,35,63,8,29,1
2008,"Pratts Bluff","4",26,28,1,0,NA,NA,28,28,NA,1,1
2008,"Pratts Bluff","6",30,56,3,0,49,49,56,63,1,8,1
2008,"Pratts Bluff","6",29,49,0,1,49,49,56,63,1,8,2
2008,"Pratts Bluff","6",31,63,1,0,49,49,56,63,1,8,1
2008,"Pratts Bluff","7",29,49,0,1,49,49,NA,NA,1,NA,2
2008,"Pratts Bluff","8",30,56,1,1,56,56,56,63,1,8,2
2008,"Pratts Bluff","8",31,63,2,0,56,56,56,63,1,8,1
2008,"Pratts Bluff","9",27,32,1,2,32,32,32,56,1,25,2
2008,"Pratts Bluff","9",29,49,1,0,32,32,32,56,1,25,1
2008,"Pratts Bluff","9",30,56,1,0,32,32,32,56,1,25,1
2008,"Rolling Hills #1","1",31,59,3,1,24,59,24,67,36,44,2
2008,"Rolling Hills #1","1",26,24,1,1,24,59,24,67,36,44,2
2008,"Rolling Hills #1","1",32,67,1,0,24,59,24,67,36,44,1
2008,"Rolling Hills #1","1",29,46,1,0,24,59,24,67,36,44,1
2008,"Rolling Hills #1","1",27,31,1,1,24,59,24,67,36,44,2
2008,"Rolling Hills #1","1",28,39,1,0,24,59,24,67,36,44,1
2008,"Rolling Hills #1","1",28,38,0,2,24,59,24,67,36,44,2
2008,"Rolling Hills #1","11",31,59,0,1,59,59,67,67,1,1,2
2008,"Rolling Hills #1","11",32,67,1,0,59,59,67,67,1,1,1
2008,"Rolling Hills #1","12",31,59,1,1,59,59,59,59,1,1,2
2008,"Rolling Hills #1","14",31,59,2,0,NA,NA,59,59,NA,1,1
2008,"Rolling Hills #1","2",28,39,4,0,31,46,24,67,16,44,1
2008,"Rolling Hills #1","2",27,31,0,2,31,46,24,67,16,44,2
2008,"Rolling Hills #1","2",32,67,1,0,31,46,24,67,16,44,1
2008,"Rolling Hills #1","2",29,46,1,1,31,46,24,67,16,44,2
2008,"Rolling Hills #1","2",28,38,0,1,31,46,24,67,16,44,2
2008,"Rolling Hills #1","2",26,24,1,0,31,46,24,67,16,44,1
2008,"Rolling Hills #1","3",32,67,1,0,24,38,39,67,15,29,1
2008,"Rolling Hills #1","3",31,59,1,0,24,38,39,67,15,29,1
2008,"Rolling Hills #1","3",27,31,0,1,24,38,39,67,15,29,2
2008,"Rolling Hills #1","3",28,39,1,0,24,38,39,67,15,29,1
2008,"Rolling Hills #1","3",28,38,0,2,24,38,39,67,15,29,2
2008,"Rolling Hills #1","3",26,24,0,1,24,38,39,67,15,29,2
2008,"Rolling Hills #1","4",28,38,0,2,24,38,59,59,15,1,2
2008,"Rolling Hills #1","4",27,31,0,2,24,38,59,59,15,1,2
2008,"Rolling Hills #1","4",26,24,0,1,24,38,59,59,15,1,2
2008,"Rolling Hills #1","4",31,59,1,0,24,38,59,59,15,1,1
2008,"Rolling Hills #1","5",28,39,0,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","5",30,52,0,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","5",31,59,1,0,24,52,24,59,29,36,1
2008,"Rolling Hills #1","5",28,38,0,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","5",26,24,1,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","5",27,31,0,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","6",28,38,0,1,24,38,24,67,15,44,2
2008,"Rolling Hills #1","6",31,59,3,0,24,38,24,67,15,44,1
2008,"Rolling Hills #1","6",26,24,2,1,24,38,24,67,15,44,2
2008,"Rolling Hills #1","6",32,67,2,0,24,38,24,67,15,44,1
2008,"Rolling Hills #1","6",27,31,0,1,24,38,24,67,15,44,2
2008,"Rolling Hills #1","7",31,59,1,0,24,46,46,59,23,14,1
2008,"Rolling Hills #1","7",29,46,1,2,24,46,46,59,23,14,2
2008,"Rolling Hills #1","7",26,24,0,1,24,46,46,59,23,14,2
2008,"Rolling Hills #1","7",28,39,0,2,24,46,46,59,23,14,2
2008,"Shore Meadows","1",30,50,2,0,NA,NA,50,50,NA,1,1
2008,"Shore Meadows","2",30,50,2,0,NA,NA,50,50,NA,1,1
2008,"Shore Meadows","4",30,50,4,0,NA,NA,50,50,NA,1,1
2008,"Shore Meadows","5",29,43,0,2,43,57,50,50,15,1,2
2008,"Shore Meadows","5",30,50,2,0,43,57,50,50,15,1,1
2008,"Shore Meadows","5",31,57,0,4,43,57,50,50,15,1,2
2008,"Shore Meadows","6",31,57,0,1,29,57,NA,NA,29,NA,2
2008,"Shore Meadows","6",30,50,0,2,29,57,NA,NA,29,NA,2
2008,"Shore Meadows","6",27,29,0,1,29,57,NA,NA,29,NA,2
2008,"Swantown","1",29,44,1,2,23,65,44,51,43,8,2
2008,"Swantown","1",26,23,0,2,23,65,44,51,43,8,2
2008,"Swantown","1",32,65,0,1,23,65,44,51,43,8,2
2008,"Swantown","1",30,51,3,0,23,65,44,51,43,8,1
2008,"Swantown","1",28,37,0,1,23,65,44,51,43,8,2
2008,"Swantown","2",30,51,1,1,30,65,23,51,36,29,2
2008,"Swantown","2",32,65,0,1,30,65,23,51,36,29,2
2008,"Swantown","2",26,23,1,0,30,65,23,51,36,29,1
2008,"Swantown","2",27,30,1,2,30,65,23,51,36,29,2
2008,"Swantown","2",29,44,2,1,30,65,23,51,36,29,2
2008,"Swantown","2",28,37,0,2,30,65,23,51,36,29,2
2008,"Swantown","3",27,30,0,2,30,30,NA,NA,1,NA,2
2008,"Swantown","4",27,30,1,1,30,30,30,30,1,1,2
2008,"Swantown","5",32,65,0,4,51,65,51,51,15,1,2
2008,"Swantown","5",30,51,1,1,51,65,51,51,15,1,2
2008,"Swantown","6",32,65,0,1,51,65,51,51,15,1,2
2008,"Swantown","6",31,59,0,1,51,65,51,51,15,1,2
2008,"Swantown","6",30,51,1,2,51,65,51,51,15,1,2
2009,"Cliffside","1",32,43,1,1,13,43,20,43,31,24,2
2009,"Cliffside","1",29,20,1,1,13,43,20,43,31,24,2
2009,"Cliffside","1",28,13,0,1,13,43,20,43,31,24,2
2009,"Cliffside","10",29,20,4,1,13,28,20,28,16,9,2
2009,"Cliffside","10",28,13,0,1,13,28,20,28,16,9,2
2009,"Cliffside","10",30,28,1,1,13,28,20,28,16,9,2
2009,"Cliffside","11",28,13,0,1,13,20,20,20,8,1,2
2009,"Cliffside","11",29,20,1,1,13,20,20,20,8,1,2
2009,"Cliffside","12",32,43,1,1,43,43,20,43,1,24,2
2009,"Cliffside","12",29,20,2,0,43,43,20,43,1,24,1
2009,"Cliffside","13",29,20,2,0,NA,NA,20,20,NA,1,1
2009,"Cliffside","2",29,20,2,0,43,43,20,43,1,24,1
2009,"Cliffside","2",32,43,1,1,43,43,20,43,1,24,2
2009,"Cliffside","3",30,28,1,0,5,20,13,28,16,16,1
2009,"Cliffside","3",29,20,2,3,5,20,13,28,16,16,2
2009,"Cliffside","3",28,13,1,0,5,20,13,28,16,16,1
2009,"Cliffside","3",26,5,0,1,5,20,13,28,16,16,2
2009,"Cliffside","4",29,20,1,2,5,43,5,20,39,16,2
2009,"Cliffside","4",26,5,1,2,5,43,5,20,39,16,2
2009,"Cliffside","4",32,43,0,1,5,43,5,20,39,16,2
2009,"Cliffside","5",26,5,1,0,13,20,5,20,8,16,1
2009,"Cliffside","5",29,20,2,2,13,20,5,20,8,16,2
2009,"Cliffside","5",28,13,0,1,13,20,5,20,8,16,2
2009,"Cliffside","6",28,13,0,2,5,20,5,20,16,16,2
2009,"Cliffside","6",29,20,2,2,5,20,5,20,16,16,2
2009,"Cliffside","6",26,5,1,1,5,20,5,20,16,16,2
2009,"Cliffside","7",32,43,0,1,20,43,5,20,24,16,2
2009,"Cliffside","7",26,5,1,0,20,43,5,20,24,16,1
2009,"Cliffside","7",29,20,1,1,20,43,5,20,24,16,2
2009,"Cliffside","8",29,20,2,0,49,49,20,20,1,1,1
2009,"Cliffside","8",33,49,0,1,49,49,20,20,1,1,2
2009,"Cliffside","9",29,20,2,1,13,20,20,20,8,1,2
2009,"Cliffside","9",28,13,0,1,13,20,20,20,8,1,2
2009,"Crescent Harbor","1",27,6,0,3,6,6,NA,NA,1,NA,2
2009,"Crescent Harbor","2",28,13,1,0,34,34,13,13,1,1,1
2009,"Crescent Harbor","2",31,34,0,3,34,34,13,13,1,1,2
2009,"Crescent Harbor","3",30,27,0,1,27,41,NA,NA,15,NA,2
2009,"Crescent Harbor","3",32,41,0,1,27,41,NA,NA,15,NA,2
2009,"Double Bluff North","A1",27,7,1,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","A2",27,7,1,0,NA,NA,7,49,NA,43,1
2009,"Double Bluff North","A2",28,14,1,0,NA,NA,7,49,NA,43,1
2009,"Double Bluff North","A2",33,49,2,0,NA,NA,7,49,NA,43,1
2009,"Double Bluff North","A2",31,37,2,0,NA,NA,7,49,NA,43,1
2009,"Double Bluff North","A2",29,21,1,0,NA,NA,7,49,NA,43,1
2009,"Double Bluff North","A3",29,21,2,0,NA,NA,21,21,NA,1,1
2009,"Double Bluff North","A4",30,27,0,1,27,27,49,49,1,1,2
2009,"Double Bluff North","A4",33,49,1,0,27,27,49,49,1,1,1
2009,"Double Bluff North","B1",30,27,0,2,7,27,21,21,21,1,2
2009,"Double Bluff North","B1",27,7,0,1,7,27,21,21,21,1,2
2009,"Double Bluff North","B1",29,21,2,0,7,27,21,21,21,1,1
2009,"Double Bluff North","B10",27,7,1,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","B11",29,21,2,1,21,27,21,21,7,1,2
2009,"Double Bluff North","B11",30,27,0,1,21,27,21,21,7,1,2
2009,"Double Bluff North","B2",27,7,2,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","B3",27,7,1,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","B3",29,21,2,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","B4",29,21,2,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","B4",27,7,1,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","B4",28,14,3,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","B5",27,7,4,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","B5",29,21,3,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","B5",28,14,1,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","B6",27,7,1,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","B8",27,7,1,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","B9",27,7,1,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","B9",29,21,1,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","C1",27,7,1,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","C2",29,21,0,1,21,49,7,7,29,1,2
2009,"Double Bluff North","C2",27,7,1,0,21,49,7,7,29,1,1
2009,"Double Bluff North","C2",33,49,0,1,21,49,7,7,29,1,2
2009,"Double Bluff North","C3",29,21,0,1,14,21,14,14,8,1,2
2009,"Double Bluff North","C3",28,14,1,1,14,21,14,14,8,1,2
2009,"Double Bluff North","C4",29,21,0,1,14,21,NA,NA,8,NA,2
2009,"Double Bluff North","C4",28,14,0,1,14,21,NA,NA,8,NA,2
2009,"Double Bluff North","C5",29,21,0,1,21,21,NA,NA,1,NA,2
2009,"Double Bluff North","C6",31,37,4,0,NA,NA,37,37,NA,1,1
2009,"Double Bluff North","D1",27,7,1,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","D10",32,43,1,2,43,43,14,49,1,36,2
2009,"Double Bluff North","D10",29,21,3,0,43,43,14,49,1,36,1
2009,"Double Bluff North","D10",33,49,1,0,43,43,14,49,1,36,1
2009,"Double Bluff North","D10",28,14,2,0,43,43,14,49,1,36,1
2009,"Double Bluff North","D11",28,14,2,0,27,49,14,43,23,30,1
2009,"Double Bluff North","D11",30,27,0,1,27,49,14,43,23,30,2
2009,"Double Bluff North","D11",32,43,1,1,27,49,14,43,23,30,2
2009,"Double Bluff North","D11",33,49,0,1,27,49,14,43,23,30,2
2009,"Double Bluff North","D12",31,37,0,4,21,49,21,21,29,1,2
2009,"Double Bluff North","D12",33,49,0,1,21,49,21,21,29,1,2
2009,"Double Bluff North","D12",29,21,1,1,21,49,21,21,29,1,2
2009,"Double Bluff North","D12",30,27,0,1,21,49,21,21,29,1,2
2009,"Double Bluff North","D13",31,37,0,3,27,49,21,21,23,1,2
2009,"Double Bluff North","D13",30,27,0,1,27,49,21,21,23,1,2
2009,"Double Bluff North","D13",33,49,0,1,27,49,21,21,23,1,2
2009,"Double Bluff North","D13",32,43,0,2,27,49,21,21,23,1,2
2009,"Double Bluff North","D13",29,21,1,0,27,49,21,21,23,1,1
2009,"Double Bluff North","D14",30,27,0,1,27,27,NA,NA,1,NA,2
2009,"Double Bluff North","D15",30,27,1,1,27,27,27,27,1,1,2
2009,"Double Bluff North","D2",30,27,0,2,14,37,7,37,24,31,2
2009,"Double Bluff North","D2",29,21,0,1,14,37,7,37,24,31,2
2009,"Double Bluff North","D2",31,37,1,1,14,37,7,37,24,31,2
2009,"Double Bluff North","D2",27,7,1,0,14,37,7,37,24,31,1
2009,"Double Bluff North","D2",28,14,0,2,14,37,7,37,24,31,2
2009,"Double Bluff North","D3",27,7,1,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","D4",29,21,3,1,21,21,7,49,1,43,2
2009,"Double Bluff North","D4",27,7,2,0,21,21,7,49,1,43,1
2009,"Double Bluff North","D4",28,14,1,0,21,21,7,49,1,43,1
2009,"Double Bluff North","D4",32,43,1,0,21,21,7,49,1,43,1
2009,"Double Bluff North","D4",33,49,1,0,21,21,7,49,1,43,1
2009,"Double Bluff North","D5",29,21,5,2,14,21,7,49,8,43,2
2009,"Double Bluff North","D5",33,49,1,0,14,21,7,49,8,43,1
2009,"Double Bluff North","D5",27,7,3,0,14,21,7,49,8,43,1
2009,"Double Bluff North","D5",28,14,1,2,14,21,7,49,8,43,2
2009,"Double Bluff North","D5",31,37,4,0,14,21,7,49,8,43,1
2009,"Double Bluff North","D6",27,7,2,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","D7",27,7,1,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","D8",27,7,1,0,NA,NA,7,7,NA,1,1
2009,"Double Bluff North","D9",28,14,3,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","D9",29,21,4,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff North","D9",27,7,1,0,NA,NA,7,21,NA,15,1
2009,"Double Bluff South","1",31,36,0,5,22,41,NA,NA,20,NA,2
2009,"Double Bluff South","1",32,41,0,2,22,41,NA,NA,20,NA,2
2009,"Double Bluff South","1",30,29,0,4,22,41,NA,NA,20,NA,2
2009,"Double Bluff South","1",29,22,0,2,22,41,NA,NA,20,NA,2
2009,"Double Bluff South","1A",32,41,1,0,NA,NA,41,41,NA,1,1
2009,"Double Bluff South","2",29,22,0,4,22,29,NA,NA,8,NA,2
2009,"Double Bluff South","2",30,29,0,3,22,29,NA,NA,8,NA,2
2009,"Double Bluff South","3",31,36,2,4,29,41,36,36,13,1,2
2009,"Double Bluff South","3",32,41,0,1,29,41,36,36,13,1,2
2009,"Double Bluff South","3",30,29,0,2,29,41,36,36,13,1,2
2009,"Fort Casey","1",34,55,1,0,NA,NA,55,55,NA,1,1
2009,"Fort Casey","2",32,45,3,1,34,55,6,45,22,40,2
2009,"Fort Casey","2",34,55,0,1,34,55,6,45,22,40,2
2009,"Fort Casey","2",27,6,1,0,34,55,6,45,22,40,1
2009,"Fort Casey","2",31,34,0,1,34,55,6,45,22,40,2
2009,"Fort Casey","3",27,6,1,0,16,34,6,45,19,40,1
2009,"Fort Casey","3",31,34,0,1,16,34,6,45,19,40,2
2009,"Fort Casey","3",28,16,4,2,16,34,6,45,19,40,2
2009,"Fort Casey","3",32,45,3,0,16,34,6,45,19,40,1
2009,"Fort Casey","4",28,16,1,0,6,48,16,45,43,30,1
2009,"Fort Casey","4",32,45,6,1,6,48,16,45,43,30,2
2009,"Fort Casey","4",33,48,0,1,6,48,16,45,43,30,2
2009,"Fort Casey","4",27,6,0,1,6,48,16,45,43,30,2
2009,"Fort Casey","46",32,45,5,1,45,45,45,45,1,1,2
2009,"Fort Casey","7",33,48,0,1,24,48,16,55,25,40,2
2009,"Fort Casey","7",29,24,0,1,24,48,16,55,25,40,2
2009,"Fort Casey","7",31,34,0,1,24,48,16,55,25,40,2
2009,"Fort Casey","7",34,55,1,0,24,48,16,55,25,40,1
2009,"Fort Casey","7",28,16,2,0,24,48,16,55,25,40,1
2009,"Fort Casey","8",28,16,1,0,NA,NA,16,16,NA,1,1
2009,"Fort Casey","B",31,34,0,1,24,34,NA,NA,11,NA,2
2009,"Fort Casey","B",29,24,0,2,24,34,NA,NA,11,NA,2
2009,"Fort Casey","X",32,45,2,0,24,24,45,48,1,4,1
2009,"Fort Casey","X",31,34,0,0,24,24,45,48,1,4,3
2009,"Fort Casey","X",29,24,0,1,24,24,45,48,1,4,2
2009,"Fort Casey","X",33,48,2,0,24,24,45,48,1,4,1
2009,"Fort Casey","Y",33,48,5,1,48,48,48,48,1,1,2
2009,"Hancock Lake","1",29,24,5,2,24,38,14,38,15,25,2
2009,"Hancock Lake","1",31,38,1,4,24,38,14,38,15,25,2
2009,"Hancock Lake","1",30,28,0,2,24,38,14,38,15,25,2
2009,"Hancock Lake","1",28,14,1,0,24,38,14,38,15,25,1
2009,"Hancock Lake","10",32,42,0,1,42,42,NA,NA,1,NA,2
2009,"Hancock Lake","2",31,38,0,3,14,38,14,28,25,15,2
2009,"Hancock Lake","2",29,24,0,1,14,38,14,28,25,15,2
2009,"Hancock Lake","2",30,28,1,1,14,38,14,28,25,15,2
2009,"Hancock Lake","2",28,14,1,2,14,38,14,28,25,15,2
2009,"Hancock Lake","3",28,14,0,1,14,42,NA,NA,29,NA,2
2009,"Hancock Lake","3",32,42,0,1,14,42,NA,NA,29,NA,2
2009,"Hancock Lake","3",29,24,0,1,14,42,NA,NA,29,NA,2
2009,"Hancock Lake","4",30,28,1,1,28,28,24,42,1,19,2
2009,"Hancock Lake","4",31,38,1,0,28,28,24,42,1,19,1
2009,"Hancock Lake","4",29,24,4,0,28,28,24,42,1,19,1
2009,"Hancock Lake","4",32,42,1,0,28,28,24,42,1,19,1
2009,"Hancock Lake","5",32,42,0,2,42,42,24,28,1,5,2
2009,"Hancock Lake","5",29,24,5,0,42,42,24,28,1,5,1
2009,"Hancock Lake","5",30,28,1,0,42,42,24,28,1,5,1
2009,"Hancock Lake","6",29,24,2,0,NA,NA,24,24,NA,1,1
2009,"Hancock Lake","7",30,28,0,2,24,28,24,42,5,19,2
2009,"Hancock Lake","7",29,24,5,2,24,28,24,42,5,19,2
2009,"Hancock Lake","7",32,42,1,0,24,28,24,42,5,19,1
2009,"Hancock Lake","8",29,24,1,0,NA,NA,24,24,NA,1,1
2009,"Hancock Lake","9",32,42,0,1,28,42,NA,NA,15,NA,2
2009,"Hancock Lake","9",30,28,0,2,28,42,NA,NA,15,NA,2
2009,"Harrington North","11",27,8,0,1,1,15,15,15,15,1,2
2009,"Harrington North","11",28,15,4,1,1,15,15,15,15,1,2
2009,"Harrington North","11",26,1,0,1,1,15,15,15,15,1,2
2009,"Harrington North","12",27,8,0,1,1,8,NA,NA,8,NA,2
2009,"Harrington North","12",26,1,0,3,1,8,NA,NA,8,NA,2
2009,"Harrington North","13",27,8,0,1,1,8,NA,NA,8,NA,2
2009,"Harrington North","13",26,1,0,1,1,8,NA,NA,8,NA,2
2009,"Harrington North","3",28,15,1,2,15,15,15,15,1,1,2
