"site","date","intern_data","start_time","end_time","PG_count","burrow_count","burrow_visit.x","qaqc","mult_count","burrow_name","Gunnel","Sculpin","Other","burrow_visit.y","qaqc_concern"
"Rolling Hills",2011-07-15,"Y","","",4,0,0,"","Y","15",2,3,0,0,""
"Rolling Hills",2011-07-15,"Y","","",4,0,0,"","Y","32",0,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",4,0,0,"","Y","24",3,4,0,0,""
"Rolling Hills",2011-07-15,"Y","","",22,0,0,"","Y","8",4,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",22,0,0,"","Y","4",3,4,1,0,""
"Rolling Hills",2011-07-15,"Y","","",22,0,0,"","Y","32a",2,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",22,0,0,"","Y","14",1,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",22,0,0,"","Y","5",3,2,0,0,""
"Rolling Hills",2011-07-15,"Y","","",22,0,0,"","Y","15",2,3,0,0,""
"Rolling Hills",2011-07-15,"Y","","",22,0,0,"","Y","32",0,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",22,0,0,"","Y","24",3,4,0,0,""
"Rolling Hills",2011-07-15,"Y","","",19,0,0,"","Y","8",4,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",19,0,0,"","Y","4",3,4,1,0,""
"Rolling Hills",2011-07-15,"Y","","",19,0,0,"","Y","32a",2,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",19,0,0,"","Y","14",1,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",19,0,0,"","Y","5",3,2,0,0,""
"Rolling Hills",2011-07-15,"Y","","",19,0,0,"","Y","15",2,3,0,0,""
"Rolling Hills",2011-07-15,"Y","","",19,0,0,"","Y","32",0,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",19,0,0,"","Y","24",3,4,0,0,""
"Rolling Hills",2011-07-15,"Y","","",9,0,0,"","Y","8",4,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",9,0,0,"","Y","4",3,4,1,0,""
"Rolling Hills",2011-07-15,"Y","","",9,0,0,"","Y","32a",2,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",9,0,0,"","Y","14",1,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",9,0,0,"","Y","5",3,2,0,0,""
"Rolling Hills",2011-07-15,"Y","","",9,0,0,"","Y","15",2,3,0,0,""
"Rolling Hills",2011-07-15,"Y","","",9,0,0,"","Y","32",0,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",9,0,0,"","Y","24",3,4,0,0,""
"Rolling Hills",2011-07-15,"Y","","",6,0,0,"","Y","8",4,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",6,0,0,"","Y","4",3,4,1,0,""
"Rolling Hills",2011-07-15,"Y","","",6,0,0,"","Y","32a",2,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",6,0,0,"","Y","14",1,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",6,0,0,"","Y","5",3,2,0,0,""
"Rolling Hills",2011-07-15,"Y","","",6,0,0,"","Y","15",2,3,0,0,""
"Rolling Hills",2011-07-15,"Y","","",6,0,0,"","Y","32",0,1,0,0,""
"Rolling Hills",2011-07-15,"Y","","",6,0,0,"","Y","24",3,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",32,0,0,"","Y","8",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",32,0,0,"","Y","32a",12,1,1,0,""
"Rolling Hills",2011-07-22,"Y","","",32,0,0,"","Y","3",2,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",32,0,0,"","Y","4",8,1,0,0,""
"Rolling Hills",2011-07-22,"Y","","",32,0,0,"","Y","24",3,0,2,0,""
"Rolling Hills",2011-07-22,"Y","","",32,0,0,"","Y","5",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",32,0,0,"","Y","15",5,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",32,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-07-22,"Y","","",32,0,0,"","Y","1,2,or3",8,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",41,0,0,"","Y","8",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",41,0,0,"","Y","32a",12,1,1,0,""
"Rolling Hills",2011-07-22,"Y","","",41,0,0,"","Y","3",2,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",41,0,0,"","Y","4",8,1,0,0,""
"Rolling Hills",2011-07-22,"Y","","",41,0,0,"","Y","24",3,0,2,0,""
"Rolling Hills",2011-07-22,"Y","","",41,0,0,"","Y","5",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",41,0,0,"","Y","15",5,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",41,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-07-22,"Y","","",41,0,0,"","Y","1,2,or3",8,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",22,0,0,"","Y","8",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",22,0,0,"","Y","32a",12,1,1,0,""
"Rolling Hills",2011-07-22,"Y","","",22,0,0,"","Y","3",2,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",22,0,0,"","Y","4",8,1,0,0,""
"Rolling Hills",2011-07-22,"Y","","",22,0,0,"","Y","24",3,0,2,0,""
"Rolling Hills",2011-07-22,"Y","","",22,0,0,"","Y","5",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",22,0,0,"","Y","15",5,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",22,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-07-22,"Y","","",22,0,0,"","Y","1,2,or3",8,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",40,0,0,"","Y","8",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",40,0,0,"","Y","32a",12,1,1,0,""
"Rolling Hills",2011-07-22,"Y","","",40,0,0,"","Y","3",2,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",40,0,0,"","Y","4",8,1,0,0,""
"Rolling Hills",2011-07-22,"Y","","",40,0,0,"","Y","24",3,0,2,0,""
"Rolling Hills",2011-07-22,"Y","","",40,0,0,"","Y","5",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",40,0,0,"","Y","15",5,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",40,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-07-22,"Y","","",40,0,0,"","Y","1,2,or3",8,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",33,0,0,"","Y","8",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",33,0,0,"","Y","32a",12,1,1,0,""
"Rolling Hills",2011-07-22,"Y","","",33,0,0,"","Y","3",2,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",33,0,0,"","Y","4",8,1,0,0,""
"Rolling Hills",2011-07-22,"Y","","",33,0,0,"","Y","24",3,0,2,0,""
"Rolling Hills",2011-07-22,"Y","","",33,0,0,"","Y","5",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",33,0,0,"","Y","15",5,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",33,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-07-22,"Y","","",33,0,0,"","Y","1,2,or3",8,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",34,0,0,"","Y","8",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",34,0,0,"","Y","32a",12,1,1,0,""
"Rolling Hills",2011-07-22,"Y","","",34,0,0,"","Y","3",2,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",34,0,0,"","Y","4",8,1,0,0,""
"Rolling Hills",2011-07-22,"Y","","",34,0,0,"","Y","24",3,0,2,0,""
"Rolling Hills",2011-07-22,"Y","","",34,0,0,"","Y","5",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",34,0,0,"","Y","15",5,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",34,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-07-22,"Y","","",34,0,0,"","Y","1,2,or3",8,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",27,0,0,"","Y","8",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",27,0,0,"","Y","32a",12,1,1,0,""
"Rolling Hills",2011-07-22,"Y","","",27,0,0,"","Y","3",2,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",27,0,0,"","Y","4",8,1,0,0,""
"Rolling Hills",2011-07-22,"Y","","",27,0,0,"","Y","24",3,0,2,0,""
"Rolling Hills",2011-07-22,"Y","","",27,0,0,"","Y","5",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",27,0,0,"","Y","15",5,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",27,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-07-22,"Y","","",27,0,0,"","Y","1,2,or3",8,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",29,0,0,"","Y","8",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",29,0,0,"","Y","32a",12,1,1,0,""
"Rolling Hills",2011-07-22,"Y","","",29,0,0,"","Y","3",2,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",29,0,0,"","Y","4",8,1,0,0,""
"Rolling Hills",2011-07-22,"Y","","",29,0,0,"","Y","24",3,0,2,0,""
"Rolling Hills",2011-07-22,"Y","","",29,0,0,"","Y","5",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",29,0,0,"","Y","15",5,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",29,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-07-22,"Y","","",29,0,0,"","Y","1,2,or3",8,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",31,0,0,"","Y","8",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",31,0,0,"","Y","32a",12,1,1,0,""
"Rolling Hills",2011-07-22,"Y","","",31,0,0,"","Y","3",2,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",31,0,0,"","Y","4",8,1,0,0,""
"Rolling Hills",2011-07-22,"Y","","",31,0,0,"","Y","24",3,0,2,0,""
"Rolling Hills",2011-07-22,"Y","","",31,0,0,"","Y","5",6,0,0,0,""
"Rolling Hills",2011-07-22,"Y","","",31,0,0,"","Y","15",5,4,0,0,""
"Rolling Hills",2011-07-22,"Y","","",31,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-07-22,"Y","","",31,0,0,"","Y","1,2,or3",8,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",17,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",17,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",17,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",17,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",17,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",42,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",42,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",42,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",42,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",42,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",39,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",39,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",39,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",39,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",39,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",6,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",6,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",6,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",6,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",6,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",40,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",40,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",40,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",40,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",40,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",25,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",25,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",25,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",25,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",25,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",18,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",18,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",18,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",18,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",18,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",21,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",21,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",21,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",21,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",21,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",7,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",7,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",7,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",7,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",7,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",5,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",5,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",5,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",5,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",5,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",4,0,0,"","Y","15",1,1,0,0,""
"Rolling Hills",2011-07-29,"Y","","",4,0,0,"","Y","32a",4,2,0,0,""
"Rolling Hills",2011-07-29,"Y","","",4,0,0,"","Y","14b",1,4,0,0,""
"Rolling Hills",2011-07-29,"Y","","",4,0,0,"","Y","3",1,0,0,0,""
"Rolling Hills",2011-07-29,"Y","","",4,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",30,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-08-05,"Y","","",30,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",30,0,0,"","Y","1,2,or3",3,1,0,0,""
"Rolling Hills",2011-08-05,"Y","","",30,0,0,"","Y","3",4,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",30,0,0,"","Y","14",1,3,2,0,""
"Rolling Hills",2011-08-05,"Y","","",27,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-08-05,"Y","","",27,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",27,0,0,"","Y","1,2,or3",3,1,0,0,""
"Rolling Hills",2011-08-05,"Y","","",27,0,0,"","Y","3",4,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",27,0,0,"","Y","14",1,3,2,0,""
"Rolling Hills",2011-08-05,"Y","","",34,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-08-05,"Y","","",34,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",34,0,0,"","Y","1,2,or3",3,1,0,0,""
"Rolling Hills",2011-08-05,"Y","","",34,0,0,"","Y","3",4,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",34,0,0,"","Y","14",1,3,2,0,""
"Rolling Hills",2011-08-05,"Y","","",31,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-08-05,"Y","","",31,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",31,0,0,"","Y","1,2,or3",3,1,0,0,""
"Rolling Hills",2011-08-05,"Y","","",31,0,0,"","Y","3",4,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",31,0,0,"","Y","14",1,3,2,0,""
"Rolling Hills",2011-08-05,"Y","","",23,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-08-05,"Y","","",23,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",23,0,0,"","Y","1,2,or3",3,1,0,0,""
"Rolling Hills",2011-08-05,"Y","","",23,0,0,"","Y","3",4,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",23,0,0,"","Y","14",1,3,2,0,""
"Rolling Hills",2011-08-05,"Y","","",22,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-08-05,"Y","","",22,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",22,0,0,"","Y","1,2,or3",3,1,0,0,""
"Rolling Hills",2011-08-05,"Y","","",22,0,0,"","Y","3",4,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",22,0,0,"","Y","14",1,3,2,0,""
"Rolling Hills",2011-08-05,"Y","","",20,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-08-05,"Y","","",20,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",20,0,0,"","Y","1,2,or3",3,1,0,0,""
"Rolling Hills",2011-08-05,"Y","","",20,0,0,"","Y","3",4,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",20,0,0,"","Y","14",1,3,2,0,""
"Rolling Hills",2011-08-05,"Y","","",5,0,0,"","Y","14b",1,3,0,0,""
"Rolling Hills",2011-08-05,"Y","","",5,0,0,"","Y","1 or 2",1,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",5,0,0,"","Y","1,2,or3",3,1,0,0,""
"Rolling Hills",2011-08-05,"Y","","",5,0,0,"","Y","3",4,0,0,0,""
"Rolling Hills",2011-08-05,"Y","","",5,0,0,"","Y","14",1,3,2,0,""
"Rolling Hills",2011-08-12,"Y","","",16,0,0,"","Y","14",0,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",16,0,0,"","Y","3",2,1,1,0,""
"Rolling Hills",2011-08-12,"Y","","",16,0,0,"","Y","14b",4,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",33,0,0,"","Y","14",0,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",33,0,0,"","Y","3",2,1,1,0,""
"Rolling Hills",2011-08-12,"Y","","",33,0,0,"","Y","14b",4,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",5,0,0,"","Y","14",0,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",5,0,0,"","Y","3",2,1,1,0,""
"Rolling Hills",2011-08-12,"Y","","",5,0,0,"","Y","14b",4,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",2,0,0,"","Y","14",0,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",2,0,0,"","Y","3",2,1,1,0,""
"Rolling Hills",2011-08-12,"Y","","",2,0,0,"","Y","14b",4,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",30,0,0,"","Y","14",0,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",30,0,0,"","Y","3",2,1,1,0,""
"Rolling Hills",2011-08-12,"Y","","",30,0,0,"","Y","14b",4,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",17,0,0,"","Y","14",0,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",17,0,0,"","Y","3",2,1,1,0,""
"Rolling Hills",2011-08-12,"Y","","",17,0,0,"","Y","14b",4,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",7,0,0,"","Y","14",0,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",7,0,0,"","Y","3",2,1,1,0,""
"Rolling Hills",2011-08-12,"Y","","",7,0,0,"","Y","14b",4,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",6,0,0,"","Y","14",0,3,0,0,""
"Rolling Hills",2011-08-12,"Y","","",6,0,0,"","Y","3",2,1,1,0,""
"Rolling Hills",2011-08-12,"Y","","",6,0,0,"","Y","14b",4,3,0,0,""
"Rolling Hills",2011-08-19,"Y","","",27,0,0,"","Y","14b",2,1,0,0,""
"Rolling Hills",2011-08-19,"Y","","",17,0,0,"","Y","14b",2,1,0,0,""
"Rolling Hills",2011-08-19,"Y","","",4,0,0,"","Y","14b",2,1,0,0,""
"Rolling Hills",2011-08-19,"Y","","",11,0,0,"","Y","14b",2,1,0,0,""
"Rolling Hills",2011-08-19,"Y","","",18,0,0,"","Y","14b",2,1,0,0,""
"Rolling Hills",2011-08-19,"Y","","",7,0,0,"","Y","14b",2,1,0,0,""
"Rolling Hills",2011-08-19,"Y","","",0,0,0,"","Y","14b",2,1,0,0,""
"Rolling Hills",2011-08-19,"Y","","",3,0,0,"","Y","14b",2,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",10,0,0,"","Y","18",1,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",10,0,0,"","Y","10",2,1,1,0,""
"Rolling Hills",2012-06-29,"Y","","",10,0,0,"","Y","5",4,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",10,0,0,"","Y","33",0,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",10,0,0,"","Y","8",2,0,0,0,""
"Rolling Hills",2012-06-29,"Y","","",10,0,0,"","Y","4",3,0,1,0,""
"Rolling Hills",2012-06-29,"Y","","",10,0,0,"","Y","2 or 3",2,2,2,0,""
"Rolling Hills",2012-06-29,"Y","","",12,0,0,"","Y","18",1,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",12,0,0,"","Y","10",2,1,1,0,""
"Rolling Hills",2012-06-29,"Y","","",12,0,0,"","Y","5",4,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",12,0,0,"","Y","33",0,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",12,0,0,"","Y","8",2,0,0,0,""
"Rolling Hills",2012-06-29,"Y","","",12,0,0,"","Y","4",3,0,1,0,""
"Rolling Hills",2012-06-29,"Y","","",12,0,0,"","Y","2 or 3",2,2,2,0,""
"Rolling Hills",2012-06-29,"Y","","",16,0,0,"","Y","18",1,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",16,0,0,"","Y","10",2,1,1,0,""
"Rolling Hills",2012-06-29,"Y","","",16,0,0,"","Y","5",4,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",16,0,0,"","Y","33",0,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",16,0,0,"","Y","8",2,0,0,0,""
"Rolling Hills",2012-06-29,"Y","","",16,0,0,"","Y","4",3,0,1,0,""
"Rolling Hills",2012-06-29,"Y","","",16,0,0,"","Y","2 or 3",2,2,2,0,""
"Rolling Hills",2012-06-29,"Y","","",20,0,0,"","Y","18",1,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",20,0,0,"","Y","10",2,1,1,0,""
"Rolling Hills",2012-06-29,"Y","","",20,0,0,"","Y","5",4,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",20,0,0,"","Y","33",0,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",20,0,0,"","Y","8",2,0,0,0,""
"Rolling Hills",2012-06-29,"Y","","",20,0,0,"","Y","4",3,0,1,0,""
"Rolling Hills",2012-06-29,"Y","","",20,0,0,"","Y","2 or 3",2,2,2,0,""
"Rolling Hills",2012-06-29,"Y","","",22,0,0,"","Y","18",1,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",22,0,0,"","Y","10",2,1,1,0,""
"Rolling Hills",2012-06-29,"Y","","",22,0,0,"","Y","5",4,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",22,0,0,"","Y","33",0,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",22,0,0,"","Y","8",2,0,0,0,""
"Rolling Hills",2012-06-29,"Y","","",22,0,0,"","Y","4",3,0,1,0,""
"Rolling Hills",2012-06-29,"Y","","",22,0,0,"","Y","2 or 3",2,2,2,0,""
"Rolling Hills",2012-06-29,"Y","","",40,0,0,"","Y","18",1,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",40,0,0,"","Y","10",2,1,1,0,""
"Rolling Hills",2012-06-29,"Y","","",40,0,0,"","Y","5",4,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",40,0,0,"","Y","33",0,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",40,0,0,"","Y","8",2,0,0,0,""
"Rolling Hills",2012-06-29,"Y","","",40,0,0,"","Y","4",3,0,1,0,""
"Rolling Hills",2012-06-29,"Y","","",40,0,0,"","Y","2 or 3",2,2,2,0,""
"Rolling Hills",2012-06-29,"Y","","",46,0,0,"","Y","18",1,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",46,0,0,"","Y","10",2,1,1,0,""
"Rolling Hills",2012-06-29,"Y","","",46,0,0,"","Y","5",4,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",46,0,0,"","Y","33",0,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",46,0,0,"","Y","8",2,0,0,0,""
"Rolling Hills",2012-06-29,"Y","","",46,0,0,"","Y","4",3,0,1,0,""
"Rolling Hills",2012-06-29,"Y","","",46,0,0,"","Y","2 or 3",2,2,2,0,""
"Rolling Hills",2012-06-29,"Y","","",19,0,0,"","Y","18",1,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",19,0,0,"","Y","10",2,1,1,0,""
"Rolling Hills",2012-06-29,"Y","","",19,0,0,"","Y","5",4,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",19,0,0,"","Y","33",0,1,0,0,""
"Rolling Hills",2012-06-29,"Y","","",19,0,0,"","Y","8",2,0,0,0,""
"Rolling Hills",2012-06-29,"Y","","",19,0,0,"","Y","4",3,0,1,0,""
"Rolling Hills",2012-06-29,"Y","","",19,0,0,"","Y","2 or 3",2,2,2,0,""
"Rolling Hills",2012-07-04,"Y","","",28,0,0,"","Y","10",3,1,0,0,""
"Rolling Hills",2012-07-04,"Y","","",28,0,0,"","Y","8",4,0,0,0,""
"Rolling Hills",2012-07-04,"Y","","",28,0,0,"","Y","5",4,1,1,0,""
"Rolling Hills",2012-07-04,"Y","","",28,0,0,"","Y","33",2,0,0,0,""
