"year","site","burrow_name","study_day","burrow_visit","tot_prey","prey_start","prey_end","bv_start","bv_end","prey_days","bv_days","capt_hist"
2010,"Fort Casey","5",41,5,0,NA,NA,41,41,NA,1,3
2010,"Fort Casey","6",41,8,0,NA,NA,41,41,NA,1,3
2010,"Fort Casey","7",41,3,0,NA,NA,41,41,NA,1,3
2010,"Fort Casey","N1",41,3,0,33,33,33,41,1,9,3
2010,"Fort Casey","N1",33,1,1,33,33,33,41,1,9,2
2010,"Fort Casey","S1",33,1,2,33,33,16,41,1,26,2
2010,"Fort Casey","S1",41,3,0,33,33,16,41,1,26,3
2010,"Fort Casey","S1",16,1,0,33,33,16,41,1,26,1
2010,"Fort Casey","S2",16,0,2,16,33,23,23,18,1,2
2010,"Fort Casey","S2",23,1,0,16,33,23,23,18,1,3
2010,"Fort Casey","S2",33,0,1,16,33,23,23,18,1,2
2010,"Fort Casey","S3",23,1,0,NA,NA,23,23,NA,1,3
2010,"Hancock Lake","1",5,1,0,NA,NA,5,5,NA,1,3
2010,"Hancock Lake","10",22,3,2,22,49,16,49,28,34,2
2010,"Hancock Lake","10",30,14,2,22,49,16,49,28,34,2
2010,"Hancock Lake","10",16,1,0,22,49,16,49,28,34,1
2010,"Hancock Lake","10",33,1,2,22,49,16,49,28,34,2
2010,"Hancock Lake","10",49,1,1,22,49,16,49,28,34,2
2010,"Hancock Lake","11",30,1,0,NA,NA,22,49,NA,28,3
2010,"Hancock Lake","11",49,1,0,NA,NA,22,49,NA,28,3
2010,"Hancock Lake","11",22,1,0,NA,NA,22,49,NA,28,3
2010,"Hancock Lake","12",30,2,0,NA,NA,22,30,NA,9,3
2010,"Hancock Lake","12",22,4,0,NA,NA,22,30,NA,9,3
2010,"Hancock Lake","13",22,2,0,NA,NA,22,22,NA,1,3
2010,"Hancock Lake","14",22,4,0,NA,NA,22,30,NA,9,3
2010,"Hancock Lake","14",30,6,0,NA,NA,22,30,NA,9,3
2010,"Hancock Lake","15",22,2,0,NA,NA,22,49,NA,28,3
2010,"Hancock Lake","15",30,4,0,NA,NA,22,49,NA,28,3
2010,"Hancock Lake","15",49,1,0,NA,NA,22,49,NA,28,3
2010,"Hancock Lake","15",33,1,0,NA,NA,22,49,NA,28,3
2010,"Hancock Lake","16",46,1,1,33,46,33,49,14,17,2
2010,"Hancock Lake","16",33,2,2,33,46,33,49,14,17,2
2010,"Hancock Lake","16",49,2,0,33,46,33,49,14,17,3
2010,"Hancock Lake","2",5,1,0,NA,NA,5,5,NA,1,3
2010,"Hancock Lake","3",16,1,0,22,22,16,33,1,18,1
2010,"Hancock Lake","3",22,3,1,22,22,16,33,1,18,2
2010,"Hancock Lake","3",33,2,0,22,22,16,33,1,18,3
2010,"Hancock Lake","3",30,3,0,22,22,16,33,1,18,3
2010,"Hancock Lake","4",16,1,0,NA,NA,16,16,NA,1,3
2010,"Hancock Lake","5",16,1,0,NA,NA,16,16,NA,1,3
2010,"Hancock Lake","6",16,1,0,NA,NA,16,16,NA,1,3
2010,"Hancock Lake","7",22,4,0,NA,NA,16,30,NA,15,3
2010,"Hancock Lake","7",30,3,0,NA,NA,16,30,NA,15,3
2010,"Hancock Lake","7",16,1,0,NA,NA,16,30,NA,15,3
2010,"Hancock Lake","8",16,1,0,NA,NA,16,16,NA,1,3
2010,"Hancock Lake","9",30,2,0,NA,NA,16,30,NA,15,3
2010,"Hancock Lake","9",16,1,0,NA,NA,16,30,NA,15,3
2010,"Harrington North","1",38,2,0,NA,NA,38,38,NA,1,3
2010,"Harrington North","10",35,1,0,NA,NA,35,35,NA,1,3
2010,"Harrington North","11",8,1,0,NA,NA,8,8,NA,1,3
2010,"Harrington North","12",8,2,0,NA,NA,8,8,NA,1,3
2010,"Harrington North","3",22,1,0,NA,NA,22,29,NA,8,3
2010,"Harrington North","3",29,2,0,NA,NA,22,29,NA,8,3
2010,"Harrington North","6",35,2,1,22,35,22,35,14,14,2
2010,"Harrington North","6",29,1,1,22,35,22,35,14,14,2
2010,"Harrington North","6",22,2,1,22,35,22,35,14,14,2
2010,"Harrington North","6A",31,4,1,24,31,31,31,8,1,2
2010,"Harrington North","6A",24,0,3,24,31,31,31,8,1,2
2010,"Harrington North","7",8,1,0,NA,NA,8,8,NA,1,3
2010,"Harrington North","8",8,2,0,NA,NA,8,29,NA,22,3
2010,"Harrington North","8",29,1,0,NA,NA,8,29,NA,22,3
2010,"Harrington North","9",22,2,1,22,22,22,22,1,1,2
2010,"Harrington North","M",52,0,2,30,52,NA,NA,23,NA,2
2010,"Harrington North","M",37,0,1,30,52,NA,NA,23,NA,2
2010,"Harrington North","M",30,0,2,30,52,NA,NA,23,NA,2
2010,"Harrington South","1",52,0,3,52,52,45,45,1,1,2
2010,"Harrington South","1",45,2,0,52,52,45,45,1,1,1
2010,"Harrington South","2",52,2,0,15,15,52,52,1,1,3
2010,"Harrington South","2",15,0,1,15,15,52,52,1,1,2
2010,"Harrington South","25",52,3,0,52,52,52,52,1,1,3
2010,"Harrington South","25",52,0,2,52,52,52,52,1,1,2
2010,"Harrington South","3",52,3,0,15,15,52,52,1,1,3
2010,"Harrington South","3",15,0,1,15,15,52,52,1,1,2
2010,"Harrington South","4",52,1,0,15,15,52,52,1,1,3
2010,"Harrington South","4",52,3,0,15,15,52,52,1,1,3
2010,"Harrington South","4",15,0,1,15,15,52,52,1,1,2
2010,"Harrington South","6B",52,3,0,NA,NA,52,52,NA,1,3
2010,"Hastie Lake","1",17,2,2,17,54,3,17,38,15,2
2010,"Hastie Lake","1",17,0,1,17,54,3,17,38,15,2
2010,"Hastie Lake","1",3,2,0,17,54,3,17,38,15,1
2010,"Hastie Lake","1",54,0,1,17,54,3,17,38,15,2
2010,"Hastie Lake","1A",52,0,1,52,66,NA,NA,15,NA,2
2010,"Hastie Lake","1A",66,0,2,52,66,NA,NA,15,NA,2
2010,"Hastie Lake","1A",59,0,1,52,66,NA,NA,15,NA,2
2010,"Hastie Lake","2",47,0,2,47,47,31,52,1,22,2
2010,"Hastie Lake","2",31,1,0,47,47,31,52,1,22,1
2010,"Hastie Lake","2",52,1,0,47,47,31,52,1,22,3
2010,"Hastie Lake","3",31,2,0,NA,NA,31,31,NA,1,3
2010,"Hastie Lake","4",47,0,1,31,47,NA,NA,17,NA,2
2010,"Hastie Lake","4",31,0,1,31,47,NA,NA,17,NA,2
2010,"Hastie Lake","5",38,1,1,38,38,38,38,1,1,2
2010,"Hastie Lake","N1",54,0,3,17,54,NA,NA,38,NA,2
2010,"Hastie Lake","N1",47,0,1,17,54,NA,NA,38,NA,2
2010,"Hastie Lake","N1",17,0,3,17,54,NA,NA,38,NA,2
2010,"Hastie Lake","S2",47,0,1,47,47,NA,NA,1,NA,2
2010,"Keystone","1",28,1,4,24,28,24,28,5,5,2
2010,"Keystone","1",24,2,0,24,28,24,28,5,5,3
2010,"Keystone","1",24,0,1,24,28,24,28,5,5,2
2010,"Keystone","2",37,0,1,37,52,24,24,16,1,2
2010,"Keystone","2",24,2,0,37,52,24,24,16,1,1
2010,"Keystone","2",52,0,1,37,52,24,24,16,1,2
2010,"Keystone","3",37,0,3,24,37,NA,NA,14,NA,2
2010,"Keystone","3",28,0,1,24,37,NA,NA,14,NA,2
2010,"Keystone","3",24,0,1,24,37,NA,NA,14,NA,2
2010,"Keystone","4",24,0,1,24,24,NA,NA,1,NA,2
2010,"Keystone","5",24,0,3,24,64,NA,NA,41,NA,2
2010,"Keystone","5",64,0,2,24,64,NA,NA,41,NA,2
2010,"Keystone","5",52,0,1,24,64,NA,NA,41,NA,2
2010,"Keystone","5",28,0,2,24,64,NA,NA,41,NA,2
2010,"Keystone","5",37,0,3,24,64,NA,NA,41,NA,2
2010,"Keystone","6",28,0,3,28,37,NA,NA,10,NA,2
2010,"Keystone","6",37,0,5,28,37,NA,NA,10,NA,2
2010,"Keystone","7",28,0,1,28,28,NA,NA,1,NA,2
2010,"Keystone","8",37,0,1,28,37,37,37,10,1,2
2010,"Keystone","8",28,0,1,28,37,37,37,10,1,2
2010,"Keystone","8",37,1,0,28,37,37,37,10,1,3
2010,"Keystone","9",44,1,0,NA,NA,44,44,NA,1,3
2010,"Lagoon North #1","10",29,1,0,NA,NA,29,29,NA,1,3
2010,"Lagoon North #1","11",25,1,0,29,53,12,37,25,26,1
2010,"Lagoon North #1","11",37,1,0,29,53,12,37,25,26,3
2010,"Lagoon North #1","11",53,0,2,29,53,12,37,25,26,2
2010,"Lagoon North #1","11",19,1,0,29,53,12,37,25,26,1
2010,"Lagoon North #1","11",12,2,0,29,53,12,37,25,26,1
2010,"Lagoon North #1","11",29,1,1,29,53,12,37,25,26,2
2010,"Lagoon North #1","12",25,1,0,NA,NA,25,25,NA,1,3
2010,"Lagoon North #1","2",12,2,0,29,29,12,37,1,26,1
2010,"Lagoon North #1","2",29,2,1,29,29,12,37,1,26,2
2010,"Lagoon North #1","2",37,6,0,29,29,12,37,1,26,3
2010,"Lagoon North #1","3",12,3,0,NA,NA,12,53,NA,42,3
2010,"Lagoon North #1","3",53,1,0,NA,NA,12,53,NA,42,3
2010,"Lagoon North #1","3",19,1,0,NA,NA,12,53,NA,42,3
2010,"Lagoon North #1","5",19,1,0,29,29,12,29,1,18,1
2010,"Lagoon North #1","5",12,3,0,29,29,12,29,1,18,1
2010,"Lagoon North #1","5",29,1,1,29,29,12,29,1,18,2
2010,"Lagoon North #1","6",25,1,0,NA,NA,25,25,NA,1,3
2010,"Lagoon North #2","1",15,0,1,8,43,NA,NA,36,NA,2
2010,"Lagoon North #2","1",43,0,7,8,43,NA,NA,36,NA,2
2010,"Lagoon North #2","1",8,0,1,8,43,NA,NA,36,NA,2
2010,"Lagoon North #2","1",31,0,1,8,43,NA,NA,36,NA,2
2010,"Lagoon North #2","1",25,0,6,8,43,NA,NA,36,NA,2
2010,"Lagoon North #2","1",39,0,3,8,43,NA,NA,36,NA,2
2010,"Lagoon North #2","2",15,0,1,15,39,NA,NA,25,NA,2
2010,"Lagoon North #2","2",39,0,3,15,39,NA,NA,25,NA,2
2010,"Lagoon North #2","2",31,0,1,15,39,NA,NA,25,NA,2
2010,"Lagoon North #3","1",33,2,0,44,51,23,38,8,16,1
2010,"Lagoon North #3","1",38,1,0,44,51,23,38,8,16,1
2010,"Lagoon North #3","1",23,3,0,44,51,23,38,8,16,1
2010,"Lagoon North #3","1",44,0,1,44,51,23,38,8,16,2
2010,"Lagoon North #3","1",51,0,2,44,51,23,38,8,16,2
2010,"Lagoon North #3","2",33,3,0,NA,NA,23,38,NA,16,3
2010,"Lagoon North #3","2",38,1,0,NA,NA,23,38,NA,16,3
2010,"Lagoon North #3","2",23,8,0,NA,NA,23,38,NA,16,3
2010,"Lagoon North #3","3",23,1,0,NA,NA,23,33,NA,11,3
2010,"Lagoon North #3","3",33,1,0,NA,NA,23,33,NA,11,3
2010,"Lagoon North #3","4",33,2,0,NA,NA,23,33,NA,11,3
2010,"Lagoon North #3","4",23,1,0,NA,NA,23,33,NA,11,3
2010,"Lagoon North #3","5",33,1,0,NA,NA,23,44,NA,22,3
2010,"Lagoon North #3","5",23,3,0,NA,NA,23,44,NA,22,3
2010,"Lagoon North #3","5",44,1,0,NA,NA,23,44,NA,22,3
2010,"Lagoon South","1",8,2,0,24,24,8,24,1,17,1
2010,"Lagoon South","1",24,1,1,24,24,8,24,1,17,2
2010,"Lagoon South","2",8,1,0,24,59,8,52,36,45,1
2010,"Lagoon South","2",52,1,1,24,59,8,52,36,45,2
2010,"Lagoon South","2",24,1,1,24,59,8,52,36,45,2
2010,"Lagoon South","2",31,4,3,24,59,8,52,36,45,2
2010,"Lagoon South","2",59,0,2,24,59,8,52,36,45,2
2010,"Lagoon South","2",45,0,5,24,59,8,52,36,45,2
2010,"Lagoon South","3",8,1,0,24,31,8,31,8,24,1
2010,"Lagoon South","3",31,2,2,24,31,8,31,8,24,2
2010,"Lagoon South","3",24,1,1,24,31,8,31,8,24,2
2010,"Lagoon South","4",31,0,1,31,31,8,8,1,1,2
2010,"Lagoon South","4",8,2,0,31,31,8,8,1,1,1
2010,"Lagoon South","5",31,2,2,31,45,8,31,15,24,2
2010,"Lagoon South","5",45,0,3,31,45,8,31,15,24,2
2010,"Lagoon South","5",8,1,0,31,45,8,31,15,24,1
2010,"Lagoon South","6",59,0,1,45,59,8,8,15,1,2
2010,"Lagoon South","6",45,0,1,45,59,8,8,15,1,2
2010,"Lagoon South","6",8,1,0,45,59,8,8,15,1,1
2010,"Lagoon South","7",59,0,3,59,59,NA,NA,1,NA,2
2010,"Ledgewood","1",18,0,1,8,35,NA,NA,28,NA,2
2010,"Ledgewood","1",35,0,3,8,35,NA,NA,28,NA,2
2010,"Ledgewood","1",8,0,1,8,35,NA,NA,28,NA,2
2010,"Ledgewood","1",22,0,2,8,35,NA,NA,28,NA,2
2010,"Ledgewood","12",35,0,3,8,35,NA,NA,28,NA,2
2010,"Ledgewood","12",8,0,2,8,35,NA,NA,28,NA,2
2010,"Ledgewood","12",18,0,2,8,35,NA,NA,28,NA,2
2010,"Ledgewood","12",28,0,1,8,35,NA,NA,28,NA,2
2010,"Ledgewood","13",51,0,2,28,51,NA,NA,24,NA,2
2010,"Ledgewood","13",35,0,2,28,51,NA,NA,24,NA,2
2010,"Ledgewood","13",28,0,1,28,51,NA,NA,24,NA,2
2010,"Ledgewood","4",22,0,3,8,45,NA,NA,38,NA,2
2010,"Ledgewood","4",45,0,2,8,45,NA,NA,38,NA,2
2010,"Ledgewood","4",18,0,2,8,45,NA,NA,38,NA,2
2010,"Ledgewood","4",35,0,3,8,45,NA,NA,38,NA,2
2010,"Ledgewood","4",8,0,1,8,45,NA,NA,38,NA,2
2010,"Ledgewood","8",18,0,1,18,28,22,28,11,7,2
2010,"Ledgewood","8",22,1,0,18,28,22,28,11,7,3
2010,"Ledgewood","8",28,1,1,18,28,22,28,11,7,2
2010,"Limpet Lane","1",46,1,0,23,37,9,46,15,38,3
2010,"Limpet Lane","1",23,0,1,23,37,9,46,15,38,2
2010,"Limpet Lane","1",9,1,0,23,37,9,46,15,38,1
2010,"Limpet Lane","1",37,0,1,23,37,9,46,15,38,2
2010,"Limpet Lane","2",9,1,0,NA,NA,9,9,NA,1,3
2010,"Limpet Lane","3",23,1,0,NA,NA,23,30,NA,8,3
2010,"Limpet Lane","3",30,2,0,NA,NA,23,30,NA,8,3
2010,"Limpet Lane","4",30,2,0,37,46,23,55,10,33,1
2010,"Limpet Lane","4",46,2,2,37,46,23,55,10,33,2
2010,"Limpet Lane","4",55,1,0,37,46,23,55,10,33,3
2010,"Limpet Lane","4",23,1,0,37,46,23,55,10,33,1
2010,"Limpet Lane","4",37,0,1,37,46,23,55,10,33,2
2010,"Limpet Lane","5",46,0,2,46,46,55,55,1,1,2
2010,"Limpet Lane","5",55,1,0,46,46,55,55,1,1,3
2010,"Limpet Lane","6",55,1,0,NA,NA,55,55,NA,1,3
2010,"Malmo Bluff","1",51,0,1,51,65,7,7,15,1,2
2010,"Malmo Bluff","1",7,1,0,51,65,7,7,15,1,1
2010,"Malmo Bluff","1",65,0,1,51,65,7,7,15,1,2
2010,"Malmo Bluff","10",39,0,1,39,44,NA,NA,6,NA,2
2010,"Malmo Bluff","10",44,0,1,39,44,NA,NA,6,NA,2
2010,"Malmo Bluff","2",31,0,1,31,44,7,7,14,1,2
2010,"Malmo Bluff","2",7,1,0,31,44,7,7,14,1,1
2010,"Malmo Bluff","2",44,0,1,31,44,7,7,14,1,2
2010,"Malmo Bluff","3",39,0,4,7,44,24,24,38,1,2
2010,"Malmo Bluff","3",24,1,2,7,44,24,24,38,1,2
2010,"Malmo Bluff","3",7,0,2,7,44,24,24,38,1,2
2010,"Malmo Bluff","3",44,0,1,7,44,24,24,38,1,2
2010,"Malmo Bluff","4",44,0,3,24,44,7,7,21,1,2
2010,"Malmo Bluff","4",7,1,0,24,44,7,7,21,1,1
2010,"Malmo Bluff","4",24,0,3,24,44,7,7,21,1,2
2010,"Malmo Bluff","5",24,0,2,24,24,7,7,1,1,2
2010,"Malmo Bluff","5",7,2,0,24,24,7,7,1,1,1
2010,"Malmo Bluff","6",31,0,5,31,31,NA,NA,1,NA,2
2010,"Malmo Bluff","7",17,0,1,17,39,24,39,23,16,2
2010,"Malmo Bluff","7",39,1,1,17,39,24,39,23,16,2
2010,"Malmo Bluff","7",31,0,3,17,39,24,39,23,16,2
2010,"Malmo Bluff","7",24,1,2,17,39,24,39,23,16,2
2010,"Malmo Bluff","8",31,0,2,17,44,24,24,28,1,2
2010,"Malmo Bluff","8",17,0,1,17,44,24,24,28,1,2
2010,"Malmo Bluff","8",44,0,4,17,44,24,24,28,1,2
2010,"Malmo Bluff","8",24,1,4,17,44,24,24,28,1,2
2010,"Malmo Bluff","9",24,0,2,24,44,NA,NA,21,NA,2
2010,"Malmo Bluff","9",44,0,2,24,44,NA,NA,21,NA,2
2010,"Maylor Point","1",7,0,3,7,7,NA,NA,1,NA,2
2010,"Maylor Point","3",35,1,2,14,42,14,42,29,29,2
2010,"Maylor Point","3",14,1,2,14,42,14,42,29,29,2
2010,"Maylor Point","3",42,1,1,14,42,14,42,29,29,2
2010,"Maylor Point","4",35,1,1,7,35,7,35,29,29,2
2010,"Maylor Point","4",7,1,2,7,35,7,35,29,29,2
2010,"Maylor Point","5",7,0,1,7,14,NA,NA,8,NA,2
2010,"Maylor Point","5",14,0,3,7,14,NA,NA,8,NA,2
2010,"Maylor Point","6",7,0,1,7,7,NA,NA,1,NA,2
2010,"Maylor Point","7",42,2,2,42,56,42,42,15,1,2
2010,"Maylor Point","7",56,0,5,42,56,42,42,15,1,2
2010,"Maylor Point","7",49,0,2,42,56,42,42,15,1,2
2010,"Monroe Landing","1",28,0,1,26,28,NA,NA,3,NA,2
2010,"Monroe Landing","1",26,0,1,26,28,NA,NA,3,NA,2
2010,"Monroe Landing","2",26,0,1,15,28,NA,NA,14,NA,2
2010,"Monroe Landing","2",15,0,1,15,28,NA,NA,14,NA,2
2010,"Monroe Landing","2",28,0,1,15,28,NA,NA,14,NA,2
2010,"Monroe Landing","3",14,0,1,14,28,26,26,15,1,2
2010,"Monroe Landing","3",28,0,1,14,28,26,26,15,1,2
2010,"Monroe Landing","3",26,1,0,14,28,26,26,15,1,3
2010,"Mutiny Sands","1",22,0,1,22,22,NA,NA,1,NA,2
2010,"Mutiny Sands","10",36,0,1,15,36,NA,NA,22,NA,2
2010,"Mutiny Sands","10",15,0,1,15,36,NA,NA,22,NA,2
2010,"Mutiny Sands","11",15,1,2,15,15,8,22,1,15,2
2010,"Mutiny Sands","11",22,1,0,15,15,8,22,1,15,3
2010,"Mutiny Sands","11",8,1,0,15,15,8,22,1,15,1
2010,"Mutiny Sands","2",22,0,1,22,43,8,8,22,1,2
2010,"Mutiny Sands","2",8,1,0,22,43,8,8,22,1,1
2010,"Mutiny Sands","2",43,0,1,22,43,8,8,22,1,2
2010,"Mutiny Sands","25",43,0,2,43,43,36,36,1,1,2
2010,"Mutiny Sands","25",36,1,0,43,43,36,36,1,1,1
2010,"Mutiny Sands","25",43,0,1,43,43,36,36,1,1,2
2010,"Mutiny Sands","26",43,0,1,36,43,NA,NA,8,NA,2
2010,"Mutiny Sands","26",36,0,1,36,43,NA,NA,8,NA,2
2010,"Mutiny Sands","27",58,0,2,43,58,NA,NA,16,NA,2
2010,"Mutiny Sands","27",43,0,1,43,58,NA,NA,16,NA,2
2010,"Mutiny Sands","27",43,0,1,43,58,NA,NA,16,NA,2
2010,"Mutiny Sands","28",43,0,2,36,43,NA,NA,8,NA,2
2010,"Mutiny Sands","28",36,0,1,36,43,NA,NA,8,NA,2
2010,"Mutiny Sands","4",8,2,0,NA,NA,8,22,NA,15,3
2010,"Mutiny Sands","4",22,1,0,NA,NA,8,22,NA,15,3
2010,"Mutiny Sands","5",22,0,2,22,30,NA,NA,9,NA,2
2010,"Mutiny Sands","5",30,0,1,22,30,NA,NA,9,NA,2
2010,"Mutiny Sands","6A",8,1,0,NA,NA,8,22,NA,15,3
2010,"Mutiny Sands","6A",22,1,0,NA,NA,8,22,NA,15,3
2010,"Mutiny Sands","8",15,0,1,15,15,NA,NA,1,NA,2
2010,"Mutiny Sands","9",8,1,0,NA,NA,8,8,NA,1,3
2010,"Mutiny Sands","A",43,0,1,8,43,8,8,36,1,2
2010,"Mutiny Sands","A",8,2,1,8,43,8,8,36,1,2
2010,"Mutiny Sands","A",36,0,2,8,43,8,8,36,1,2
2010,"Possession Point","E1",13,0,1,13,34,27,27,22,1,2
2010,"Possession Point","E1",34,0,1,13,34,27,27,22,1,2
2010,"Possession Point","E1",27,1,0,13,34,27,27,22,1,3
2010,"Possession Point","E2",27,0,1,27,34,6,6,8,1,2
2010,"Possession Point","E2",34,0,1,27,34,6,6,8,1,2
2010,"Possession Point","E2",6,1,0,27,34,6,6,8,1,1
2010,"Possession Point","P1",20,0,1,13,27,13,13,15,1,2
2010,"Possession Point","P1",27,0,1,13,27,13,13,15,1,2
2010,"Possession Point","P1",13,1,1,13,27,13,13,15,1,2
2010,"Possession Point","S2",13,1,1,6,20,13,27,15,15,2
2010,"Possession Point","S2",6,0,1,6,20,13,27,15,15,2
2010,"Possession Point","S2",20,0,1,6,20,13,27,15,15,2
2010,"Possession Point","S2",27,1,0,6,20,13,27,15,15,3
2010,"Possession Point","S3",20,0,2,20,27,13,27,8,15,2
2010,"Possession Point","S3",27,2,1,20,27,13,27,8,15,2
2010,"Possession Point","S3",13,1,0,20,27,13,27,8,15,1
2010,"Possession Point","S8",27,3,0,NA,NA,27,27,NA,1,3
2010,"Pratts Bluff","1",11,0,2,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","1",31,0,1,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","2",31,0,1,11,52,52,52,42,1,2
2010,"Pratts Bluff","2",11,0,1,11,52,52,52,42,1,2
2010,"Pratts Bluff","2",52,1,2,11,52,52,52,42,1,2
2010,"Pratts Bluff","2",45,0,1,11,52,52,52,42,1,2
2010,"Pratts Bluff","2",17,0,1,11,52,52,52,42,1,2
2010,"Pratts Bluff","3",17,0,1,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","3",24,0,1,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","3",52,0,1,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","3",38,0,2,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","3",11,0,1,11,52,NA,NA,42,NA,2
2010,"Pratts Bluff","4",31,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",38,1,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",24,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",11,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",45,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",17,0,1,11,52,38,52,42,15,2
2010,"Pratts Bluff","4",52,1,7,11,52,38,52,42,15,2
2010,"Pratts Bluff","5",31,0,1,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","5",17,0,1,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","5",11,0,2,11,31,NA,NA,21,NA,2
2010,"Pratts Bluff","6",11,0,1,11,38,38,38,28,1,2
2010,"Pratts Bluff","6",24,0,1,11,38,38,38,28,1,2
2010,"Pratts Bluff","6",38,1,1,11,38,38,38,28,1,2
2010,"Pratts Bluff","7",38,2,2,31,38,38,38,8,1,2
2010,"Pratts Bluff","7",31,0,1,31,38,38,38,8,1,2
2010,"Rolling Hills #1","1",15,0,1,15,15,NA,NA,1,NA,2
2010,"Rolling Hills #1","10",8,1,0,NA,NA,8,15,NA,8,3
2010,"Rolling Hills #1","10",15,2,0,NA,NA,8,15,NA,8,3
2010,"Rolling Hills #1","11",8,1,0,NA,NA,8,8,NA,1,3
2010,"Rolling Hills #1","14",8,2,0,1,22,8,50,22,43,3
2010,"Rolling Hills #1","14",50,5,0,1,22,8,50,22,43,3
2010,"Rolling Hills #1","14",22,0,1,1,22,8,50,22,43,2
2010,"Rolling Hills #1","14",1,0,1,1,22,8,50,22,43,2
2010,"Rolling Hills #1","14",15,0,1,1,22,8,50,22,43,2
2010,"Rolling Hills #1","15",15,0,1,15,29,36,50,15,15,2
2010,"Rolling Hills #1","15",36,1,0,15,29,36,50,15,15,3
2010,"Rolling Hills #1","15",50,2,0,15,29,36,50,15,15,3
2010,"Rolling Hills #1","15",29,0,3,15,29,36,50,15,15,2
2010,"Rolling Hills #1","15",22,0,2,15,29,36,50,15,15,2
2010,"Rolling Hills #1","19",8,2,0,NA,NA,8,8,NA,1,3
2010,"Rolling Hills #1","2",15,2,0,22,50,15,50,29,36,1
2010,"Rolling Hills #1","2",44,1,1,22,50,15,50,29,36,2
2010,"Rolling Hills #1","2",22,0,2,22,50,15,50,29,36,2
2010,"Rolling Hills #1","2",36,0,3,22,50,15,50,29,36,2
2010,"Rolling Hills #1","2",29,0,1,22,50,15,50,29,36,2
2010,"Rolling Hills #1","2",50,1,1,22,50,15,50,29,36,2
2010,"Rolling Hills #1","3",29,0,1,29,44,50,50,16,1,2
2010,"Rolling Hills #1","3",36,0,2,29,44,50,50,16,1,2
2010,"Rolling Hills #1","3",50,1,0,29,44,50,50,16,1,3
2010,"Rolling Hills #1","3",44,0,2,29,44,50,50,16,1,2
2010,"Rolling Hills #1","33",8,2,0,NA,NA,8,8,NA,1,3
2010,"Rolling Hills #1","4",8,1,0,NA,NA,8,15,NA,8,3
2010,"Rolling Hills #1","4",15,2,0,NA,NA,8,15,NA,8,3
2010,"Rolling Hills #1","5",8,1,0,NA,NA,8,8,NA,1,3
2010,"Rolling Hills #1","6",15,1,0,NA,NA,8,15,NA,8,3
2010,"Rolling Hills #1","6",8,6,0,NA,NA,8,15,NA,8,3
2010,"Rolling Hills #1","7",8,2,1,8,8,8,50,1,43,2
2010,"Rolling Hills #1","7",50,2,0,8,8,8,50,1,43,3
2010,"Rolling Hills #1","8",22,0,1,22,22,8,50,1,43,2
2010,"Rolling Hills #1","8",8,2,0,22,22,8,50,1,43,1
2010,"Rolling Hills #1","8",50,7,0,22,22,8,50,1,43,3
2010,"Rolling Hills #1","9",22,0,3,15,36,8,8,22,1,2
2010,"Rolling Hills #1","9",36,0,1,15,36,8,8,22,1,2
2010,"Rolling Hills #1","9",29,0,2,15,36,8,8,22,1,2
2010,"Rolling Hills #1","9",15,0,3,15,36,8,8,22,1,2
2010,"Rolling Hills #1","9",8,4,0,15,36,8,8,22,1,1
2010,"Rolling Hills #2","16",14,2,0,NA,NA,8,14,NA,7,3
2010,"Rolling Hills #2","16",8,4,0,NA,NA,8,14,NA,7,3
2010,"Rolling Hills #2","19",8,1,0,NA,NA,8,8,NA,1,3
2010,"Rolling Hills #2","25",8,4,0,14,21,8,8,8,1,1
2010,"Rolling Hills #2","25",14,0,6,14,21,8,8,8,1,2
2010,"Rolling Hills #2","25",21,0,1,14,21,8,8,8,1,2
2010,"Rolling Hills #2","31",14,0,1,14,14,NA,NA,1,NA,2
2010,"Rolling Hills #2","32",8,1,0,21,21,8,8,1,1,1
2010,"Rolling Hills #2","32",21,0,1,21,21,8,8,1,1,2
2010,"Rolling Hills #2","35",35,0,2,35,35,8,8,1,1,2
2010,"Rolling Hills #2","35",8,5,0,35,35,8,8,1,1,1
2011,"Cliffside","1",6,1,0,26,42,6,42,17,37,1
2011,"Cliffside","1",26,0,1,26,42,6,42,17,37,2
2011,"Cliffside","1",42,2,1,26,42,6,42,17,37,2
2011,"Cliffside","1",14,1,0,26,42,6,42,17,37,1
2011,"Cliffside","2",42,2,3,42,42,6,42,1,37,2
2011,"Cliffside","2",14,1,0,42,42,6,42,1,37,1
2011,"Cliffside","2",6,1,0,42,42,6,42,1,37,1
