"region","year","site","burrow_name","prey_weeks","start_prey","end_prey","prey_week_range","prey_discrep","nest_succ"
"Whidbey","2017","Lagoon South","4G",1,31,31,1,0,"N"
"Whidbey","2017","Langley Marina","1",4,27,31,5,1,"Y"
"Whidbey","2017","Ledgewood","1",3,29,31,3,0,"Y"
"Whidbey","2017","Ledgewood","4",4,28,31,4,0,"Y"
"Whidbey","2017","Ledgewood","5A",2,30,31,2,0,"N"
"Whidbey","2017","Ledgewood","7A",2,29,31,3,1,"Y"
"Whidbey","2017","Ledgewood","7B",1,29,29,1,0,"N"
"Whidbey","2017","Ledgewood","SC1",3,29,32,4,1,"Y"
"Whidbey","2017","Limpet Lane","B2",2,32,33,2,0,"N"
"Whidbey","2017","Limpet Lane","BB",3,28,30,3,0,"Y"
"Whidbey","2017","Limpet Lane","M",1,29,29,1,0,"N"
"Whidbey","2017","Limpet Lane","MRT",5,28,32,5,0,"Y"
"Whidbey","2017","Limpet Lane","RT",5,28,32,5,0,"Y"
"Whidbey","2017","Malmo Bluff","1",3,26,29,4,1,"Y"
"Whidbey","2017","Malmo Bluff","12",1,29,29,1,0,"N"
"Whidbey","2017","Malmo Bluff","13",1,29,29,1,0,"N"
"Whidbey","2017","Malmo Bluff","14",1,31,31,1,0,"N"
"Whidbey","2017","Malmo Bluff","17",2,31,32,2,0,"N"
"Whidbey","2017","Malmo Bluff","19",3,31,33,3,0,"Y"
"Whidbey","2017","Malmo Bluff","2",3,26,33,8,5,"Y"
"Whidbey","2017","Malmo Bluff","21",2,26,29,4,2,"Y"
"Whidbey","2017","Malmo Bluff","24",1,29,29,1,0,"N"
"Whidbey","2017","Malmo Bluff","3",4,27,31,5,1,"Y"
"Whidbey","2017","Malmo Bluff","4",1,30,30,1,0,"N"
"Whidbey","2017","Mutiny Sands","10",1,28,28,1,0,"N"
"Whidbey","2017","Mutiny Sands","16",2,29,30,2,0,"N"
"Whidbey","2017","Mutiny Sands","17",2,26,32,7,5,"Y"
"Whidbey","2017","Mutiny Sands","18",3,29,32,4,1,"Y"
"Whidbey","2017","Mutiny Sands","22",3,29,31,3,0,"Y"
"Whidbey","2017","Mutiny Sands","23",1,30,30,1,0,"N"
"Whidbey","2017","Mutiny Sands","24",2,31,32,2,0,"N"
"Whidbey","2017","Mutiny Sands","25",3,33,36,4,1,"Y"
"Whidbey","2017","Mutiny Sands","4",4,28,32,5,1,"Y"
"Whidbey","2017","Mutiny Sands","5",3,27,30,4,1,"Y"
"Whidbey","2017","Possession Point","e1",4,29,32,4,0,"Y"
"Whidbey","2017","Pratts Bluff","12",1,27,27,1,0,"N"
"Whidbey","2017","Pratts Bluff","13",1,29,29,1,0,"N"
"Whidbey","2017","Pratts Bluff","14",2,30,32,3,1,"Y"
"Whidbey","2017","Pratts Bluff","16",2,30,31,2,0,"N"
"Whidbey","2017","Pratts Bluff","16a",1,27,27,1,0,"N"
"Whidbey","2017","Pratts Bluff","17",1,28,28,1,0,"N"
"Whidbey","2017","Pratts Bluff","18",1,26,26,1,0,"N"
"Whidbey","2017","Pratts Bluff","20",1,28,28,1,0,"N"
"Whidbey","2017","Pratts Bluff","4",3,28,30,3,0,"Y"
"Whidbey","2017","Rolling Hills #1","15",2,26,27,2,0,"N"
"Whidbey","2017","Rolling Hills #1","19",5,24,28,5,0,"Y"
"Whidbey","2017","Rolling Hills #1","26",1,26,26,1,0,"N"
"Whidbey","2017","Rolling Hills #1","27a",2,27,28,2,0,"N"
"Whidbey","2017","Rolling Hills #1","3",3,26,29,4,1,"Y"
"Whidbey","2017","Rolling Hills #1","31a",1,28,28,1,0,"N"
"Whidbey","2017","Rolling Hills #1","32",3,25,29,5,2,"Y"
"Whidbey","2017","Rolling Hills #1","33",2,26,28,3,1,"Y"
"Whidbey","2017","Rolling Hills #1","4",2,24,26,3,1,"Y"
"Whidbey","2017","Rolling Hills #1","5",3,27,29,3,0,"Y"
"Whidbey","2017","Rolling Hills #1","6a",3,28,31,4,1,"Y"
"Whidbey","2017","Rolling Hills #1","8",5,25,29,5,0,"Y"
"Whidbey","2017","Rolling Hills #3","50",1,28,28,1,0,"N"
"Whidbey","2017","Rolling Hills #3","51",4,27,30,4,0,"Y"
"Whidbey","2017","Shore Meadows","1",2,26,27,2,0,"N"
"Whidbey","2017","Shore Meadows","11",4,27,30,4,0,"Y"
"Whidbey","2017","Shore Meadows","12",1,30,30,1,0,"N"
"Whidbey","2017","Shore Meadows","14",1,29,29,1,0,"N"
"Whidbey","2017","Shore Meadows","15",1,27,27,1,0,"N"
"Whidbey","2017","Shore Meadows","17",1,31,31,1,0,"N"
"Whidbey","2017","Shore Meadows","18PK",1,32,32,1,0,"N"
"Whidbey","2017","Shore Meadows","33",3,27,30,4,1,"Y"
"Whidbey","2017","Shore Meadows","40",1,32,32,1,0,"N"
"Whidbey","2017","Shore Meadows","CV1",3,29,32,4,1,"Y"
"Whidbey","2017","Shore Meadows","CV2",3,29,32,4,1,"Y"
"Whidbey","2017","Shore Meadows","L20",1,29,29,1,0,"N"
"Whidbey","2017","Shore Meadows","U20",1,29,29,1,0,"N"
"Whidbey","2017","Swantown","1",2,25,27,3,1,"Y"
"Whidbey","2017","Swantown","2",6,27,33,7,1,"Y"
"Whidbey","2017","Swantown","3",5,29,33,5,0,"Y"
