"site","date","burrow_name","Gunnel","Sculpin","Other","burrow_visit","intern_data","qaqc_concern","year"
"Fort Casey",2008-07-21,"2",0,0,0,2,"",NA,"2008"
"Fort Casey",2008-07-21,"3",0,0,0,1,"",NA,"2008"
"Fort Casey",2008-07-21,"ART",0,1,0,0,"",NA,"2008"
"Fort Casey",2008-07-26,"CC",0,0,0,1,"",NA,"2008"
"Fort Casey",2008-07-26,"4",0,0,0,1,"",NA,"2008"
"Fort Casey",2008-07-26,"LPC 1",0,1,0,0,"",NA,"2008"
"Fort Casey",2008-07-26,"LPC 2",0,0,1,0,"",NA,"2008"
"Fort Casey",2010-06-27,"1",1,0,1,0,"",NA,"2010"
"Fort Casey",2010-07-07,"S1",0,0,0,1,"",NA,"2010"
"Fort Casey",2010-07-07,"3",2,0,0,0,"",NA,"2010"
"Fort Casey",2010-07-07,"S2",1,0,1,0,"",NA,"2010"
"Fort Casey",2010-07-14,"S2",0,0,0,1,"",NA,"2010"
"Fort Casey",2010-07-14,"S3",0,0,0,1,"",NA,"2010"
"Fort Casey",2010-07-14,"3",1,0,0,0,"",NA,"2010"
"Fort Casey",2010-07-14,"1",0,0,1,0,"",NA,"2010"
"Fort Casey",2010-07-14,"2",0,0,1,0,"",NA,"2010"
"Fort Casey",2010-07-14,"4",0,0,0,1,"",NA,"2010"
"Fort Casey",2010-07-24,"S2",0,0,1,0,"",NA,"2010"
"Fort Casey",2010-07-24,"2",0,0,1,0,"",NA,"2010"
"Fort Casey",2010-07-24,"S1",0,1,1,1,"",NA,"2010"
"Fort Casey",2010-07-24,"N1",0,0,1,1,"",NA,"2010"
"Fort Casey",2010-08-01,"S1",0,0,0,3,"",NA,"2010"
"Fort Casey",2010-08-01,"N1",0,0,0,3,"",NA,"2010"
"Fort Casey",2010-08-01,"4",0,0,0,3,"",NA,"2010"
"Fort Casey",2010-08-01,"5",0,0,0,5,"",NA,"2010"
"Fort Casey",2010-08-01,"6",0,0,0,8,"",NA,"2010"
"Fort Casey",2010-08-01,"7",0,0,0,3,"",NA,"2010"
"Fort Casey",2010-08-01,"3",0,0,0,3,"",NA,"2010"
"Fort Casey",2011-06-25,"1",0,0,0,1,"",NA,"2011"
"Fort Casey",2011-07-02,"2",0,1,0,0,"",NA,"2011"
"Fort Casey",2011-07-19,"1",0,1,0,2,"",NA,"2011"
"Fort Casey",2011-07-19,"3",0,0,0,1,"",NA,"2011"
"Fort Casey",2011-07-19,"4",0,0,1,0,"",NA,"2011"
"Fort Casey",2011-07-19,"5",0,0,1,0,"",NA,"2011"
"Fort Casey",2011-07-23,"2",1,0,0,1,"",NA,"2011"
"Fort Casey",2011-07-23,"1",0,0,1,0,"",NA,"2011"
"Fort Casey",2011-07-23,"5",0,0,0,1,"",NA,"2011"
"Fort Casey",2011-07-30,"6",0,0,1,0,"",NA,"2011"
"Fort Casey",2011-08-06,"2",0,1,0,0,"",NA,"2011"
"Fort Casey",2011-08-06,"4",1,1,2,0,"",NA,"2011"
"Fort Casey",2011-08-06,"1",0,0,3,0,"",NA,"2011"
"Fort Casey",2011-08-17,"4",0,1,0,0,"",NA,"2011"
"Fort Casey",2011-08-21,"6",1,0,0,0,"",NA,"2011"
"Fort Casey",2012-06-25,"S",0,0,0,1,"",NA,"2012"
"Fort Casey",2012-07-04,"4 S",0,0,1,1,"",NA,"2012"
"Fort Casey",2012-07-14,"3 S",0,0,0,1,"",NA,"2012"
"Fort Casey",2012-07-14,"5",0,0,1,0,"",NA,"2012"
"Fort Casey",2012-07-14,"6",0,0,1,1,"",NA,"2012"
"Fort Casey",2012-07-14,"7",0,0,1,1,"",NA,"2012"
"Fort Casey",2012-07-14,"8",0,0,0,2,"",NA,"2012"
"Fort Casey",2012-07-14,"9",0,0,1,1,"",NA,"2012"
"Fort Casey",2012-07-21,"8",0,0,0,1,"",NA,"2012"
"Fort Casey",2012-07-21,"10",0,0,0,1,"",NA,"2012"
"Fort Casey",2012-07-21,"11",0,0,0,1,"",NA,"2012"
"Fort Casey",2012-07-27,"11",0,1,0,0,"",NA,"2012"
"Fort Casey",2012-07-27,"12",1,0,0,0,"",NA,"2012"
"Fort Casey",2012-07-27,"3",0,0,1,1,"",NA,"2012"
"Fort Casey",2012-08-05,"5",0,1,0,0,"",NA,"2012"
"Fort Casey",2012-08-05,"6",0,1,0,0,"",NA,"2012"
"Fort Casey",2013-06-29,"1",0,0,0,1,"",NA,"2013"
"Fort Casey",2013-06-29,"2",0,0,1,0,"",NA,"2013"
"Fort Casey",2013-07-08,"1",0,0,0,1,"",NA,"2013"
"Fort Casey",2013-07-08,"3",1,0,0,0,"",NA,"2013"
"Fort Casey",2013-07-16,"4",0,0,0,1,"",NA,"2013"
"Fort Casey",2013-07-16,"1",1,0,0,0,"",NA,"2013"
"Fort Casey",2013-07-16,"5",0,0,1,0,"",NA,"2013"
"Fort Casey",2013-07-16,"6",1,0,0,0,"",NA,"2013"
"Fort Casey",2013-07-24,"3",0,0,0,1,"",NA,"2013"
"Fort Casey",2013-08-04,"3",1,0,0,0,"",NA,"2013"
"Fort Casey",2013-08-11,"4",0,0,0,1,"",NA,"2013"
"Fort Casey",2013-08-11,"7",0,1,0,0,"",NA,"2013"
"Fort Casey",2013-08-11,"8",0,0,0,1,"",NA,"2013"
"Fort Casey",2013-08-17,"7",0,0,1,0,"",NA,"2013"
"Fort Casey",2013-08-23,"8",0,0,1,0,"",NA,"2013"
"Fort Casey",2014-06-27,"1",0,0,1,0,"",NA,"2014"
"Fort Casey",2014-07-04,"2",1,0,0,0,"",NA,"2014"
"Fort Casey",2014-07-04,"3",0,1,1,0,"",NA,"2014"
"Fort Casey",2014-07-04,"1",1,0,0,0,"",NA,"2014"
"Fort Casey",2014-07-13,"1",2,0,0,0,"",NA,"2014"
"Fort Casey",2014-07-13,"3",0,0,1,0,"",NA,"2014"
"Fort Casey",2014-07-13,"2",0,1,0,0,"",NA,"2014"
"Fort Casey",2014-07-13,"4",1,0,0,0,"",NA,"2014"
"Fort Casey",2014-07-13,"5",0,1,0,0,"",NA,"2014"
"Fort Casey",2014-07-18,"1",0,0,0,1,"",NA,"2014"
"Fort Casey",2014-07-18,"4",0,0,0,1,"",NA,"2014"
"Fort Casey",2014-07-18,"7",0,0,0,1,"",NA,"2014"
"Fort Casey",2014-07-18,"6",0,0,0,1,"",NA,"2014"
"Fort Casey",2014-07-18,"3",1,0,0,0,"",NA,"2014"
"Fort Casey",2014-07-24,"9",0,0,1,0,"",NA,"2014"
"Fort Casey",2014-07-24,"3",0,1,0,0,"",NA,"2014"
"Fort Casey",2014-07-24,"5",0,1,0,0,"",NA,"2014"
"Fort Casey",2014-07-24,"10",0,0,1,0,"",NA,"2014"
"Fort Casey",2014-08-03,"3",0,1,0,0,"",NA,"2014"
"Fort Casey",2014-08-03,"9",0,0,1,1,"",NA,"2014"
"Fort Casey",2014-08-03,"11",0,0,0,1,"",NA,"2014"
