site,ymd,start_time,pg_count,count_type,internOnly,week,site_id,visit_id
Shore Meadows,6/11/18,7:05,63,pg,,24,27,1205
Shore Meadows,6/11/18,7:05,63,pg0,,24,27,1205
Shore Meadows,6/11/18,7:05,34,pg30,,24,27,1205
Shore Meadows,6/11/18,7:05,32,pg60,,24,27,1205
Langley Marina,6/11/18,655,8,pg,,24,43,1207
Langley Marina,6/11/18,655,8,pg0,,24,43,1207
Langley Marina,6/11/18,655,4,pg30,,24,43,1207
Langley Marina,6/11/18,655,5,pg60,,24,43,1207
Lagoon Point South,6/12/18,7:30,39,pg,,24,14,1208
Lagoon Point South,6/12/18,7:30,26,pg0,,24,14,1208
Lagoon Point South,6/12/18,7:30,39,pg30,,24,14,1208
Lagoon Point South,6/12/18,7:30,30,pg60,,24,14,1208
Pratts Bluff,6/13/18,7:45,21,pg,,24,23,1209
Pratts Bluff,6/13/18,7:45,7,pg0,,24,23,1209
Pratts Bluff,6/13/18,7:45,19,pg30,,24,23,1209
Pratts Bluff,6/13/18,7:45,5,pg60,,24,23,1209
Lagoon North #1,6/12/18,8:35,42,pg,,24,11,1211
Lagoon North #1,6/12/18,8:35,42,pg0,,24,11,1211
Lagoon North #1,6/12/18,8:35,36,pg30,,24,11,1211
Lagoon North #1,6/12/18,8:35,32,pg60,,24,11,1211
Lake Hancock North,6/14/18,7:55,70,pg,,24,16,1212
Lake Hancock North,6/14/18,7:55,70,pg0,,24,16,1212
Lake Hancock North,6/14/18,7:55,56,pg30,,24,16,1212
Lake Hancock North,6/14/18,7:55,36,pg60,,24,16,1212
Bush Point Dock,6/14/18,7:45,7,pg,,24,41,1213
Bush Point Dock,6/14/18,7:45,5,pg0,,24,41,1213
Bush Point Dock,6/14/18,7:45,7,pg30,,24,41,1213
Bush Point Dock,6/14/18,7:45,7,pg60,,24,41,1213
Possession Point,6/11/18,8:10,7,pg,,24,22,1214
Possession Point,6/11/18,8:10,6,pg0,,24,22,1214
Possession Point,6/11/18,8:10,6,pg30,,24,22,1214
Possession Point,6/11/18,8:10,5,pg60,,24,22,1214
Harrington South,6/15/18,8:45,12,pg,,24,7,1215
Harrington South,6/15/18,8:45,12,pg0,,24,7,1215
Harrington South,6/15/18,8:45,6,pg30,,24,7,1215
Harrington South,6/15/18,8:45,6,pg60,,24,7,1215
Fort Casey North,6/16/18,8:35,41,pg,,24,33,1217
Fort Casey North,6/16/18,8:35,41,pg0,,24,33,1217
Fort Casey North,6/16/18,8:35,36,pg30,,24,33,1217
Fort Casey North,6/16/18,8:35,24,pg60,,24,33,1217
Coupeville Wharf,6/17/18,7:20,10,pg,,24,29,1218
Coupeville Wharf,6/17/18,7:20,10,pg0,,24,29,1218
Coupeville Wharf,6/17/18,7:20,4,pg30,,24,29,1218
Mutiny Sands,6/15/18,7:30,52,pg,,24,21,1219
Mutiny Sands,6/15/18,7:30,24,pg0,,24,21,1219
Mutiny Sands,6/15/18,7:30,39,pg30,,24,21,1219
Mutiny Sands,6/15/18,7:30,52,pg60,,24,21,1219
Malmo Bluff,6/12/18,7:40,22,pg,,24,18,1220
Malmo Bluff,6/12/18,7:40,22,pg0,,24,18,1220
Malmo Bluff,6/12/18,7:40,10,pg30,,24,18,1220
Malmo Bluff,6/12/18,7:40,14,pg60,,24,18,1220
Monroe Landing,6/11/18,7:35,3,pg,,24,20,1221
Monroe Landing,6/11/18,7:35,3,pg0,,24,20,1221
Monroe Landing,6/11/18,7:35,3,pg30,,24,20,1221
Monroe Landing,6/11/18,7:35,1,pg60,,24,20,1221
Forbes Point,6/16/18,7:20,15,pg,,24,4,1222
Forbes Point,6/16/18,7:20,15,pg0,,24,4,1222
Forbes Point,6/16/18,7:20,13,pg30,,24,4,1222
Forbes Point,6/16/18,7:20,8,pg60,,24,4,1222
Langley Marina,6/18/18,745,4,pg,,25,43,1223
Langley Marina,6/18/18,745,2,pg0,,25,43,1223
Langley Marina,6/18/18,745,1,pg30,,25,43,1223
Langley Marina,6/18/18,745,4,pg60,,25,43,1223
Lagoon Point South,6/19/18,7:30,47,pg,,25,14,1224
Lagoon Point South,6/19/18,7:30,47,pg0,,25,14,1224
Lagoon Point South,6/19/18,7:30,36,pg30,,25,14,1224
Lagoon Point South,6/19/18,7:30,28,pg60,,25,14,1224
Rolling Hills #1,6/19/18,8:17,38,pg,,25,24,1225
Rolling Hills #1,6/19/18,8:17,23,pg0,,25,24,1225
Rolling Hills #1,6/19/18,8:17,30,pg30,,25,24,1225
Rolling Hills #1,6/19/18,8:17,32,pg60,,25,24,1225
Rolling Hills #1,6/12/18,8:12,29,pg,,24,24,1226
Rolling Hills #1,6/12/18,8:12,19,pg0,,24,24,1226
Rolling Hills #1,6/12/18,8:12,25,pg30,,24,24,1226
Rolling Hills #1,6/12/18,8:12,17,pg60,,24,24,1226
Lagoon North #0,6/16/18,8:05,30,pg,,24,13,1227
Lagoon North #0,6/16/18,8:05,24,pg0,,24,13,1227
Lagoon North #0,6/16/18,8:05,30,pg30,,24,13,1227
Lagoon North #0,6/16/18,8:05,28,pg60,,24,13,1227
Malmo Bluff,6/19/18,7:10,36,pg,,25,18,1228
Malmo Bluff,6/19/18,7:10,35,pg0,,25,18,1228
Malmo Bluff,6/19/18,7:10,36,pg30,,25,18,1228
Malmo Bluff,6/19/18,7:10,29,pg60,,25,18,1228
Hastie Lake South,6/16/18,7:10,17,pg,,24,9,1229
Hastie Lake South,6/16/18,7:10,12,pg0,,24,9,1229
Hastie Lake South,6/16/18,7:10,17,pg30,,24,9,1229
Hastie Lake South,6/16/18,7:10,7,pg60,,24,9,1229
Monroe Landing,6/19/18,7:50,8,pg,,25,20,1230
Monroe Landing,6/19/18,7:50,6,pg0,,25,20,1230
Monroe Landing,6/19/18,7:50,8,pg30,,25,20,1230
Monroe Landing,6/19/18,7:50,8,pg60,,25,20,1230
Shore Meadows,6/18/18,7:05,51,pg,,25,27,1231
Shore Meadows,6/18/18,7:05,51,pg0,,25,27,1231
Shore Meadows,6/18/18,7:05,28,pg30,,25,27,1231
Shore Meadows,6/18/18,7:05,37,pg60,,25,27,1231
Hastie Lake South,6/20/18,7:15,39,pg,,25,9,1234
Hastie Lake South,6/20/18,7:15,39,pg0,,25,9,1234
Hastie Lake South,6/20/18,7:15,38,pg30,,25,9,1234
Hastie Lake South,6/20/18,7:15,22,pg60,,25,9,1234
Harrington North,6/14/18,755,8,pg,,24,6,1235
Harrington North,6/14/18,755,5,pg0,,24,6,1235
Harrington North,6/14/18,755,8,pg30,,24,6,1235
Harrington North,6/14/18,755,3,pg60,,24,6,1235
Clinton Ferry Dock,6/13/18,7:33,10,pg,,24,42,1236
Clinton Ferry Dock,6/13/18,7:33,5,pg0,,24,42,1236
Clinton Ferry Dock,6/13/18,7:33,10,pg30,,24,42,1236
Clinton Ferry Dock,6/13/18,7:33,9,pg60,,24,42,1236
Harrington North,6/20/18,745,18,pg,,25,6,1237
Harrington North,6/20/18,745,16,pg0,,25,6,1237
Harrington North,6/20/18,745,11,pg30,,25,6,1237
Harrington North,6/20/18,745,5,pg60,,25,6,1237
Double Bluff North,6/15/18,8:26,27,pg,,24,2,1238
Double Bluff North,6/15/18,8:26,8,pg0,,24,2,1238
Double Bluff North,6/15/18,8:26,8,pg30,,24,2,1238
Double Bluff North,6/15/18,8:26,5,pg60,,24,2,1238
Limpet Lane,6/13/18,735,12,pg,,24,38,1239
Limpet Lane,6/13/18,735,12,pg0,,24,38,1239
Limpet Lane,6/13/18,735,9,pg30,,24,38,1239
Limpet Lane,6/13/18,735,11,pg60,,24,38,1239
Swantown,6/15/18,8:15,12,pg,,24,28,1240
Swantown,6/15/18,8:15,3,pg0,,24,28,1240
Swantown,6/15/18,8:15,12,pg30,,24,28,1240
Swantown,6/15/18,8:15,21,pg60,,24,28,1240
Limpet Lane,6/20/18,735,13,pg,,25,38,1241
Limpet Lane,6/20/18,735,4,pg0,,25,38,1241
Limpet Lane,6/20/18,735,6,pg30,,25,38,1241
Limpet Lane,6/20/18,735,8,pg60,,25,38,1241
Lagoon North #1,6/20/18,7:55,51,pg,,25,11,1242
Lagoon North #1,6/20/18,7:55,51,pg0,,25,11,1242
Lagoon North #1,6/20/18,7:55,36,pg30,,25,11,1242
Lagoon North #1,6/20/18,7:55,43,pg60,,25,11,1242
Lake Hancock North,6/21/18,7:20,75,pg,,25,16,1243
Lake Hancock North,6/21/18,7:20,75,pg0,,25,16,1243
Lake Hancock North,6/21/18,7:20,72,pg30,,25,16,1243
Lake Hancock North,6/21/18,7:20,67,pg60,,25,16,1243
Harrington South,6/22/18,7:45,17,pg,,25,7,1244
Harrington South,6/22/18,7:45,17,pg0,,25,7,1244
Harrington South,6/22/18,7:45,14,pg30,,25,7,1244
Harrington South,6/22/18,7:45,12,pg60,,25,7,1244
Mutiny Sands,6/20/18,7:30,49,pg,,25,21,1245
Mutiny Sands,6/20/18,7:30,41,pg0,,25,21,1245
Mutiny Sands,6/20/18,7:30,46,pg30,,25,21,1245
Mutiny Sands,6/20/18,7:30,49,pg60,,25,21,1245
Double Bluff North,6/22/18,8:17,64,pg,,25,2,1246
Double Bluff North,6/22/18,8:17,34,pg0,,25,2,1246
Double Bluff North,6/22/18,8:17,35,pg30,,25,2,1246
Double Bluff North,6/22/18,8:17,54,pg60,,25,2,1246
Swantown,6/22/18,8:11,33,pg,,25,28,1247
Swantown,6/22/18,8:11,33,pg0,,25,28,1247
Swantown,6/22/18,8:11,33,pg30,,25,28,1247
Swantown,6/22/18,8:11,23,pg60,,25,28,1247
Possession Point,6/18/18,7:45,4,pg,,25,22,1248
Possession Point,6/18/18,7:45,1,pg30,,25,22,1248
Possession Point,6/18/18,7:45,4,pg60,,25,22,1248
Langley Marina,6/24/18,803,8,pg,,25,43,1249
Langley Marina,6/24/18,803,3,pg0,,25,43,1249
Langley Marina,6/24/18,803,8,pg30,,25,43,1249
Langley Marina,6/24/18,803,4,pg60,,25,43,1249
Coupeville Wharf,6/24/18,7:25,7,pg,,25,29,1250
Coupeville Wharf,6/24/18,7:25,5,pg0,,25,29,1250
Coupeville Wharf,6/24/18,7:25,6,pg30,,25,29,1250
Coupeville Wharf,6/24/18,7:25,7,pg60,,25,29,1250
Shore Meadows,6/25/18,7:00,64,pg,,26,27,1251
Shore Meadows,6/25/18,7:00,64,pg0,,26,27,1251
Shore Meadows,6/25/18,7:00,63,pg30,,26,27,1251
Shore Meadows,6/25/18,7:00,27,pg60,,26,27,1251
Lagoon North #0,6/23/18,8:10,33,pg,,25,13,1254
Lagoon North #0,6/23/18,8:10,33,pg0,,25,13,1254
Lagoon North #0,6/23/18,8:10,16,pg30,,25,13,1254
Lagoon North #0,6/23/18,8:10,18,pg60,,25,13,1254
Fort Casey North,6/23/18,8:30,38,pg,,25,33,1255
Fort Casey North,6/23/18,8:30,38,pg0,,25,33,1255
Fort Casey North,6/23/18,8:30,33,pg30,,25,33,1255
Fort Casey North,6/23/18,8:30,36,pg60,,25,33,1255
Lagoon Point South,6/26/18,7:30,34,pg,,26,14,1256
Lagoon Point South,6/26/18,7:30,30,pg0,,26,14,1256
Lagoon Point South,6/26/18,7:30,32,pg30,,26,14,1256
Lagoon Point South,6/26/18,7:30,34,pg60,,26,14,1256
Rolling Hills #1,6/26/18,8:10,11,pg,,26,24,1257
Rolling Hills #1,6/26/18,8:10,3,pg0,,26,24,1257
Rolling Hills #1,6/26/18,8:10,10,pg30,,26,24,1257
Rolling Hills #1,6/26/18,8:10,10,pg60,,26,24,1257
Monroe Landing,6/26/18,7:45,5,pg,,26,20,1259
Monroe Landing,6/26/18,7:45,5,pg0,,26,20,1259
Monroe Landing,6/26/18,7:45,3,pg30,,26,20,1259
Monroe Landing,6/26/18,7:45,1,pg60,,26,20,1259
Forbes Point,6/22/18,7:37,10,pg,,25,4,1260
Forbes Point,6/22/18,7:37,10,pg0,,25,4,1260
Malmo Bluff,6/26/18,7:05,26,pg,,26,18,1261
Malmo Bluff,6/26/18,7:05,26,pg0,,26,18,1261
Malmo Bluff,6/26/18,7:05,26,pg30,,26,18,1261
Malmo Bluff,6/26/18,7:05,12,pg60,,26,18,1261
Ledgewood,6/15/18,8:05,25,pg,,24,15,1262
Ledgewood,6/15/18,8:05,25,pg0,,24,15,1262
Ledgewood,6/15/18,8:05,25,pg30,,24,15,1262
Ledgewood,6/15/18,8:05,19,pg60,,24,15,1262
Pratts Bluff,6/21/18,7:15,19,pg,,25,23,1263
Pratts Bluff,6/21/18,7:15,10,pg0,,25,23,1263
Pratts Bluff,6/21/18,7:15,13,pg30,,25,23,1263
Pratts Bluff,6/21/18,7:15,19,pg60,,25,23,1263
Pratts Bluff,6/27/18,7:40,23,pg,,26,23,1264
Pratts Bluff,6/27/18,7:40,23,pg0,,26,23,1264
Pratts Bluff,6/27/18,7:40,19,pg30,,26,23,1264
Pratts Bluff,6/27/18,7:40,22,pg60,,26,23,1264
Mutiny Sands,6/27/18,7:30,31,pg,,26,21,1265
Mutiny Sands,6/27/18,7:30,31,pg0,,26,21,1265
Mutiny Sands,6/27/18,7:30,13,pg30,,26,21,1265
Mutiny Sands,6/27/18,7:30,17,pg60,,26,21,1265
Ledgewood,6/20/18,8:03,25,pg,,25,15,1266
Ledgewood,6/20/18,8:03,15,pg0,,25,15,1266
Ledgewood,6/20/18,8:03,20,pg30,,25,15,1266
Ledgewood,6/20/18,8:03,25,pg60,,25,15,1266
Lagoon North #1,6/28/18,8:05,69,pg,,26,11,1267
Lagoon North #1,6/28/18,8:05,69,pg0,,26,11,1267
Lagoon North #1,6/28/18,8:05,55,pg30,,26,11,1267
Lagoon North #1,6/28/18,8:05,59,pg60,,26,11,1267
Harrington South,6/29/18,7:45,15,pg,,26,7,1268
Harrington South,6/29/18,7:45,11,pg0,,26,7,1268
Harrington South,6/29/18,7:45,15,pg30,,26,7,1268
Harrington South,6/29/18,7:45,12,pg60,,26,7,1268
Swantown,6/29/18,8:16,18,pg,,26,28,1269
Swantown,6/29/18,8:16,8,pg0,,26,28,1269
Swantown,6/29/18,8:16,18,pg30,,26,28,1269
Swantown,6/29/18,8:16,16,pg60,,26,28,1269
Lake Hancock North,6/28/18,7:50,73,pg,,26,16,1270
Lake Hancock North,6/28/18,7:50,65,pg0,,26,16,1270
Lake Hancock North,6/28/18,7:50,73,pg30,,26,16,1270
Lake Hancock North,6/28/18,7:50,68,pg60,,26,16,1270
Fort Casey North,6/30/18,8:50,42,pg,,26,33,1271
Fort Casey North,6/30/18,8:50,38,pg0,,26,33,1271
Fort Casey North,6/30/18,8:50,42,pg30,,26,33,1271
Fort Casey North,6/30/18,8:50,34,pg60,,26,33,1271
Hastie Lake South,6/26/18,7:15,23,pg,,26,9,1272
Hastie Lake South,6/26/18,7:15,11,pg0,,26,9,1272
Hastie Lake South,6/26/18,7:15,23,pg30,,26,9,1272
Hastie Lake South,6/26/18,7:15,21,pg60,,26,9,1272
Forbes Point,6/29/18,7:22,11,pg,,26,4,1273
Forbes Point,6/29/18,7:22,11,pg0,,26,4,1273
Forbes Point,6/29/18,7:22,1,pg60,,26,4,1273
Pratts Bluff,7/2/18,7:30,39,pg,,27,23,1274
Pratts Bluff,7/2/18,7:30,39,pg0,,27,23,1274
Pratts Bluff,7/2/18,7:30,38,pg30,,27,23,1274
Pratts Bluff,7/2/18,7:30,32,pg60,,27,23,1274
Shore Meadows,7/2/18,7:00,54,pg,,27,27,1275
Shore Meadows,7/2/18,7:00,54,pg0,,27,27,1275
Shore Meadows,7/2/18,7:00,33,pg30,,27,27,1275
Shore Meadows,7/2/18,7:00,40,pg60,,27,27,1275
Langley Marina,7/3/18,7:00,5,pg,,27,43,1276
Langley Marina,7/3/18,7:00,3,pg0,,27,43,1276
Langley Marina,7/3/18,7:00,2,pg30,,27,43,1276
Langley Marina,7/3/18,7:00,2,pg60,,27,43,1276
Lagoon Point South,7/3/18,7:30,37,pg,,27,14,1277
Lagoon Point South,7/3/18,7:30,37,pg0,,27,14,1277
Lagoon Point South,7/3/18,7:30,34,pg30,,27,14,1277
Lagoon Point South,7/3/18,7:30,34,pg60,,27,14,1277
Ledgewood,6/27/18,7:50,36,pg,,26,15,1278
Ledgewood,6/27/18,7:50,33,pg0,,26,15,1278
Ledgewood,6/27/18,7:50,36,pg30,,26,15,1278
Ledgewood,6/27/18,7:50,32,pg60,,26,15,1278
Lagoon North #0,6/30/18,8:05,32,pg,,26,13,1279
Lagoon North #0,6/30/18,8:05,20,pg0,,26,13,1279
Lagoon North #0,6/30/18,8:05,32,pg30,,26,13,1279
Lagoon North #0,6/30/18,8:05,24,pg60,,26,13,1279
Malmo Bluff,7/3/18,7:00,45,pg,,27,18,1280
Malmo Bluff,7/3/18,7:00,45,pg0,,27,18,1280
Malmo Bluff,7/3/18,7:00,45,pg30,,27,18,1280
Malmo Bluff,7/3/18,7:00,23,pg60,,27,18,1280
Possession Point,7/2/18,7:45,6,pg,,27,22,1281
Possession Point,7/2/18,7:45,5,pg0,,27,22,1281
Possession Point,7/2/18,7:45,6,pg30,,27,22,1281
Possession Point,7/2/18,7:45,5,pg60,,27,22,1281
Coupeville Wharf,7/1/18,7:34,8,pg,,26,29,1282
Coupeville Wharf,7/1/18,7:34,8,pg0,,26,29,1282
Coupeville Wharf,7/1/18,7:34,6,pg30,,26,29,1282
Monroe Landing,7/3/18,7:25,11,pg,,27,20,1283
Monroe Landing,7/3/18,7:25,11,pg0,,27,20,1283
Monroe Landing,7/3/18,7:25,7,pg30,,27,20,1283
Monroe Landing,7/3/18,7:25,11,pg60,,27,20,1283
Mutiny Sands,7/4/18,7:30,36,pg,,27,21,1284
Mutiny Sands,7/4/18,7:30,34,pg0,,27,21,1284
Mutiny Sands,7/4/18,7:30,31,pg30,,27,21,1284
Mutiny Sands,7/4/18,7:30,36,pg60,,27,21,1284
Lagoon North #1,7/4/18,8:05,55,pg,,27,11,1285
Lagoon North #1,7/4/18,8:05,55,pg0,,27,11,1285
Lagoon North #1,7/4/18,8:05,36,pg30,,27,11,1285
Lagoon North #1,7/4/18,8:05,42,pg60,,27,11,1285
Harrington South,7/6/18,8:30,16,pg,,27,7,1286
Harrington South,7/6/18,8:30,16,pg0,,27,7,1286
Harrington South,7/6/18,8:30,14,pg30,,27,7,1286
Harrington South,7/6/18,8:30,11,pg60,,27,7,1286
Rolling Hills #1,7/3/18,8:13,46,pg,,27,24,1287
Rolling Hills #1,7/3/18,8:13,31,pg0,,27,24,1287
Rolling Hills #1,7/3/18,8:13,20,pg30,,27,24,1287
Rolling Hills #1,7/3/18,8:13,26,pg60,,27,24,1287
Lake Hancock North,7/7/18,7:30,66,pg,,27,16,1288
Lake Hancock North,7/7/18,7:30,57,pg0,,27,16,1288
Lake Hancock North,7/7/18,7:30,66,pg30,,27,16,1288
Lake Hancock North,7/7/18,7:30,50,pg60,,27,16,1288
Hastie Lake South,7/3/18,7:10,41,pg,,27,9,1289
Hastie Lake South,7/3/18,7:10,32,pg0,,27,9,1289
Hastie Lake South,7/3/18,7:10,41,pg30,,27,9,1289
Hastie Lake South,7/3/18,7:10,28,pg60,,27,9,1289
Fort Casey North,7/7/18,8:30,37,pg,,27,33,1290
Fort Casey North,7/7/18,8:30,31,pg0,,27,33,1290
Fort Casey North,7/7/18,8:30,37,pg30,,27,33,1290
Fort Casey North,7/7/18,8:30,49,pg60,,27,33,1290
Ledgewood,7/4/18,7:54,47,pg,,27,15,1291
Ledgewood,7/4/18,7:54,44,pg0,,27,15,1291
Ledgewood,7/4/18,7:54,42,pg30,,27,15,1291
Ledgewood,7/4/18,7:54,47,pg60,,27,15,1291
Clinton Ferry Dock,6/22/18,7:29,8,pg,,25,42,1292
Clinton Ferry Dock,6/22/18,7:29,4,pg0,,25,42,1292
Clinton Ferry Dock,6/22/18,7:29,8,pg30,,25,42,1292
Clinton Ferry Dock,6/22/18,7:29,7,pg60,,25,42,1292
Clinton Ferry Dock,6/29/18,7:33,9,pg,,26,42,1293
Clinton Ferry Dock,6/29/18,7:33,9,pg0,,26,42,1293
Clinton Ferry Dock,6/29/18,7:33,7,pg30,,26,42,1293
Clinton Ferry Dock,6/29/18,7:33,9,pg60,,26,42,1293
Clinton Ferry Dock,7/6/18,7:30,5,pg,,27,42,1294
Clinton Ferry Dock,7/6/18,7:30,3,pg0,,27,42,1294
Clinton Ferry Dock,7/6/18,7:30,4,pg30,,27,42,1294
Clinton Ferry Dock,7/6/18,7:30,5,pg60,,27,42,1294
Keystone,6/12/18,8:30,18,pg,,24,10,1296
Keystone,6/12/18,8:30,6,pg0,,24,10,1296
Keystone,6/12/18,8:30,18,pg30,,24,10,1296
Keystone,6/12/18,8:30,21,pg60,,24,10,1296
Swantown,7/7/18,8:16,23,pg,,27,28,1297
Swantown,7/7/18,8:16,23,pg0,,27,28,1297
Swantown,7/7/18,8:16,13,pg30,,27,28,1297
Swantown,7/7/18,8:16,19,pg60,,27,28,1297
Cliffside,6/10/18,7:30,13,pg,,23,1,1298
Cliffside,6/10/18,7:30,13,pg0,,23,1,1298
Cliffside,6/10/18,7:30,12,pg30,,23,1,1298
Cliffside,6/10/18,7:30,4,pg60,,23,1,1298
Cliffside,6/17/18,8:35,20,pg,,24,1,1299
Cliffside,6/17/18,8:35,13,pg0,,24,1,1299
Cliffside,6/17/18,8:35,20,pg30,,24,1,1299
Cliffside,6/17/18,8:35,10,pg60,,24,1,1299
Cliffside,7/2/18,8:50,16,pg,,27,1,1300
Cliffside,7/2/18,8:50,7,pg0,,27,1,1300
Cliffside,7/2/18,8:50,13,pg30,,27,1,1300
Cliffside,7/2/18,8:50,16,pg60,,27,1,1300
Mutiny Sands- INTERN,6/11/18,6:00,49,pg,on,24,39,1301
Mutiny Sands- INTERN,6/11/18,6:00,49,pg0,on,24,39,1301
Mutiny Sands- INTERN,6/11/18,6:00,48,pg30,on,24,39,1301
Mutiny Sands- INTERN,6/11/18,6:00,34,pg60,on,24,39,1301
Mutiny Sands- INTERN,6/11/18,6:00,29,pg90,on,24,39,1301
Mutiny Sands- INTERN,6/11/18,6:00,12,pg120,on,24,39,1301
Mutiny Sands- INTERN,6/11/18,6:00,7,pg150,on,24,39,1301
Mutiny Sands- INTERN,6/11/18,6:00,8,pg180,on,24,39,1301
Mutiny Sands- INTERN,6/11/18,6:00,1,pg210,on,24,39,1301
Mutiny Sands- INTERN,6/11/18,6:00,2,pg240,on,24,39,1301
Mutiny Sands- INTERN,6/13/18,6:00,39,pg,on,24,39,1302
Mutiny Sands- INTERN,6/13/18,6:00,39,pg0,on,24,39,1302
Mutiny Sands- INTERN,6/13/18,6:00,34,pg30,on,24,39,1302
Mutiny Sands- INTERN,6/13/18,6:00,26,pg60,on,24,39,1302
Mutiny Sands- INTERN,6/13/18,6:00,23,pg90,on,24,39,1302
Mutiny Sands- INTERN,6/13/18,6:00,11,pg120,on,24,39,1302
Mutiny Sands- INTERN,6/13/18,6:00,17,pg150,on,24,39,1302
Mutiny Sands- INTERN,6/13/18,6:00,2,pg180,on,24,39,1302
Mutiny Sands- INTERN,6/13/18,6:00,5,pg240,on,24,39,1302
Mutiny Sands- INTERN,6/17/18,6:00,66,pg,on,24,39,1303
Mutiny Sands- INTERN,6/17/18,6:00,55,pg0,on,24,39,1303
Mutiny Sands- INTERN,6/17/18,6:00,36,pg30,on,24,39,1303
Mutiny Sands- INTERN,6/17/18,6:00,49,pg60,on,24,39,1303
Mutiny Sands- INTERN,6/17/18,6:00,52,pg90,on,24,39,1303
Mutiny Sands- INTERN,6/17/18,6:00,66,pg120,on,24,39,1303
Mutiny Sands- INTERN,6/17/18,6:00,49,pg150,on,24,39,1303
Mutiny Sands- INTERN,6/17/18,6:00,41,pg180,on,24,39,1303
Mutiny Sands- INTERN,6/17/18,6:00,30,pg210,on,24,39,1303
Mutiny Sands- INTERN,6/17/18,6:00,33,pg240,on,24,39,1303
Mutiny Sands- INTERN,6/19/18,6:00,47,pg,on,25,39,1304
Mutiny Sands- INTERN,6/19/18,6:00,46,pg0,on,25,39,1304
Mutiny Sands- INTERN,6/19/18,6:00,43,pg30,on,25,39,1304
Mutiny Sands- INTERN,6/19/18,6:00,25,pg60,on,25,39,1304
Mutiny Sands- INTERN,6/19/18,6:00,38,pg90,on,25,39,1304
Mutiny Sands- INTERN,6/19/18,6:00,47,pg120,on,25,39,1304
Mutiny Sands- INTERN,6/19/18,6:00,45,pg150,on,25,39,1304
Mutiny Sands- INTERN,6/19/18,6:00,40,pg180,on,25,39,1304
Mutiny Sands- INTERN,6/19/18,6:00,35,pg210,on,25,39,1304
Mutiny Sands- INTERN,6/19/18,6:00,30,pg240,on,25,39,1304
Mutiny Sands- INTERN,6/21/18,6:00,30,pg,on,25,39,1305
Mutiny Sands- INTERN,6/21/18,6:00,30,pg0,on,25,39,1305
Mutiny Sands- INTERN,6/21/18,6:00,9,pg30,on,25,39,1305
Mutiny Sands- INTERN,6/21/18,6:00,22,pg60,on,25,39,1305
Mutiny Sands- INTERN,6/21/18,6:00,23,pg90,on,25,39,1305
Mutiny Sands- INTERN,6/21/18,6:00,24,pg120,on,25,39,1305
Mutiny Sands- INTERN,6/21/18,6:00,28,pg150,on,25,39,1305
Mutiny Sands- INTERN,6/21/18,6:00,29,pg180,on,25,39,1305
Mutiny Sands- INTERN,6/21/18,6:00,33,pg210,on,25,39,1305
Mutiny Sands- INTERN,6/21/18,6:00,29,pg240,on,25,39,1305
Mutiny Sands- INTERN,6/25/18,6:00,54,pg,on,26,39,1306
Mutiny Sands- INTERN,6/25/18,6:00,54,pg0,on,26,39,1306
Mutiny Sands- INTERN,6/25/18,6:00,30,pg30,on,26,39,1306
Mutiny Sands- INTERN,6/25/18,6:00,14,pg60,on,26,39,1306
Mutiny Sands- INTERN,6/25/18,6:00,15,pg90,on,26,39,1306
Mutiny Sands- INTERN,6/25/18,6:00,8,pg120,on,26,39,1306
Mutiny Sands- INTERN,6/25/18,6:00,7,pg150,on,26,39,1306
Mutiny Sands- INTERN,6/25/18,6:00,11,pg180,on,26,39,1306
Mutiny Sands- INTERN,6/25/18,6:00,9,pg210,on,26,39,1306
