"site","year","date","PG_count","burrow_name","burrow_count","burrow_visits_day","burrow_visit","Gunnel","Sculpin","Other","tot_prey","week_year","week_study","intern_data"
"Ledgewood","2013",2013-07-15,38,"12",11,1,0,1,0,0,1,29,8,""
"Ledgewood","2013",2013-07-15,38,"7",11,1,0,0,0,1,1,29,8,""
"Ledgewood","2013",2013-07-15,38,"10",11,1,0,0,1,0,1,29,8,""
"Ledgewood","2013",2013-07-24,33,"4",11,0,0,1,0,0,1,30,9,""
"Ledgewood","2013",2013-07-24,33,"8",11,0,0,2,0,0,2,30,9,""
"Ledgewood","2013",2013-07-24,33,"10",11,0,0,0,1,0,1,30,9,""
"Ledgewood","2013",2013-07-24,33,"12",11,0,0,0,3,0,3,30,9,""
"Ledgewood","2013",2013-07-31,38,"8",11,1,1,0,0,0,0,31,10,""
"Ledgewood","2013",2013-07-31,38,"12",11,1,0,3,0,0,3,31,10,""
"Ledgewood","2013",2013-07-31,38,"4",11,1,0,1,0,0,1,31,10,""
"Ledgewood","2013",2013-08-09,40,"12",11,0,0,3,0,0,3,32,11,""
"Ledgewood","2013",2013-08-09,40,"12",11,0,0,3,0,0,3,32,11,""
"Ledgewood","2013",2013-08-15,28,"4",12,0,0,2,1,0,3,33,12,""
"Ledgewood","2013",2013-08-15,28,"1",12,0,0,1,0,0,1,33,12,""
"Ledgewood","2013",2013-08-15,28,"16",12,0,0,2,0,0,2,33,12,""
"Ledgewood","2013",2013-08-23,21,"4",12,0,0,3,0,0,3,34,13,""
"Ledgewood","2013",2013-08-23,21,"1",12,0,0,1,0,0,1,34,13,""
"Ledgewood","2013",2013-08-31,4,"4",12,0,0,0,2,0,2,35,14,""
"Ledgewood","2013",2013-08-31,4,"1",12,0,0,0,2,0,2,35,14,""
"Ledgewood","2013",2013-09-07,1,NA,12,0,NA,NA,NA,NA,NA,36,15,""
"Ledgewood","2014",2014-06-19,47,"12",2,3,1,0,0,0,0,25,4,""
"Ledgewood","2014",2014-06-19,47,"7",2,3,2,0,0,0,0,25,4,""
"Ledgewood","2014",2014-06-25,47,"8",6,4,1,0,0,0,0,26,5,""
"Ledgewood","2014",2014-06-25,47,"7",6,4,1,0,0,0,0,26,5,""
"Ledgewood","2014",2014-06-25,47,"10",6,4,0,0,1,0,1,26,5,""
"Ledgewood","2014",2014-06-25,47,"17",6,4,2,0,0,0,0,26,5,""
"Ledgewood","2014",2014-06-25,47,"1",6,4,0,0,0,2,2,26,5,""
"Ledgewood","2014",2014-07-04,38,"1",7,3,1,0,0,0,0,27,6,""
"Ledgewood","2014",2014-07-04,38,"2",7,3,1,0,1,0,1,27,6,""
"Ledgewood","2014",2014-07-04,38,"10",7,3,0,0,1,0,1,27,6,""
"Ledgewood","2014",2014-07-04,38,"12",7,3,0,0,2,0,2,27,6,""
"Ledgewood","2014",2014-07-04,38,"7",7,3,1,0,0,0,0,27,6,""
"Ledgewood","2014",2014-07-08,21,"3",9,2,1,0,0,0,0,28,7,""
"Ledgewood","2014",2014-07-08,21,"10",9,2,0,0,0,1,1,28,7,""
"Ledgewood","2014",2014-07-08,21,"16",9,2,0,0,0,1,1,28,7,""
"Ledgewood","2014",2014-07-08,21,"2",9,2,0,0,1,0,1,28,7,""
"Ledgewood","2014",2014-07-08,21,"12",9,2,0,0,1,0,1,28,7,""
"Ledgewood","2014",2014-07-08,21,"1",9,2,1,0,0,0,0,28,7,""
"Ledgewood","2014",2014-07-14,45,"12",9,9,0,0,1,0,1,29,8,""
"Ledgewood","2014",2014-07-14,45,"5",9,9,3,0,0,0,0,29,8,""
"Ledgewood","2014",2014-07-14,45,"1",9,9,0,1,1,0,2,29,8,""
"Ledgewood","2014",2014-07-14,45,"10",9,9,1,0,0,0,0,29,8,""
"Ledgewood","2014",2014-07-14,45,"7",9,9,1,0,0,0,0,29,8,""
"Ledgewood","2014",2014-07-14,45,"6",9,9,1,0,0,0,0,29,8,""
"Ledgewood","2014",2014-07-14,45,"11",9,9,3,0,0,0,0,29,8,""
"Ledgewood","2014",2014-07-14,45,"2",9,9,0,0,1,0,1,29,8,""
"Ledgewood","2014",2014-07-25,27,"16",12,3,0,0,1,0,1,30,9,""
"Ledgewood","2014",2014-07-25,27,"11",12,3,1,0,0,0,0,30,9,""
"Ledgewood","2014",2014-07-25,27,"1",12,3,1,0,0,0,0,30,9,""
"Ledgewood","2014",2014-07-25,27,"2",12,3,1,0,2,0,2,30,9,""
"Ledgewood","2014",2014-07-29,47,"16",12,4,0,0,1,0,1,31,10,""
"Ledgewood","2014",2014-07-29,47,"10",12,4,3,0,0,1,1,31,10,""
"Ledgewood","2014",2014-07-29,47,"7",12,4,1,0,0,0,0,31,10,""
"Ledgewood","2014",2014-08-05,47,"8",13,8,1,0,0,0,0,32,11,""
"Ledgewood","2014",2014-08-05,47,"5",13,8,4,0,0,0,0,32,11,""
"Ledgewood","2014",2014-08-05,47,"7",13,8,1,0,0,0,0,32,11,""
"Ledgewood","2014",2014-08-05,47,"11",13,8,1,0,0,0,0,32,11,""
"Ledgewood","2014",2014-08-05,47,"13",13,8,0,0,1,0,1,32,11,""
"Ledgewood","2014",2014-08-05,47,"6",13,8,1,0,0,0,0,32,11,""
"Ledgewood","2014",2014-08-16,33,NA,13,0,NA,NA,NA,NA,NA,33,12,""
"Ledgewood","2014",2014-08-21,29,NA,13,0,NA,NA,NA,NA,NA,34,13,""
"Ledgewood","2014",2014-08-28,12,NA,13,0,NA,NA,NA,NA,NA,35,14,""
"Ledgewood","2015",2015-06-25,36,NA,3,5,NA,NA,NA,NA,NA,26,5,""
"Ledgewood","2015",2015-07-03,43,NA,6,10,NA,NA,NA,NA,NA,27,6,""
"Ledgewood","2015",2015-07-11,32,NA,4,6,NA,NA,NA,NA,NA,28,7,""
"Ledgewood","2015",2015-07-16,35,NA,7,13,NA,NA,NA,NA,NA,29,8,""
"Ledgewood","2015",2015-07-21,42,NA,7,12,NA,NA,NA,NA,NA,30,9,""
"Ledgewood","2015",2015-07-29,26,NA,4,8,NA,NA,NA,NA,NA,31,10,""
"Ledgewood","2015",2015-08-01,43,NA,4,9,NA,NA,NA,NA,NA,31,10,""
"Ledgewood","2015",2015-08-06,43,NA,4,7,NA,NA,NA,NA,NA,32,11,""
"Ledgewood","2015",2015-08-13,24,NA,2,3,NA,NA,NA,NA,NA,33,12,""
"Ledgewood","2015",2015-08-22,17,NA,0,0,NA,NA,NA,NA,NA,34,13,""
"Ledgewood","2015",2015-08-29,0,NA,0,0,NA,NA,NA,NA,NA,35,14,""
"Ledgewood","2016",2016-06-09,39,NA,1,1,NA,NA,NA,NA,NA,23,2,""
"Ledgewood","2016",2016-06-16,40,NA,3,3,NA,NA,NA,NA,NA,24,3,""
"Ledgewood","2016",2016-06-22,37,NA,3,4,NA,NA,NA,NA,NA,25,4,""
"Ledgewood","2016",2016-06-30,41,NA,5,7,NA,NA,NA,NA,NA,26,5,""
"Ledgewood","2016",2016-07-07,39,NA,3,1,NA,NA,NA,NA,NA,27,6,""
"Ledgewood","2016",2016-07-13,42,NA,3,6,NA,NA,NA,NA,NA,28,7,""
"Ledgewood","2016",2016-07-21,38,NA,1,4,NA,NA,NA,NA,NA,29,8,""
"Ledgewood","2016",2016-07-28,39,NA,6,15,NA,NA,NA,NA,NA,30,9,""
"Ledgewood","2016",2016-08-04,31,NA,1,1,NA,NA,NA,NA,NA,31,10,""
"Ledgewood","2016",2016-08-11,30,NA,1,1,NA,NA,NA,NA,NA,32,11,""
"Ledgewood","2016",2016-08-17,0,NA,0,0,NA,NA,NA,NA,NA,33,12,""
"Ledgewood","2016",2016-09-02,6,NA,0,0,NA,NA,NA,NA,NA,35,14,""
"Ledgewood","2016",2016-09-26,10,NA,1,1,NA,NA,NA,NA,NA,39,18,""
"Ledgewood","2017",2017-06-10,46,NA,4,7,NA,NA,NA,NA,NA,23,2,""
"Ledgewood","2017",2017-06-17,40,NA,0,0,NA,NA,NA,NA,NA,24,3,""
"Ledgewood","2017",2017-06-23,38,NA,0,0,NA,NA,NA,NA,NA,25,4,""
"Ledgewood","2017",2017-07-03,20,NA,0,0,NA,NA,NA,NA,NA,27,6,""
"Ledgewood","2017",2017-07-11,39,NA,5,9,NA,NA,NA,NA,NA,28,7,""
"Ledgewood","2017",2017-07-17,32,NA,6,10,NA,NA,NA,NA,NA,29,8,""
"Ledgewood","2017",2017-07-25,38,NA,3,6,NA,NA,NA,NA,NA,30,9,""
"Ledgewood","2017",2017-08-02,44,NA,7,14,NA,NA,NA,NA,NA,31,10,""
"Ledgewood","2017",2017-08-09,42,NA,1,1,NA,NA,NA,NA,NA,32,11,""
"Ledgewood","2017",2017-08-22,16,NA,0,0,NA,NA,NA,NA,NA,34,13,""
"Libby North","2015",2015-06-23,10,NA,1,1,NA,NA,NA,NA,NA,26,5,""
"Libby North","2015",2015-07-01,13,NA,1,0,NA,NA,NA,NA,NA,27,6,""
"Libby North","2015",2015-07-11,17,NA,2,1,NA,NA,NA,NA,NA,28,7,""
"Libby North","2015",2015-07-17,15,NA,2,1,NA,NA,NA,NA,NA,29,8,""
"Libby North","2015",2015-07-25,13,NA,2,1,NA,NA,NA,NA,NA,30,9,""
"Libby North","2015",2015-08-01,10,NA,0,0,NA,NA,NA,NA,NA,31,10,""
"Libby North","2015",2015-08-06,9,NA,0,0,NA,NA,NA,NA,NA,32,11,""
"Libby North","2015",2015-08-15,5,NA,0,0,NA,NA,NA,NA,NA,33,12,""
"Libby North","2015",2015-08-22,5,NA,0,0,NA,NA,NA,NA,NA,34,13,""
"Libby North","2016",2016-06-11,9,NA,0,0,NA,NA,NA,NA,NA,23,2,""
"Libby North","2016",2016-06-14,2,NA,0,0,NA,NA,NA,NA,NA,24,3,""
"Libby North","2016",2016-06-24,9,NA,0,0,NA,NA,NA,NA,NA,25,4,""
"Libby North","2016",2016-07-01,9,NA,0,0,NA,NA,NA,NA,NA,26,5,""
"Limpet Lane","2008",2008-06-23,38,NA,0,0,NA,NA,NA,NA,NA,26,5,""
"Limpet Lane","2008",2008-06-30,19,NA,0,0,NA,NA,NA,NA,NA,27,6,""
"Limpet Lane","2008",2008-07-09,19,"2",2,0,0,1,0,1,2,28,7,""
"Limpet Lane","2008",2008-07-09,19,"1",2,0,0,0,0,2,2,28,7,""
"Limpet Lane","2008",2008-07-14,8,"1",2,0,0,0,0,2,2,29,8,""
"Limpet Lane","2008",2008-07-21,45,"2",4,0,1,2,0,0,2,30,9,""
"Limpet Lane","2008",2008-07-21,45,"1",4,0,2,1,0,0,1,30,9,""
"Limpet Lane","2008",2008-07-21,45,"3",4,0,1,2,0,0,2,30,9,""
"Limpet Lane","2008",2008-07-21,45,"4",4,0,1,0,0,0,0,30,9,""
"Limpet Lane","2008",2008-07-28,15,"1",4,0,0,0,2,0,2,31,10,""
"Limpet Lane","2008",2008-08-07,37,"2",6,0,0,0,1,3,4,32,11,""
"Limpet Lane","2008",2008-08-07,37,"6",6,0,0,1,0,1,2,32,11,""
"Limpet Lane","2008",2008-08-07,37,"1",6,0,0,1,2,1,4,32,11,""
"Limpet Lane","2008",2008-08-07,37,"5",6,0,0,0,1,0,1,32,11,""
"Limpet Lane","2008",2008-08-07,37,"3",6,0,2,0,1,0,1,32,11,""
"Limpet Lane","2008",2008-08-07,37,"4",6,0,4,0,1,0,1,32,11,""
"Limpet Lane","2009",2009-07-14,32,"1",2,0,0,1,0,0,1,29,8,""
"Limpet Lane","2009",2009-07-14,32,"2",2,0,1,2,0,0,2,29,8,""
"Limpet Lane","2009",2009-07-20,4,"3",3,0,0,1,0,0,1,30,9,""
"Limpet Lane","2009",2009-07-20,4,"1",3,0,0,0,2,0,2,30,9,""
"Limpet Lane","2009",2009-07-20,4,"2",3,0,0,0,1,0,1,30,9,""
"Limpet Lane","2009",2009-07-28,23,"2",3,0,0,0,0,1,1,31,10,""
"Limpet Lane","2009",2009-08-02,15,"1",3,0,0,0,0,1,1,31,10,""
"Limpet Lane","2009",2009-08-16,4,"1",3,0,2,0,0,0,0,33,12,""
"Limpet Lane","2010",2010-06-24,10,NA,0,0,NA,NA,NA,NA,NA,25,4,""
"Limpet Lane","2010",2010-06-30,28,"2",2,2,1,0,0,0,0,26,5,""
"Limpet Lane","2010",2010-06-30,28,"1",2,2,1,0,0,0,0,26,5,""
"Limpet Lane","2010",2010-07-08,0,NA,0,0,NA,NA,NA,NA,NA,27,6,""
"Limpet Lane","2010",2010-07-14,28,"1",4,2,0,0,1,0,1,28,7,""
"Limpet Lane","2010",2010-07-14,28,"3",4,2,1,0,0,0,0,28,7,""
"Limpet Lane","2010",2010-07-14,28,"4",4,2,1,0,0,0,0,28,7,""
"Limpet Lane","2010",2010-07-21,18,"3",4,4,2,0,0,0,0,29,8,""
"Limpet Lane","2010",2010-07-21,18,"4",4,4,2,0,0,0,0,29,8,""
"Limpet Lane","2010",2010-07-28,35,"4",4,0,0,0,0,1,1,30,9,""
"Limpet Lane","2010",2010-07-28,35,"1",4,0,0,0,1,0,1,30,9,""
"Limpet Lane","2010",2010-08-06,12,"1",5,3,1,0,0,0,0,31,10,""
"Limpet Lane","2010",2010-08-06,12,"5",5,3,0,0,1,1,2,31,10,""
"Limpet Lane","2010",2010-08-06,12,"4",5,3,2,2,0,0,2,31,10,""
"Limpet Lane","2010",2010-08-15,25,"6",0,3,1,0,0,0,0,32,11,""
"Limpet Lane","2010",2010-08-15,25,"5",0,3,1,0,0,0,0,32,11,""
"Limpet Lane","2010",2010-08-15,25,"4",0,3,1,0,0,0,0,32,11,""
"Limpet Lane","2010",2010-08-21,13,NA,0,0,NA,NA,NA,NA,NA,33,12,""
"Limpet Lane","2011",2011-07-01,19,NA,0,0,NA,NA,NA,NA,NA,26,5,""
"Limpet Lane","2011",2011-07-08,25,NA,0,0,NA,NA,NA,NA,NA,27,6,""
"Limpet Lane","2011",2011-07-13,15,"2",2,0,0,0,0,1,1,28,7,""
"Limpet Lane","2011",2011-07-13,15,"1",2,0,0,1,1,0,2,28,7,""
"Limpet Lane","2011",2011-07-22,23,"1",2,0,0,2,0,2,4,29,8,""
"Limpet Lane","2011",2011-07-22,23,"2",2,0,0,0,1,0,1,29,8,""
"Limpet Lane","2011",2011-08-05,21,"5",5,0,0,1,0,0,1,31,10,""
"Limpet Lane","2011",2011-08-05,21,"4",5,0,0,1,0,0,1,31,10,""
"Limpet Lane","2011",2011-08-05,21,"3",5,0,0,1,0,0,1,31,10,""
"Limpet Lane","2011",2011-08-11,31,"3",5,0,0,1,0,0,1,32,11,""
"Limpet Lane","2011",2011-08-11,31,"5",5,0,0,1,0,0,1,32,11,""
"Limpet Lane","2011",2011-08-17,32,"3",6,0,0,1,1,0,2,33,12,""
"Limpet Lane","2011",2011-08-17,32,"6",6,0,0,1,0,0,1,33,12,""
"Limpet Lane","2011",2011-08-25,8,NA,6,0,NA,NA,NA,NA,NA,34,13,""
"Limpet Lane","2012",2012-06-28,13,NA,0,0,NA,NA,NA,NA,NA,26,5,""
"Limpet Lane","2012",2012-07-06,24,"1",2,7,4,0,0,0,0,27,6,""
"Limpet Lane","2012",2012-07-06,24,"2",2,7,3,0,0,0,0,27,6,""
"Limpet Lane","2012",2012-07-13,17,"2",2,1,1,0,0,0,0,28,7,""
"Limpet Lane","2012",2012-07-16,9,"1",2,1,1,0,0,0,0,29,8,""
"Limpet Lane","2012",2012-07-27,25,"2",4,2,0,1,1,0,2,30,9,""
"Limpet Lane","2012",2012-07-27,25,"3",4,2,2,0,0,0,0,30,9,""
"Limpet Lane","2012",2012-07-27,25,"4",4,2,0,1,0,0,1,30,9,""
"Limpet Lane","2012",2012-08-03,18,"2",4,3,2,0,0,0,0,31,10,""
"Limpet Lane","2012",2012-08-03,18,"4",4,3,0,1,0,0,1,31,10,""
"Limpet Lane","2012",2012-08-03,18,"3",4,3,1,0,0,0,0,31,10,""
"Limpet Lane","2012",2012-08-07,26,"4",8,0,0,1,1,0,2,32,11,""
"Limpet Lane","2012",2012-08-07,26,"5",8,0,0,1,1,0,2,32,11,""
"Limpet Lane","2012",2012-08-07,26,"6",8,0,0,0,1,0,1,32,11,""
"Limpet Lane","2012",2012-08-07,26,"8",8,0,0,1,1,0,2,32,11,""
"Limpet Lane","2012",2012-08-10,20,"7",8,0,0,1,2,0,3,32,11,""
"Limpet Lane","2012",2012-08-10,20,"8",8,0,0,1,1,0,2,32,11,""
"Limpet Lane","2012",2012-08-10,20,"5",8,0,0,1,2,0,3,32,11,""
"Limpet Lane","2012",2012-08-10,20,"2",8,0,0,0,1,0,1,32,11,""
"Limpet Lane","2012",2012-08-10,20,"3",8,0,0,1,0,0,1,32,11,""
"Limpet Lane","2012",2012-08-30,3,NA,8,0,NA,NA,NA,NA,NA,35,14,""
"Limpet Lane","2013",2013-06-24,16,NA,0,0,NA,NA,NA,NA,NA,26,5,""
"Limpet Lane","2013",2013-07-01,15,"1",1,1,1,1,0,0,1,27,6,""
"Limpet Lane","2013",2013-07-08,31,"1",1,0,0,2,0,1,3,28,7,""
"Limpet Lane","2013",2013-07-24,16,"1",4,8,2,0,0,0,0,30,9,""
"Limpet Lane","2013",2013-07-24,16,"3",4,8,2,0,0,0,0,30,9,""
"Limpet Lane","2013",2013-07-24,16,"2",4,8,1,0,1,0,1,30,9,""
"Limpet Lane","2013",2013-07-24,16,"4",4,8,5,1,0,0,1,30,9,""
"Limpet Lane","2015",2015-07-02,0,NA,0,0,NA,NA,NA,NA,NA,27,6,""
"Limpet Lane","2015",2015-08-09,15,NA,0,0,NA,NA,NA,NA,NA,32,11,""
"Limpet Lane","2015",2015-08-14,18,NA,0,0,NA,NA,NA,NA,NA,33,12,""
"Limpet Lane","2016",2016-06-08,33,NA,0,0,NA,NA,NA,NA,NA,23,2,""
"Limpet Lane","2016",2016-06-15,26,NA,0,0,NA,NA,NA,NA,NA,24,3,""
"Limpet Lane","2016",2016-06-22,35,NA,0,0,NA,NA,NA,NA,NA,25,4,""
"Limpet Lane","2016",2016-06-29,34,NA,1,2,NA,NA,NA,NA,NA,26,5,""
"Limpet Lane","2016",2016-07-06,34,NA,10,20,NA,NA,NA,NA,NA,27,6,""
"Limpet Lane","2016",2016-07-13,31,NA,2,4,NA,NA,NA,NA,NA,28,7,""
"Limpet Lane","2016",2016-07-20,25,NA,10,44,NA,NA,NA,NA,NA,29,8,""
"Limpet Lane","2016",2016-07-27,3,NA,2,4,NA,NA,NA,NA,NA,30,9,""
"Limpet Lane","2016",2016-08-03,37,NA,10,25,NA,NA,NA,NA,NA,31,10,""
"Limpet Lane","2016",2016-08-11,17,NA,0,0,NA,NA,NA,NA,NA,32,11,""
"Limpet Lane","2016",2016-08-17,24,NA,0,0,NA,NA,NA,NA,NA,33,12,""
"Limpet Lane","2017",2017-06-16,35,NA,3,4,NA,NA,NA,NA,NA,24,3,""
"Limpet Lane","2017",2017-06-23,24,NA,2,2,NA,NA,NA,NA,NA,25,4,""
"Limpet Lane","2017",2017-06-30,27,NA,5,10,NA,NA,NA,NA,NA,26,5,""
"Limpet Lane","2017",2017-07-07,21,NA,1,1,NA,NA,NA,NA,NA,27,6,""
"Limpet Lane","2017",2017-07-14,29,NA,3,7,NA,NA,NA,NA,NA,28,7,""
"Limpet Lane","2017",2017-07-21,26,NA,4,5,NA,NA,NA,NA,NA,29,8,""
"Limpet Lane","2017",2017-07-28,31,NA,3,16,NA,NA,NA,NA,NA,30,9,""
"Limpet Lane","2017",2017-08-04,24,NA,2,2,NA,NA,NA,NA,NA,31,10,""
"Limpet Lane","2017",2017-08-11,23,NA,3,4,NA,NA,NA,NA,NA,32,11,""
"Limpet Lane","2017",2017-08-18,8,NA,1,2,NA,NA,NA,NA,NA,33,12,""
"Limpet Lane","2017",2017-08-25,8,NA,0,0,NA,NA,NA,NA,NA,34,13,""
"Limpet Lane","2017",2017-09-01,3,NA,0,0,NA,NA,NA,NA,NA,35,14,""
"Malmo Bluff","2008",2008-06-03,4,NA,4,0,NA,NA,NA,NA,NA,23,2,""
"Malmo Bluff","2008",2008-06-26,26,"4",4,0,2,0,0,0,0,26,5,""
"Malmo Bluff","2008",2008-06-26,26,"3",4,0,1,0,0,0,0,26,5,""
"Malmo Bluff","2008",2008-06-26,26,"1",4,0,1,0,0,0,0,26,5,""
"Malmo Bluff","2008",2008-06-26,26,"2",4,0,1,0,0,0,0,26,5,""
"Malmo Bluff","2008",2008-07-09,22,NA,4,0,NA,NA,NA,NA,NA,28,7,""
"Malmo Bluff","2008",2008-07-17,22,"7",14,0,4,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"12",14,0,1,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"6",14,0,6,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"11",14,0,2,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"10",14,0,1,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"5",14,0,4,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"9",14,0,2,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"4",14,0,3,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"1",14,0,6,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"8",14,0,5,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"14",14,0,1,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-17,22,"13",14,0,2,0,0,0,0,29,8,""
"Malmo Bluff","2008",2008-07-24,18,"11",15,0,1,0,0,0,0,30,9,""
"Malmo Bluff","2008",2008-07-24,18,"15",15,0,3,0,0,0,0,30,9,""
"Malmo Bluff","2008",2008-07-24,18,"3",15,0,2,0,0,0,0,30,9,""
"Malmo Bluff","2008",2008-08-01,12,NA,15,0,NA,NA,NA,NA,NA,31,10,""
"Malmo Bluff","2008",2008-08-05,16,"16",17,0,0,0,1,0,1,32,11,""
"Malmo Bluff","2008",2008-08-05,16,"13",17,0,0,0,0,1,1,32,11,""
"Malmo Bluff","2008",2008-08-05,16,"15",17,0,0,1,0,1,2,32,11,""
"Malmo Bluff","2008",2008-08-05,16,"6",17,0,0,0,1,0,1,32,11,""
"Malmo Bluff","2009",2009-07-03,6,NA,1,0,NA,NA,NA,NA,NA,27,6,""
"Malmo Bluff","2009",2009-07-10,22,"1",2,0,1,1,0,0,1,28,7,""
"Malmo Bluff","2009",2009-07-10,22,"2",2,0,0,0,0,1,1,28,7,""
"Malmo Bluff","2009",2009-07-17,30,"4",4,0,3,1,0,0,1,29,8,""
"Malmo Bluff","2009",2009-07-17,30,"3",4,0,1,0,0,1,1,29,8,""
"Malmo Bluff","2009",2009-07-17,30,"1",4,0,0,1,0,0,1,29,8,""
"Malmo Bluff","2009",2009-07-25,16,"5",7,0,0,0,1,0,1,30,9,""
"Malmo Bluff","2009",2009-07-25,16,"3",7,0,0,0,1,0,1,30,9,""
"Malmo Bluff","2009",2009-07-25,16,"8",7,0,0,1,0,0,1,30,9,""
"Malmo Bluff","2009",2009-07-25,16,"7",7,0,0,1,0,0,1,30,9,""
"Malmo Bluff","2009",2009-07-25,16,"6",7,0,0,0,0,1,1,30,9,""
"Malmo Bluff","2009",2009-07-31,25,"5",0,0,0,1,0,1,2,31,10,""
"Malmo Bluff","2009",2009-07-31,25,"1",0,0,1,0,0,2,2,31,10,""
"Malmo Bluff","2009",2009-07-31,25,"9",0,0,0,0,0,1,1,31,10,""
"Malmo Bluff","2009",2009-07-31,25,"6",0,0,0,0,1,0,1,31,10,""
"Malmo Bluff","2009",2009-07-31,25,"3",0,0,0,0,0,1,1,31,10,""
"Malmo Bluff","2009",2009-08-07,20,"8",12,0,2,0,0,0,0,32,11,""
"Malmo Bluff","2009",2009-08-07,20,"12",12,0,0,2,0,0,2,32,11,""
"Malmo Bluff","2009",2009-08-07,20,"10",12,0,0,0,1,0,1,32,11,""
"Malmo Bluff","2009",2009-08-07,20,"4",12,0,0,1,0,0,1,32,11,""
"Malmo Bluff","2009",2009-08-07,20,"6",12,0,1,0,0,0,0,32,11,""
"Malmo Bluff","2009",2009-08-07,20,"1",12,0,1,0,0,0,0,32,11,""
"Malmo Bluff","2009",2009-08-07,20,"5",12,0,1,0,0,0,0,32,11,""
"Malmo Bluff","2009",2009-08-07,20,"11",12,0,2,0,0,0,0,32,11,""
"Malmo Bluff","2009",2009-08-07,20,"2",12,0,0,0,0,1,1,32,11,""
"Malmo Bluff","2009",2009-08-07,20,"9",12,0,2,0,0,1,1,32,11,""
"Malmo Bluff","2009",2009-08-15,18,NA,12,0,NA,NA,NA,NA,NA,33,12,""
"Malmo Bluff","2009",2009-08-23,3,"11",12,0,0,0,0,1,1,34,13,""
"Malmo Bluff","2010",2010-06-28,32,"5",6,5,2,0,0,0,0,26,5,""
"Malmo Bluff","2010",2010-06-28,32,"1",6,5,1,0,0,0,0,26,5,""
"Malmo Bluff","2010",2010-06-28,32,"4",6,5,1,0,0,0,0,26,5,""
"Malmo Bluff","2010",2010-06-28,32,"2",6,5,1,0,0,0,0,26,5,""
"Malmo Bluff","2010",2010-06-28,32,"3",6,5,0,1,0,1,2,26,5,""
"Malmo Bluff","2010",2010-07-08,8,"7",8,0,0,1,0,0,1,27,6,""
"Malmo Bluff","2010",2010-07-08,8,"8",8,0,0,1,0,0,1,27,6,""
"Malmo Bluff","2010",2010-07-15,33,"4",9,4,0,2,1,0,3,28,7,""
"Malmo Bluff","2010",2010-07-15,33,"7",9,4,1,0,0,2,2,28,7,""
"Malmo Bluff","2010",2010-07-15,33,"5",9,4,0,1,1,0,2,28,7,""
"Malmo Bluff","2010",2010-07-15,33,"8",9,4,1,1,1,2,4,28,7,""
"Malmo Bluff","2010",2010-07-15,33,"3",9,4,1,1,0,1,2,28,7,""
"Malmo Bluff","2010",2010-07-15,33,"9",9,4,0,0,0,2,2,28,7,""
"Malmo Bluff","2010",2010-07-22,25,"8",9,0,0,1,0,1,2,29,8,""
"Malmo Bluff","2010",2010-07-22,25,"7",9,0,0,1,2,0,3,29,8,""
"Malmo Bluff","2010",2010-07-22,25,"2",9,0,0,0,0,1,1,29,8,""
"Malmo Bluff","2010",2010-07-22,25,"6",9,0,0,4,1,0,5,29,8,""
"Malmo Bluff","2010",2010-07-30,29,"7",10,1,1,0,0,1,1,30,9,""
"Malmo Bluff","2010",2010-07-30,29,"10",10,1,0,0,1,0,1,30,9,""
"Malmo Bluff","2010",2010-07-30,29,"3",10,1,0,0,4,0,4,30,9,""
"Malmo Bluff","2010",2010-08-04,18,"2",10,0,0,0,0,1,1,31,10,""
"Malmo Bluff","2010",2010-08-04,18,"8",10,0,0,4,0,0,4,31,10,""
"Malmo Bluff","2010",2010-08-04,18,"3",10,0,0,0,0,1,1,31,10,""
"Malmo Bluff","2010",2010-08-04,18,"4",10,0,0,1,1,1,3,31,10,""
"Malmo Bluff","2010",2010-08-04,18,"9",10,0,0,0,1,1,2,31,10,""
"Malmo Bluff","2010",2010-08-04,18,"10",10,0,0,0,1,0,1,31,10,""
"Malmo Bluff","2010",2010-08-11,40,"1",10,0,0,0,1,0,1,32,11,""
"Malmo Bluff","2010",2010-08-24,13,NA,10,0,NA,NA,NA,NA,NA,34,13,""
"Malmo Bluff","2010",2010-08-25,NA,"1",NA,NA,0,1,0,0,1,34,13,""
"Malmo Bluff","2011",2011-07-01,25,"2",6,5,2,1,0,0,1,26,5,""
"Malmo Bluff","2011",2011-07-01,25,"5",6,5,0,1,0,0,1,26,5,""
"Malmo Bluff","2011",2011-07-01,25,"1",6,5,0,2,0,1,3,26,5,""
"Malmo Bluff","2011",2011-07-01,25,"4",6,5,1,0,0,0,0,26,5,""
