region,site,date,start_time,end_time,PG_count,burrow_count,burrow_visit,intern_data,qaqc,mult_count
Whidbey,Ledgewood,8/29/15,,,0,0,0,,,
Whidbey,Ledgewood,6/9/16,,,39,1,1,,,
Whidbey,Ledgewood,6/16/16,,,40,3,3,,,
Whidbey,Ledgewood,6/22/16,,,37,3,4,,,
Whidbey,Ledgewood,6/30/16,,,41,5,7,,,
Whidbey,Ledgewood,7/7/16,,,39,3,1,,,
Whidbey,Ledgewood,7/13/16,,,42,3,6,,,
Whidbey,Ledgewood,7/21/16,,,38,1,4,,,
Whidbey,Ledgewood,7/28/16,,,39,6,15,,,
Whidbey,Ledgewood,8/4/16,,,31,1,1,,,
Whidbey,Ledgewood,8/11/16,,,30,1,1,,,
Whidbey,Ledgewood,8/17/16,,,0,0,0,,,
Whidbey,Ledgewood,9/2/16,,,6,0,0,,,
Whidbey,Ledgewood,9/26/16,,,10,1,1,,,
Whidbey,Ledgewood,6/10/17,,,46,4,7,,,
Whidbey,Ledgewood,6/17/17,,,40,0,0,,,
Whidbey,Ledgewood,6/23/17,,,38,0,0,,,
Whidbey,Ledgewood,7/3/17,,,20,0,0,,,
Whidbey,Ledgewood,7/11/17,,,39,5,9,,,
Whidbey,Ledgewood,7/17/17,,,32,6,10,,,
Whidbey,Ledgewood,7/25/17,,,38,3,6,,,
Whidbey,Ledgewood,8/2/17,,,44,7,14,,,
Whidbey,Ledgewood,8/9/17,,,42,1,1,,,
Whidbey,Ledgewood,8/22/17,,,16,0,0,,,
Whidbey,Libby North,6/23/15,,,10,1,1,,,
Whidbey,Libby North,7/1/15,,,13,1,0,,,
Whidbey,Libby North,7/11/15,,,17,2,1,,,
Whidbey,Libby North,7/17/15,,,15,2,1,,,
Whidbey,Libby North,7/25/15,,,13,2,1,,,
Whidbey,Libby North,8/1/15,,,10,0,0,,,
Whidbey,Libby North,8/6/15,,,9,0,0,,,
Whidbey,Libby North,8/15/15,,,5,0,0,,,
Whidbey,Libby North,8/22/15,,,5,0,0,,,
Whidbey,Libby North,6/11/16,,,9,0,0,,,
Whidbey,Libby North,6/14/16,,,2,0,0,,,
Whidbey,Libby North,6/24/16,,,9,0,0,,,
Whidbey,Libby North,7/1/16,,,9,0,0,,,
Whidbey,Limpet Lane,6/24/10,7:30,8:30,10,,,,,
Whidbey,Limpet Lane,6/30/10,,,28,2,2,,,
Whidbey,Limpet Lane,7/8/10,7:45,8:45,0,,,,,
Whidbey,Limpet Lane,7/14/10,7:45,8:45,28,4,2,,,
Whidbey,Limpet Lane,7/21/10,7:40,8:40,18,4,4,,,
Whidbey,Limpet Lane,7/28/10,7:50,8:50,35,4,,,,
Whidbey,Limpet Lane,8/6/10,7:40,8:40,12,5,3,,,
Whidbey,Limpet Lane,8/15/10,7:45,8:45,25,,3,,,
Whidbey,Limpet Lane,8/21/10,7:45,8:20,13,,,,,
Whidbey,Limpet Lane,7/1/11,8:30,9:30,19,,,,,
Whidbey,Limpet Lane,7/8/11,8:35,9:35,25,,,,,
Whidbey,Limpet Lane,7/13/11,7:50,8:50,15,2,,,,
Whidbey,Limpet Lane,7/22/11,8:45,9:45,23,2,,,,
Whidbey,Limpet Lane,8/5/11,7:45,8:45,21,5,,,,
Whidbey,Limpet Lane,8/11/11,8:40,9:40,31,5,,,,
Whidbey,Limpet Lane,8/17/11,8:20,9:20,32,6,,,,
Whidbey,Limpet Lane,8/25/11,8:50,9:50,8,6,,,,
Whidbey,Limpet Lane,6/28/12,8:55,9:55,13,,,,,
Whidbey,Limpet Lane,7/6/12,8:45,9:55,24,2,7,,,
Whidbey,Limpet Lane,7/13/12,9:00,10:00,17,2,1,,,
Whidbey,Limpet Lane,7/16/12,9:00,10:00,9,2,1,,,
Whidbey,Limpet Lane,7/27/12,8:45,9:45,25,4,2,,,
Whidbey,Limpet Lane,8/3/12,8:55,,18,4,3,,,
Whidbey,Limpet Lane,8/7/12,9:00,10:00,26,8,,,,
Whidbey,Limpet Lane,8/10/12,,,20,8,,,,
Whidbey,Limpet Lane,8/30/12,8:55,10:00,3,8,,,,
Whidbey,Limpet Lane,6/24/13,7:15,8:30,16,,,,,
Whidbey,Limpet Lane,7/1/13,7:15,8:30,15,1,1,,,
Whidbey,Limpet Lane,7/8/13,7:30,8:30,31,1,,,,
Whidbey,Limpet Lane,7/24/13,7:30,8:30,16,4,8,,,
Whidbey,Limpet Lane,7/14/09,8:45,9:45,32,2,,,,
Whidbey,Limpet Lane,7/20/09,8:50,9:50,4,3,,,,
Whidbey,Limpet Lane,7/28/09,8:55,9:55,23,3,,,,
Whidbey,Limpet Lane,8/2/09,8:50,9:50,15,3,,,,
Whidbey,Limpet Lane,8/16/09,8:50,9:50,4,3,,,,
Whidbey,Limpet Lane,6/23/08,8:00,9:00,38,,,,,
Whidbey,Limpet Lane,6/30/08,8:00,9:00,19,,,,,
Whidbey,Limpet Lane,7/9/08,8:15,9:15,19,2,,,,
Whidbey,Limpet Lane,7/14/08,8:00,9:30,8,2,,,,
Whidbey,Limpet Lane,7/21/08,8:05,9:05,45,4,,,,
Whidbey,Limpet Lane,7/28/08,8:15,9:15,15,4,,,,
Whidbey,Limpet Lane,8/7/08,8:00,9:00,37,6,,,,
Whidbey,Limpet Lane,7/2/15,,,0,0,0,,,
Whidbey,Limpet Lane,8/9/15,,,15,0,0,,,
Whidbey,Limpet Lane,8/14/15,,,18,0,0,,,
Whidbey,Limpet Lane,6/8/16,,,33,0,0,,,
Whidbey,Limpet Lane,6/15/16,,,26,0,0,,,
Whidbey,Limpet Lane,6/22/16,,,35,0,0,,,
Whidbey,Limpet Lane,6/29/16,,,34,1,2,,,
Whidbey,Limpet Lane,7/6/16,,,34,10,20,,,
Whidbey,Limpet Lane,7/13/16,,,31,2,4,,,
Whidbey,Limpet Lane,7/20/16,,,25,10,44,,,
Whidbey,Limpet Lane,7/27/16,,,3,2,4,,,
Whidbey,Limpet Lane,8/3/16,,,37,10,25,,,
Whidbey,Limpet Lane,8/11/16,,,17,0,0,,,
Whidbey,Limpet Lane,8/17/16,,,24,0,0,,,
Whidbey,Limpet Lane,6/16/17,,,35,3,4,,,
Whidbey,Limpet Lane,6/23/17,,,24,2,2,,,
Whidbey,Limpet Lane,6/30/17,,,27,5,10,,,
Whidbey,Limpet Lane,7/7/17,,,21,1,1,,,
Whidbey,Limpet Lane,7/14/17,,,29,3,7,,,
Whidbey,Limpet Lane,7/21/17,,,26,4,5,,,
Whidbey,Limpet Lane,7/28/17,,,31,3,16,,,
Whidbey,Limpet Lane,8/4/17,,,24,2,2,,,
Whidbey,Limpet Lane,8/11/17,,,23,3,4,,,
Whidbey,Limpet Lane,8/18/17,,,8,1,2,,,
Whidbey,Limpet Lane,8/25/17,,,8,0,0,,,
Whidbey,Limpet Lane,9/1/17,,,3,0,0,,,
Whidbey,Malmo Bluff,6/19/14,8:40,9:40,35,4,2,,,
Whidbey,Malmo Bluff,6/24/14,8:20,9:20,24,12,15,,,
Whidbey,Malmo Bluff,6/30/14,8:30,9:30,34,15,12,,,
Whidbey,Malmo Bluff,7/10/14,8:15,9:15,27,20,32,,,
Whidbey,Malmo Bluff,7/15/14,8:30,9:30,27,21,8,,,
Whidbey,Malmo Bluff,7/24/14,8:15,9:15,39,21,35,,,
Whidbey,Malmo Bluff,7/30/14,8:15,9:15,39,21,2,,,
Whidbey,Malmo Bluff,8/7/14,8:15,9:15,16,21,,,,
Whidbey,Malmo Bluff,8/14/14,8:18,9:18,39,21,,,,
Whidbey,Malmo Bluff,8/21/14,8:10,9:10,10,21,,,,
Whidbey,Malmo Bluff,8/20/14,8:00,9:00,0,21,,,,
Whidbey,Malmo Bluff,6/28/10,8:10,9:20,32,6,5,,,
Whidbey,Malmo Bluff,7/8/10,7:45,8:55,8,8,,,,
Whidbey,Malmo Bluff,7/15/10,7:55,,33,9,4,,,
Whidbey,Malmo Bluff,7/22/10,8:20,9:30,25,9,,,,
Whidbey,Malmo Bluff,7/30/10,8:25,9:45,29,10,1,,,
Whidbey,Malmo Bluff,8/4/10,8:00,9:10,18,10,,,,
Whidbey,Malmo Bluff,8/11/10,7:00,,40,10,,,,
Whidbey,Malmo Bluff,8/24/10,6:10,7:10,13,10,,,,
Whidbey,Malmo Bluff,7/1/11,8:13,9:35,25,6,5,,,
Whidbey,Malmo Bluff,7/7/11,8:12,9:40,38,10,6,,,
Whidbey,Malmo Bluff,7/15/11,7:30,8:45,28,13,8,,,
Whidbey,Malmo Bluff,7/20/11,9:00,"11""00",45,13,2,,,
Whidbey,Malmo Bluff,7/28/11,8:55,10:25,13,13,2,,,
Whidbey,Malmo Bluff,8/3/11,8:20,9:20,43,13,1,,,
Whidbey,Malmo Bluff,8/11/11,8:45,10:15,37,13,,,,
Whidbey,Malmo Bluff,8/18/11,8:45,9:45,35,13,,,,
Whidbey,Malmo Bluff,6/27/12,8:55,9:55,31,3,,,,
Whidbey,Malmo Bluff,7/5/12,8:50,9:55,50,10,8,,,
Whidbey,Malmo Bluff,7/12/12,8:35,9:45,21,11,,,,
Whidbey,Malmo Bluff,7/18/12,8:50,9:55,25,11,,,,
Whidbey,Malmo Bluff,7/24/12,8:30,9:35,43,11,,,,
Whidbey,Malmo Bluff,8/2/12,8:35,9:40,36,11,,,,
Whidbey,Malmo Bluff,8/12/12,8:15,,20,11,,,,
Whidbey,Malmo Bluff,8/25/12,8:45,9:45,0,,,,,
Whidbey,Malmo Bluff,6/24/13,8:40,9:45,35,6,3,,,
Whidbey,Malmo Bluff,7/6/13,8:25,9:25,40,15,24,,,
Whidbey,Malmo Bluff,7/11/13,8:20,9:20,43,16,3,,,
Whidbey,Malmo Bluff,7/18/13,8:15,9:15,39,16,,,,
Whidbey,Malmo Bluff,7/25/13,8:10,9:10,47,16,3,,,
Whidbey,Malmo Bluff,8/1/13,8:11,9:11,27,16,,,,
Whidbey,Malmo Bluff,8/7/13,8:15,9:15,35,16,,,,
Whidbey,Malmo Bluff,8/13/13,8:00,9:00,35,16,,,,
Whidbey,Malmo Bluff,8/22/13,8:40,9:40,7,16,,,,
Whidbey,Malmo Bluff,8/29/13,8:30,9:30,0,16,,,,
Whidbey,Malmo Bluff,7/3/09,9:00,10:00,6,1,,,,
Whidbey,Malmo Bluff,7/10/09,9:00,10:00,22,2,,,,
Whidbey,Malmo Bluff,7/17/09,8:40,9:40,30,4,,,,
Whidbey,Malmo Bluff,7/25/09,8:45,9:45,16,7,,,,
Whidbey,Malmo Bluff,7/31/09,9:00,10:05,25,,,,,
Whidbey,Malmo Bluff,8/7/09,9:00,10:00,20,12,,,,
Whidbey,Malmo Bluff,8/15/09,8:40,9:40,18,12,,,,
Whidbey,Malmo Bluff,8/23/09,9:00,10:00,3,12,,,,
Whidbey,Malmo Bluff,6/26/08,8:45,9:45,26,4,,,,
Whidbey,Malmo Bluff,6/3/08,8:45,9:45,4,4,,,,
Whidbey,Malmo Bluff,7/9/08,8:45,9:45,22,4,,,,
Whidbey,Malmo Bluff,7/17/08,8:45,9:45,22,14,,,,
Whidbey,Malmo Bluff,7/24/08,8:45,9:45,18,15,,,,
Whidbey,Malmo Bluff,8/1/08,8:45,9:45,12,15,,,,
Whidbey,Malmo Bluff,8/5/08,8:45,9:45,16,17,,,,
Whidbey,Malmo Bluff,6/22/15,,,25,1,1,,,
Whidbey,Malmo Bluff,6/29/15,,,27,13,23,,,
Whidbey,Malmo Bluff,7/11/15,,,24,3,4,,,
Whidbey,Malmo Bluff,7/17/15,,,31,13,22,,,
Whidbey,Malmo Bluff,7/23/15,,,32,6,17,,,
Whidbey,Malmo Bluff,7/31/15,,,47,0,0,,,
Whidbey,Malmo Bluff,8/5/15,,,44,4,9,,,
Whidbey,Malmo Bluff,8/12/15,,,30,0,0,,,
Whidbey,Malmo Bluff,8/20/15,,,17,1,7,,,
Whidbey,Malmo Bluff,8/27/15,,,3,0,0,,,
Whidbey,Malmo Bluff,6/9/16,,,39,1,2,,,
Whidbey,Malmo Bluff,6/16/16,,,31,4,6,,,
Whidbey,Malmo Bluff,6/23/16,,,23,5,8,,,
Whidbey,Malmo Bluff,6/30/16,,,30,4,7,,,
Whidbey,Malmo Bluff,7/7/16,,,35,16,34,,,
Whidbey,Malmo Bluff,7/14/16,,,32,5,7,,,
Whidbey,Malmo Bluff,7/21/16,,,32,2,2,,,
Whidbey,Malmo Bluff,7/28/16,,,17,1,2,,,
Whidbey,Malmo Bluff,8/4/16,,,27,2,4,,,
Whidbey,Malmo Bluff,8/11/16,,,6,0,0,,,
Whidbey,Malmo Bluff,8/18/16,,,14,0,0,,,
Whidbey,Malmo Bluff,6/13/17,,,41,0,0,,,
Whidbey,Malmo Bluff,6/20/17,,,19,1,1,,,
Whidbey,Malmo Bluff,6/27/17,,,29,6,12,,,
Whidbey,Malmo Bluff,7/4/17,,,21,5,7,,,
Whidbey,Malmo Bluff,7/11/17,,,31,11,29,,,
Whidbey,Malmo Bluff,7/18/17,,,28,8,15,,,
Whidbey,Malmo Bluff,7/25/17,,,38,5,9,,,
Whidbey,Malmo Bluff,8/1/17,,,39,4,11,,,
Whidbey,Malmo Bluff,8/8/17,,,53,8,14,,,
Whidbey,Malmo Bluff,8/15/17,,,36,2,2,,,
Whidbey,Malmo Bluff,8/22/17,,,40,0,0,,,
Whidbey,Malmo Bluff,8/29/17,,,0,0,0,,,
Whidbey,Maylor Point,6/27/14,7:29,8:29,9,3,1,,,
Whidbey,Maylor Point,7/1/14,7:29,8:29,25,3,,,,
Whidbey,Maylor Point,7/7/14,7:17,8:17,17,3,,,,
Whidbey,Maylor Point,7/14/14,7:24,8:24,22,5,6,,,
Whidbey,Maylor Point,7/21/14,6:50,7:50,17,5,,,,
Whidbey,Maylor Point,7/30/14,6:50,7:50,26,5,,,,
Whidbey,Maylor Point,8/4/14,6:56,7:56,20,6,,,,
Whidbey,Maylor Point,8/14/14,6:54,7:54,4,6,,,,
Whidbey,Maylor Point,8/19/14,7:02,8:02,2,6,,,,
Whidbey,Maylor Point,6/28/10,8:45,10:01,18,4,1,,,
Whidbey,Maylor Point,7/5/10,8:45,10:00,22,5,1,,,
Whidbey,Maylor Point,7/11/10,8:40,9:41,2,,,,,
Whidbey,Maylor Point,7/19/10,8:30,9:45,22,5,,,,
Whidbey,Maylor Point,7/26/10,8:39,9:40,8,5,2,,,
Whidbey,Maylor Point,8/2/10,8:56,10:10,127,6,3,,,
Whidbey,Maylor Point,8/9/10,8:25,9:30,2,,,,,
Whidbey,Maylor Point,8/16/10,,,53,,,,,
Whidbey,Maylor Point,6/27/11,8:45,10:10,5,3,2,,,
Whidbey,Maylor Point,7/4/11,8:56,10:15,19,4,2,,,
Whidbey,Maylor Point,7/11/11,,,12,4,1,,,
Whidbey,Maylor Point,7/18/11,9:10,10:10,17,4,,,,
Whidbey,Maylor Point,7/25/11,9:35,10:35,19,4,,,,
Whidbey,Maylor Point,8/1/11,9:11,10:06,28,4,,,,
Whidbey,Maylor Point,8/8/11,9:13,10:13,29,5,4,,,
Whidbey,Maylor Point,8/16/11,8:57,10:10,9,5,,,,
Whidbey,Maylor Point,8/22/11,9:17,10:17,4,,,,,
Whidbey,Maylor Point,7/2/13,7:21,8:21,10,1,,,,
Whidbey,Maylor Point,7/9/13,7:26,8:26,24,2,3,,,
Whidbey,Maylor Point,7/17/13,7:20,8:20,4,3,,,,
Whidbey,Maylor Point,7/21/13,7:21,8:21,8,3,,,,
Whidbey,Maylor Point,8/1/13,7:22,8:22,13,3,,,,
Whidbey,Maylor Point,8/6/13,8:16,9:16,10,3,,,,
Whidbey,Maylor Point,8/14/13,8:00,9:00,5,3,,,,
Whidbey,Maylor Point,7/14/09,8:30,9:30,21,4,,,,
Whidbey,Maylor Point,7/20/09,8:45,10:45,6,4,,,,
Whidbey,Maylor Point,7/27/09,9:15,10:45,20,4,,,,
Whidbey,Maylor Point,8/4/09,8:54,10:01,10,5,,,,
Whidbey,Maylor Point,8/10/09,7:56,9:00,24,5,,,,
Whidbey,Maylor Point,8/17/09,8:08,9:56,0,5,,,,
Whidbey,Maylor Point,6/28/08,7:50,8:50,15,3,,,,
Whidbey,Maylor Point,7/5/08,8:20,9:20,8,,,,,
Whidbey,Maylor Point,7/14/08,6:30,7:30,17,3,,,,
Whidbey,Maylor Point,7/19/08,6:45,7:45,15,,,,,
Whidbey,Maylor Point,8/1/08,7:00,8:00,17,,,,,
Whidbey,Maylor Point,8/6/08,8:15,9:15,19,,,,,
Whidbey,Maylor Point,6/26/15,,,7,1,1,,,
Whidbey,Maylor Point,7/3/15,,,13,2,1,,,
Whidbey,Maylor Point,7/10/15,,,13,1,2,,,
Whidbey,Maylor Point,7/13/15,,,6,1,1,,,
Whidbey,Maylor Point,7/23/15,,,9,0,0,,,
Whidbey,Maylor Point,7/13/15,,,4,0,0,,,
Whidbey,Maylor Point,8/3/15,,,6,0,0,,,
Whidbey,Maylor Point,6/7/16,,,10,0,0,,,
Whidbey,Maylor Point,6/12/16,,,10,1,1,,,
Whidbey,Maylor Point,6/19/16,,,4,0,0,,,
Whidbey,Maylor Point,6/27/16,,,12,1,2,,,
Whidbey,Maylor Point,7/7/16,,,6,2,2,,,
Whidbey,Maylor Point,7/12/16,,,9,2,5,,,
Whidbey,Maylor Point,7/18/16,,,14,3,2,,,
Whidbey,Maylor Point,7/26/16,,,22,2,4,,,
Whidbey,Maylor Point,8/1/16,,,6,2,2,,,
Whidbey,Maylor Point,8/8/16,,,12,1,2,,,
Whidbey,Maylor Point,8/16/16,,,8,0,0,,,
Whidbey,Maylor Point,8/22/16,,,0,0,0,,,
Whidbey,Monroe Landing,6/20/14,7:30,8:30,5,1,1,,,
Whidbey,Monroe Landing,6/24/14,7:15,8:15,8,1,,,,
Whidbey,Monroe Landing,6/27/14,7:40,8:40,5,1,,,,
Whidbey,Monroe Landing,7/10/14,8:02,9:02,7,1,,,,
Whidbey,Monroe Landing,7/16/14,8:00,9:00,8,1,,,,
Whidbey,Monroe Landing,7/25/14,8:40,9:40,11,1,,,,
Whidbey,Monroe Landing,7/31/14,8:35,9:35,11,1,,,,
Whidbey,Monroe Landing,8/5/14,8:25,9:25,11,1,,,,
Whidbey,Monroe Landing,8/19/14,7:55,9:00,11,1,,,,
Whidbey,Monroe Landing,6/28/10,8:10,9:10,12,,,,,
Whidbey,Monroe Landing,7/5/10,8:05,9:05,10,1,,,,
Whidbey,Monroe Landing,7/6/10,8:00,9:00,10,2,,,,
Whidbey,Monroe Landing,7/17/10,8:40,9:40,14,3,1,,,
Whidbey,Monroe Landing,7/19/10,8:40,9:45,,3,,,,
Whidbey,Monroe Landing,8/2/10,8:00,9:00,15,3,,,,
Whidbey,Monroe Landing,7/1/11,8:00,9:00,4,,,,,
Whidbey,Monroe Landing,7/8/11,7:30,8:30,9,,,,,
Whidbey,Monroe Landing,7/15/11,7:50,8:50,9,1,,,,
Whidbey,Monroe Landing,7/21/11,8:00,9:40,11,2,,,,
Whidbey,Monroe Landing,8/4/11,8:00,9:00,6,2,,,,
Whidbey,Monroe Landing,8/13/11,7:30,8:39,13,3,,,,
Whidbey,Monroe Landing,8/17/11,7:30,8:30,7,3,5,,,
Whidbey,Monroe Landing,8/24/11,8:00,9:00,12,3,,,,
Whidbey,Monroe Landing,6/26/12,8:29,9:29,7,1,1,,,
Whidbey,Monroe Landing,7/4/12,8:40,9:40,6,1,,,,
Whidbey,Monroe Landing,7/11/12,8:35,9:35,8,1,,,,
Whidbey,Monroe Landing,7/18/12,8:35,9:35,6,1,,,,
Whidbey,Monroe Landing,7/24/12,8:25,9:25,13,1,,,,
Whidbey,Monroe Landing,7/31/12,7:55,8:55,4,1,,,,
Whidbey,Monroe Landing,8/7/12,7:35,8:35,11,1,,,,
Whidbey,Monroe Landing,8/14/12,8:45,9:45,13,1,,,,
Whidbey,Monroe Landing,8/21/12,8:00,9:00,15,1,,,,
Whidbey,Monroe Landing,8/28/12,7:45,8:45,0,1,,,,
Whidbey,Monroe Landing,6/25/13,8:15,9:15,2,,,,,
Whidbey,Monroe Landing,7/1/13,8:53,9:53,4,2,1,,,
Whidbey,Monroe Landing,7/11/13,8:00,9:00,9,2,,,,
Whidbey,Monroe Landing,7/17/13,8:00,9:00,9,2,,,,
Whidbey,Monroe Landing,7/24/13,7:40,8:40,16,2,,,,
Whidbey,Monroe Landing,7/31/13,8:30,9:30,12,2,,,,
Whidbey,Monroe Landing,8/6/13,8:30,9:30,12,2,,,,
Whidbey,Monroe Landing,8/13/13,7:50,8:50,16,2,,,,
Whidbey,Monroe Landing,7/3/09,8:30,9:30,4,,,,,
Whidbey,Monroe Landing,7/11/09,8:30,9:40,13,,,,,
Whidbey,Monroe Landing,7/18/09,8:15,9:30,7,3,,,,
Whidbey,Monroe Landing,7/25/09,8:10,9:30,13,5,,,,
Whidbey,Monroe Landing,8/6/09,8:15,9:30,8,5,,,,
Whidbey,Monroe Landing,8/8/09,8:10,9:40,8,5,,,,
Whidbey,Monroe Landing,8/15/09,8:10,9:10,26,5,,,,
Whidbey,Monroe Landing,8/22/09,8:10,9:10,5,5,,,,
Whidbey,Monroe Landing,6/28/08,8:20,9:20,9,1,,,,
Whidbey,Monroe Landing,7/4/08,8:30,9:30,11,2,,,,
Whidbey,Monroe Landing,7/11/08,8:00,9:00,13,,,,,
Whidbey,Monroe Landing,7/19/08,8:30,9:30,10,2,,,,
Whidbey,Monroe Landing,8/2/08,8:30,9:30,11,,,,,
Whidbey,Monroe Landing,8/9/08,8:15,9:15,7,,,,,
Whidbey,Monroe Landing,6/17/15,,,9,2,1,,,
Whidbey,Monroe Landing,6/24/15,,,12,0,0,,,
Whidbey,Monroe Landing,7/1/15,,,8,0,0,,,
Whidbey,Monroe Landing,7/8/15,,,6,1,1,,,
Whidbey,Monroe Landing,7/15/15,,,4,0,0,,,
Whidbey,Monroe Landing,7/21/15,,,10,1,2,,,
Whidbey,Monroe Landing,7/28/15,,,6,0,0,,,
Whidbey,Monroe Landing,8/4/15,,,12,1,1,,,
Whidbey,Monroe Landing,8/11/15,,,8,0,0,,,
Whidbey,Monroe Landing,8/17/15,,,10,0,0,,,
Whidbey,Monroe Landing,6/6/16,,,6,0,0,,,
Whidbey,Monroe Landing,6/13/16,,,7,0,0,,,
Whidbey,Monroe Landing,6/20/16,,,6,0,0,,,
Whidbey,Monroe Landing,6/27/16,,,6,1,2,,,
Whidbey,Monroe Landing,7/4/16,,,6,1,2,,,
Whidbey,Monroe Landing,7/12/16,,,7,1,2,,,
Whidbey,Monroe Landing,7/23/16,,,7,1,3,,,
Whidbey,Monroe Landing,7/27/16,,,10,1,4,,,
Whidbey,Monroe Landing,8/1/16,,,9,0,0,,,
Whidbey,Monroe Landing,8/8/16,,,5,0,0,,,
Whidbey,Monroe Landing,8/15/16,,,5,0,0,,,
Whidbey,Mutiny Sands,6/22/15,,,39,2,3,Y,,
Whidbey,Mutiny Sands,6/24/15,,,32,4,10,Y,,
Whidbey,Mutiny Sands,6/26/15,,,29,4,7,Y,,
Whidbey,Mutiny Sands,6/30/15,,,29,8,17,Y,,
Whidbey,Mutiny Sands,7/2/15,,,38,0,0,Y,,
Whidbey,Mutiny Sands,7/6/15,,,47,9,28,Y,,
Whidbey,Mutiny Sands,7/8/15,,,45,7,30,Y,,
Whidbey,Mutiny Sands,7/10/15,,,36,8,21,Y,,
Whidbey,Mutiny Sands,7/14/15,,,40,6,16,Y,,
Whidbey,Mutiny Sands,7/16/15,,,47,8,26,Y,,
Whidbey,Mutiny Sands,7/20/15,,,47,4,10,Y,,
Whidbey,Mutiny Sands,7/22/15,,,44,3,7,Y,,
Whidbey,Mutiny Sands,7/24/15,,,38,2,2,Y,,
Whidbey,Mutiny Sands,7/28/15,,,18,3,6,Y,,
Whidbey,Mutiny Sands,7/30/15,,,54,2,3,Y,,
Whidbey,Mutiny Sands,8/3/15,,,57,7,17,Y,,
Whidbey,Mutiny Sands,8/5/15,,,44,4,5,Y,,
Whidbey,Mutiny Sands,8/7/15,,,23,3,3,Y,,
Whidbey,Mutiny Sands,8/11/15,,,4,1,2,Y,,
Whidbey,Mutiny Sands,8/13/15,,,36,2,2,Y,,
Whidbey,Mutiny Sands,8/17/15,,,4,2,3,Y,,
Whidbey,Mutiny Sands,8/19/15,,,2,1,2,Y,,
Whidbey,Mutiny Sands,8/21/15,,,5,1,3,Y,,
Whidbey,Mutiny Sands,8/25/15,,,2,1,1,Y,,
Whidbey,Mutiny Sands,8/27/15,,,2,0,0,Y,,
Whidbey,Mutiny Sands,6/7/16,,,53,0,0,Y,,
Whidbey,Mutiny Sands,6/9/16,,,49,0,0,Y,,
Whidbey,Mutiny Sands,6/13/16,,,37,0,0,Y,,
Whidbey,Mutiny Sands,6/15/16,,,29,0,0,Y,,
Whidbey,Mutiny Sands,6/17/16,,,38,0,0,Y,,
Whidbey,Mutiny Sands,6/21/16,,,39,1,2,Y,,
Whidbey,Mutiny Sands,6/23/16,,,32,3,4,Y,,
Whidbey,Mutiny Sands,6/27/16,,,36,5,16,Y,,
Whidbey,Mutiny Sands,6/29/16,,,33,4,8,Y,,
Whidbey,Mutiny Sands,7/1/16,,,36,8,12,Y,,
Whidbey,Mutiny Sands,7/5/16,,,39,5,27,Y,,
Whidbey,Mutiny Sands,7/7/16,,,43,5,12,Y,,
Whidbey,Mutiny Sands,7/11/16,,,41,7,15,Y,,
Whidbey,Mutiny Sands,7/13/16,,,34,8,20,Y,,
Whidbey,Mutiny Sands,7/15/16,,,26,7,21,Y,,
Whidbey,Mutiny Sands,7/19/16,,,50,8,23,Y,,
Whidbey,Mutiny Sands,7/21/16,,,49,8,22,Y,,
Whidbey,Mutiny Sands,7/25/16,,,41,9,24,Y,,
Whidbey,Mutiny Sands,7/27/16,,,20,6,11,Y,,
Whidbey,Mutiny Sands,7/29/16,,,24,3,6,Y,,
Whidbey,Mutiny Sands,8/2/16,,,38,4,11,Y,,
Whidbey,Mutiny Sands,8/4/16,,,53,3,9,Y,,
Whidbey,Mutiny Sands,8/8/16,,,42,2,11,Y,,
Whidbey,Mutiny Sands,8/10/16,,,23,2,3,Y,,
Whidbey,Mutiny Sands,8/12/16,,,11,2,2,Y,,
Whidbey,Mutiny Sands,8/16/16,,,0,0,0,Y,,
Whidbey,Mutiny Sands,8/18/16,,,25,0,0,Y,,
Whidbey,Mutiny Sands,6/19/14,8:15,9:15,34,1,1,,,
Whidbey,Mutiny Sands,6/25/14,8:05,9:05,11,3,2,,,
Whidbey,Mutiny Sands,7/3/14,8:10,9:10,44,4,2,,,
Whidbey,Mutiny Sands,7/10/14,8:00,9:00,7,5,2,,,
Whidbey,Mutiny Sands,7/17/14,8:00,9:00,41,11,5,,,
Whidbey,Mutiny Sands,7/24/14,8:05,9:05,30,11,1,,,
Whidbey,Mutiny Sands,7/31/14,8:00,9:00,56,13,24,,,
Whidbey,Mutiny Sands,8/7/14,7:50,8:50,4,13,1,,,
Whidbey,Mutiny Sands,8/14/14,8:05,9:05,46,13,1,,,
Whidbey,Mutiny Sands,8/21/14,7:54,8:54,2,13,,,,
Whidbey,Mutiny Sands,8/28/14,7:40,8:40,1,13,,,,
Whidbey,Mutiny Sands,9/4/14,7:49,8:15,0,13,,,,
Whidbey,Mutiny Sands,6/29/10,8:45,9:50,32,6,9,,,
Whidbey,Mutiny Sands,7/6/10,6:45,7:45,24,8,1,,,
Whidbey,Mutiny Sands,7/13/10,8:25,9:25,24,10,3,,,
Whidbey,Mutiny Sands,7/21/10,8:10,9:10,6,10,,,,
Whidbey,Mutiny Sands,7/27/10,8:15,9:15,26,,1,,,
Whidbey,Mutiny Sands,8/3/10,8:40,9:40,32,,,,,
Whidbey,Mutiny Sands,8/11/10,8:15,9:15,17,,,,,
