site,date,burrow_name,Gunnel,Sculpin,Other,burrow_visit,intern_data,qaqc_concern
Cliffside,6/28/09,3,1,,,,,
Cliffside,6/28/09,4,1,1,,1,,
Cliffside,6/28/09,5,,,,1,,
Cliffside,6/28/09,6,1,,,1,,
Cliffside,6/28/09,7,,,,1,,
Cliffside,7/6/09,1,,,1,,,
Cliffside,7/6/09,3,,,,1,,
Cliffside,7/6/09,5,1,,,,,
Cliffside,7/6/09,6,2,,,,,
Cliffside,7/6/09,9,1,,,,,
Cliffside,7/6/09,10,1,,,,,
Cliffside,7/6/09,11,1,,,,,
Cliffside,7/13/09,1,1,,,1,,
Cliffside,7/13/09,2,,,,2,,
Cliffside,7/13/09,3,3,,,2,,
Cliffside,7/13/09,4,2,,,1,,
Cliffside,7/13/09,5,2,,,2,,
Cliffside,7/13/09,6,2,,,2,,
Cliffside,7/13/09,7,1,,,1,,
Cliffside,7/13/09,8,,,,2,,
Cliffside,7/13/09,9,1,,,2,,
Cliffside,7/13/09,10,1,,,4,,
Cliffside,7/13/09,11,1,,,1,,
Cliffside,7/13/09,12,,,,2,,
Cliffside,7/13/09,13,,,,2,,
Cliffside,7/21/09,3,,,,1,,
Cliffside,7/21/09,10,1,,,1,,
Cliffside,8/5/09,1,1,,,1,,
Cliffside,8/5/09,2,1,,,1,,
Cliffside,8/5/09,4,1,,,,,
Cliffside,8/5/09,7,1,,,,,
Cliffside,8/5/09,12,1,,,1,,
Cliffside,8/11/09,8,1,,,,,
Cliffside,6/23/08,1,1,,,,,
Cliffside,6/23/08,2,,,,1,,
Cliffside,6/23/08,3,,,,1,,
Cliffside,6/30/08,1,2,,,,,
Cliffside,6/30/08,2,,,,1,,
Cliffside,6/30/08,4,,,,1,,
Cliffside,6/30/08,5,1,,,,,
Cliffside,6/30/08,6,1,,,,,
Cliffside,7/7/08,1,,,1,,,
Cliffside,7/7/08,3,1,,,2,,
Cliffside,7/7/08,5,1,,,,,
Cliffside,7/7/08,7,,,,1,,
Cliffside,7/7/08,8,1,,,,,
Cliffside,7/7/08,9,,,,1,,
Cliffside,7/7/08,10,1,,,,,
Cliffside,7/11/08,2,1,,,,,
Cliffside,7/11/08,3,2,,,,,
Cliffside,7/11/08,4,1,,,,,
Cliffside,7/11/08,5,1,,,,,
Cliffside,7/11/08,11,1,,,,,
Cliffside,6/28/10,1,,,,1,,
Cliffside,7/3/10,1,1,,,,,
Cliffside,7/3/10,5,1,,,,,
Cliffside,7/3/10,6,2,,,,,
Cliffside,7/5/10,1,1,,,,,
Cliffside,7/5/10,3,1,,,,,
Cliffside,7/21/10,6,1,,,,,
Cliffside,6/28/11,1,,,,1,,
Cliffside,6/28/11,2,,,,1,,
Cliffside,6/28/11,6,,,,1,,
Cliffside,7/6/11,1,,,,1,,
Cliffside,7/6/11,2,,,,1,,
Cliffside,7/6/11,3,,,,1,,
Cliffside,7/6/11,4,,,,1,,
Cliffside,7/6/11,6,,,,1,,
Cliffside,7/18/11,1,,1,,,,
Cliffside,8/3/11,1,1,,,2,,
Cliffside,8/3/11,2,2,,1,2,,
Cliffside,8/3/11,3,2,,1,,,
Cliffside,8/3/11,4,4,,,,,
Cliffside,8/3/11,5,2,,2,,,
Cliffside,8/3/11,6,2,,2,,,
Cliffside,8/3/11,7,2,,,,,
Cliffside,8/15/11,4,,,1,2,,
Cliffside,7/2/12,1,,,,1,,
Cliffside,7/2/12,2,,,,1,,
Cliffside,7/9/12,2,,,,1,,
Cliffside,7/9/12,3,,,,1,,
Cliffside,7/16/12,2,,,,1,,
Cliffside,7/16/12,3,,,,1,,
Cliffside,7/23/12,4,1,,,,,
Cliffside,8/6/12,5,,,,1,,
Cliffside,8/6/12,6,,,,1,,
Cliffside,8/6/12,7,,,,1,,
Cliffside,8/14/12,4,2,,,,,
Cliffside,6/25/13,1,,,,2,,
Cliffside,7/2/13,1,,,,1,,
Cliffside,7/10/13,1,,,,1,,
Cliffside,7/15/13,2,,,,1,,
Cliffside,7/15/13,3,,,,2,,
Cliffside,7/22/13,4,,,,2,,
Cliffside,7/22/13,5,,,,1,,
Cliffside,7/22/13,6,1,,,1,,
Cliffside,7/29/13,2,1,,,1,,
Cliffside,7/29/13,3,,,,1,,
Cliffside,7/29/13,4,1,,,1,,
Cliffside,7/29/13,5,,,,3,,
Cliffside,7/29/13,6,1,,,2,,
Cliffside,8/9/13,4,,,,2,,
Cliffside,8/9/13,5,,,,1,,
Cliffside,8/9/13,6,,,,3,,
Cliffside,8/9/13,7,1,,,1,,
Cliffside,8/9/13,8,,,,1,,
Cliffside,8/12/13,5,,,,1,,
Cliffside,8/12/13,2,,,,1,,
Cliffside,8/12/13,3,1,,,,,
Cliffside,8/12/13,6,,,,3,,
Cliffside,8/12/13,7,1,,1,,,
Cliffside,8/12/13,1,1,,,,,
Cliffside,8/12/13,8,,,,1,,
Cliffside,8/12/13,9,,,,1,,
Cliffside,8/19/13,6,1,,,,,
Cliffside,8/19/13,2,,,,1,,
Cliffside,8/19/13,7,4,,,,,
Cliffside,8/19/13,4,,,,1,,
Cliffside,8/26/13,4,1,,,1,,
Cliffside,8/26/13,6,1,,,,,
Cliffside,6/16/14,1,,,,1,,
Cliffside,6/16/14,2,,,,2,,
Cliffside,6/16/14,3,,,,3,,
Cliffside,6/30/14,1,,,,1,,
Cliffside,6/30/14,2,,,,1,,
Cliffside,6/30/14,3,,,,1,,
Cliffside,6/30/14,4,,,,1,,
Cliffside,7/7/14,1,,1,,1,,
Cliffside,7/7/14,2,,,,1,,
Cliffside,7/7/14,3,,,,1,,
Cliffside,7/7/14,4,,1,,,,
Cliffside,7/7/14,5,,,,1,,
Cliffside,7/7/14,6,,1,,,,
Cliffside,7/14/14,1,,1,,,,
Cliffside,7/14/14,2,,,,2,,
Cliffside,7/14/14,3,,1,,2,,
Cliffside,7/14/14,4,,,,1,,
Cliffside,7/14/14,5,,3,,1,,
Cliffside,7/21/14,1,,,,2,,
Cliffside,7/21/14,4,,1,,2,,
Cliffside,7/21/14,5,,,,1,,
Cliffside,7/21/14,6,,,,1,,
Cliffside,7/21/14,7,,,,1,,
Cliffside,7/28/14,1,,,,1,,
Cliffside,7/28/14,2,,,,2,,
Cliffside,7/28/14,5,,2,,,,
Cliffside,8/4/14,2,,1,,,,
Cliffside,8/11/14,3,,1,,,,
Coupeville Wharf,6/24/13,1,,,,1,,
Coupeville Wharf,7/2/13,1,1,,,,,
Coupeville Wharf,7/10/13,1,,,,5,,
Coupeville Wharf,7/10/13,2,,,,2,,
Coupeville Wharf,7/10/13,3,,,,1,,
Coupeville Wharf,7/10/13,4,,,,1,,
Coupeville Wharf,7/16/13,1,,,,2,,
Coupeville Wharf,7/16/13,2,,,,1,,
Coupeville Wharf,7/16/13,3,,1,,2,,
Coupeville Wharf,7/25/13,1,,,,2,,
Coupeville Wharf,7/30/13,1,1,1,,1,,
Crescent Harbor,6/29/09,1,1,1,1,,,
Crescent Harbor,7/6/09,2,,,,1,,
Crescent Harbor,7/20/09,3,,1,,,,
Crescent Harbor,7/27/09,2,2,1,,,,
Crescent Harbor,8/3/09,3,1,,,,,
Crescent Harbor,7/5/08,3,,1,,,,
Crescent Harbor,7/5/08,5,1,,,,,
Crescent Harbor,7/14/08,3,2,,,,,
Crescent Harbor,7/14/08,5,1,,,,,
Crescent Harbor,7/19/08,3,1,,,,,
Crescent Harbor,7/19/08,8,1,,,,,
Crescent Harbor,7/30/08,2,,1,,,,
Crescent Harbor,7/30/08,3,,1,,,,
Double Bluff South,7/1/10,C3,,,,2,,
Double Bluff South,7/1/10,C4,,,,3,,
Double Bluff South,7/1/10,C5,,,,2,,
Double Bluff South,7/1/10,D1,,,,3,,
Double Bluff South,7/1/10,D2,,,,2,,
Double Bluff South,7/1/10,D3,,,,3,,
Double Bluff South,7/1/10,D4,,,,2,,
Double Bluff South,7/1/10,D5,,,,1,,
Double Bluff South,7/1/10,D6,,,,1,,
Double Bluff South,7/1/10,D7,,,,2,,
Double Bluff South,7/1/10,A1,,,,3,,
Double Bluff South,7/1/10,A2,,,,2,,
Double Bluff South,7/1/10,A3,,,,1,,
Double Bluff South,7/1/10,B1,1,,1,1,,
Double Bluff South,7/1/10,B3,,,,1,,
Double Bluff South,7/1/10,B4,,,,2,,
Double Bluff South,7/1/10,B5,,,,1,,
Double Bluff South,7/1/10,C1,,,,2,,
Double Bluff South,7/1/10,C2,,,,1,,
Double Bluff South,7/7/10,B2,1,,,,,
Double Bluff South,7/7/10,B3,1,,,,,
Double Bluff South,7/7/10,B6,,,,1,,
Double Bluff South,7/7/10,C1,,,,1,,
Double Bluff South,7/7/10,C2,,,,1,,
Double Bluff South,7/7/10,C6,,,,2,,
Double Bluff South,7/7/10,C7,,,,1,,
Double Bluff South,7/7/10,D1,1,,,,,
Double Bluff South,7/7/10,D2,1,1,,,,
Double Bluff South,7/7/10,D3,,1,,,,
Double Bluff South,7/14/10,A1,1,,,,,
Double Bluff South,7/14/10,A4,,,,2,,
Double Bluff South,7/14/10,A5,,,,1,,
Double Bluff South,7/14/10,B1,1,,,,,
Double Bluff South,7/14/10,B2,1,,1,,,
Double Bluff South,7/14/10,B7,,,,1,,
Double Bluff South,7/14/10,B8,1,,,,,
Double Bluff South,7/14/10,C3,,,,1,,
Double Bluff South,7/14/10,C6,,2,,,,
Double Bluff South,7/14/10,C7,,,1,2,,
Double Bluff South,7/21/10,A3,,,,2,,
Double Bluff South,7/21/10,B1,2,,,,,
Double Bluff South,7/21/10,B2,1,,,,,
Double Bluff South,7/21/10,B7,,,,2,,
Double Bluff South,7/21/10,C1,,,1,,,
Double Bluff South,7/21/10,C2,,,,3,,
Double Bluff South,7/21/10,C5,,,1,,,
Double Bluff South,7/21/10,C7,2,,1,1,,
Double Bluff South,7/21/10,D1,,1,,,,
Double Bluff South,7/21/10,D2,1,1,,,,
Double Bluff South,7/28/10,B1,,,,2,,
Double Bluff South,7/28/10,B3,1,,,1,,
Double Bluff South,7/28/10,B6,3,,,,,
Double Bluff South,7/28/10,B7,1,,,1,,
Double Bluff South,7/28/10,C1,,,,3,,
Double Bluff South,7/28/10,C2,,,,1,,
Double Bluff South,7/28/10,C6,1,1,,1,,
Double Bluff South,7/28/10,C7,1,1,1,2,,
Double Bluff South,7/28/10,C8,,,,2,,
Double Bluff South,7/28/10,D1,,2,,1,,
Double Bluff South,7/28/10,D2,,2,,,,
Double Bluff South,7/28/10,D3,,1,,,,
Double Bluff South,7/28/10,D5,,,,1,,
Double Bluff South,7/28/10,D8,,1,,1,,
Double Bluff South,7/28/10,D9,,,,2,,
Double Bluff South,7/28/10,A1,,1,,1,,
Double Bluff South,7/28/10,A6,,,,1,,
Double Bluff South,7/28/10,A7,,,,1,,
Double Bluff South,8/4/10,A3,,1,,,,
Double Bluff South,8/4/10,A5,1,,,,,
Double Bluff South,8/4/10,B2,,1,,,,
Double Bluff South,8/4/10,B9,,1,,,,
Double Bluff South,8/4/10,C7,,1,,,,
Double Bluff South,8/4/10,D1,1,,,1,,
Double Bluff South,8/4/10,D2,1,,,1,,
Double Bluff South,8/4/10,D3,,1,,,,
Double Bluff South,8/4/10,D8,,,,1,,
Double Bluff South,8/4/10,D9,,1,,,,
Double Bluff South,8/11/10,D1,2,4,,,,
Double Bluff South,8/11/10,D2,1,1,,1,,
Double Bluff South,8/11/10,D3,,,,1,,
Double Bluff South,8/11/10,D8,,1,,,,
Double Bluff South,8/18/10,C9,,1,,,,
Double Bluff South,8/18/10,D10,,2,,,,
Double Bluff South,8/18/10,D11,1,,,,,
Double Bluff South,8/25/10,A2,,2,,,,
Double Bluff North,7/13/12,C-1,,,,1,,
Double Bluff North,7/13/12,C-2,,1,,1,,
Double Bluff North,7/13/12,C-3,,,,1,,
Double Bluff North,7/13/12,D-2,,2,,3,,
Double Bluff North,7/13/12,D-3,,,,2,,
Double Bluff North,7/13/12,D-4,,,,2,,
Double Bluff North,7/13/12,D-5,,,,3,,
Double Bluff North,7/13/12,D-6,,,,3,,
Double Bluff North,7/13/12,D-7,,,,3,,
Double Bluff North,7/13/12,D-8,,,,5,,
Double Bluff North,7/13/12,E-1,,,,2,,
Double Bluff North,7/13/12,E-2,,1,,,,
Double Bluff North,7/13/12,D-2,1,1,,,,
Double Bluff North,7/13/12,D-3,1,,,,,
Double Bluff North,7/21/12,C-1,,3,,3,,
Double Bluff North,7/21/12,C-2,,2,,,,
Double Bluff North,7/21/12,C-3,,2,,,,
Double Bluff North,7/21/12,C-4,,,,1,,
Double Bluff North,7/21/12,D-2,2,,,,,
Double Bluff North,7/21/12,D-3,2,,1,,,
Double Bluff North,7/21/12,D-4,1,,,,,
Double Bluff North,7/27/12,C-2,1,1,,,,
Double Bluff North,7/27/12,C-3,,1,,,,
Double Bluff North,7/27/12,D-1,,,,1,,
Double Bluff North,7/27/12,D-3,1,,,,,
Double Bluff North,8/2/12,C-1,,,,1,,
Double Bluff North,8/2/12,C-2,,1,,,,
Double Bluff North,8/2/12,C-3,,,,1,,
Double Bluff North,8/2/12,C-4,,1,,,,
Double Bluff North,8/2/12,D-1,,1,,,,
Double Bluff North,8/2/12,D-4,,1,,,,
Double Bluff North,8/24/12,C-4,1,,1,,,
Double Bluff North,8/24/12,D-1,,1,,,,
Double Bluff North,6/30/09,A1,,,,1,,
Double Bluff North,6/30/09,A2,,,,1,,
Double Bluff North,6/30/09,B1,,,1,,,
Double Bluff North,6/30/09,B2,,,,2,,
Double Bluff North,6/30/09,B3,,,,1,,
Double Bluff North,6/30/09,B4,,,,1,,
Double Bluff North,6/30/09,B5,,,,4,,
Double Bluff North,6/30/09,B6,,,,1,,
Double Bluff North,6/30/09,B8,,,,1,,
Double Bluff North,6/30/09,B9,,,,1,,
Double Bluff North,6/30/09,B10,,,,1,,
Double Bluff North,6/30/09,C1,,,,1,,
Double Bluff North,6/30/09,C2,,,,1,,
Double Bluff North,6/30/09,D1,,,,1,,
Double Bluff North,6/30/09,D2,,,,1,,
Double Bluff North,6/30/09,D3,,,,1,,
Double Bluff North,6/30/09,D4,,,,2,,
Double Bluff North,6/30/09,D5,,,,3,,
Double Bluff North,6/30/09,D6,,,,2,,
Double Bluff North,6/30/09,D7,,,,1,,
Double Bluff North,6/30/09,D8,,,,1,,
Double Bluff North,6/30/09,D9,,,,1,,
Double Bluff North,7/7/09,A2,,,,1,,
Double Bluff North,7/7/09,B4,,,,3,,
Double Bluff North,7/7/09,B5,,,,1,,
Double Bluff North,7/7/09,C3,1,,,1,,
Double Bluff North,7/7/09,C4,1,,,,,
Double Bluff North,7/7/09,D2,2,,,,,
Double Bluff North,7/7/09,D4,,,,1,,
Double Bluff North,7/7/09,D5,1,1,,1,,
Double Bluff North,7/7/09,D9,,,,3,,
Double Bluff North,7/7/09,D10,,,,2,,
Double Bluff North,7/7/09,D11,,,,2,,
Double Bluff North,7/14/09,A2,,,,1,,
Double Bluff North,7/14/09,A3,,,,2,,
Double Bluff North,7/14/09,B1,,,,2,,
Double Bluff North,7/14/09,B3,,,,2,,
Double Bluff North,7/14/09,B4,,,,2,,
Double Bluff North,7/14/09,B5,,,,3,,
Double Bluff North,7/14/09,B9,,,,1,,
Double Bluff North,7/14/09,B11,1,,,2,,
Double Bluff North,7/14/09,C2,1,,,,,
Double Bluff North,7/14/09,C3,1,,,,,
Double Bluff North,7/14/09,C4,1,,,,,
Double Bluff North,7/14/09,C5,1,,,,,
Double Bluff North,7/14/09,D2,,1,,,,
Double Bluff North,7/14/09,D4,,,1,3,,
Double Bluff North,7/14/09,D5,1,1,,5,,
Double Bluff North,7/14/09,D9,,,,4,,
Double Bluff North,7/14/09,D10,,,,3,,
Double Bluff North,7/14/09,D12,1,,,1,,
Double Bluff North,7/14/09,D13,,,,1,,
Double Bluff North,7/20/09,A4,1,,,,,
Double Bluff North,7/20/09,B1,1,,1,,,
Double Bluff North,7/20/09,B11,1,,,,,
Double Bluff North,7/20/09,D2,1,1,,,,
Double Bluff North,7/20/09,D11,,1,,,,
Double Bluff North,7/20/09,D12,1,,,,,
Double Bluff North,7/20/09,D13,1,,,,,
Double Bluff North,7/20/09,D14,1,,,,,
Double Bluff North,7/20/09,D15,1,,,1,,
Double Bluff North,7/30/09,A2,,,,2,,
Double Bluff North,7/30/09,C6,,,,4,,
Double Bluff North,7/30/09,D2,1,,,1,,
Double Bluff North,7/30/09,D5,,,,4,,
Double Bluff North,7/30/09,D12,3,1,,,,
Double Bluff North,7/30/09,D13,3,,,,,
Double Bluff North,8/5/09,D4,,,,1,,
Double Bluff North,8/5/09,D10,1,1,,1,,
Double Bluff North,8/5/09,D11,,1,,1,,
Double Bluff North,8/5/09,D13,1,1,,,,
Double Bluff North,8/11/09,A2,,,,2,,
Double Bluff North,8/11/09,A4,,,,1,,
Double Bluff North,8/11/09,C2,1,,,,,
Double Bluff North,8/11/09,D4,,,,1,,
Double Bluff North,8/11/09,D5,,,,1,,
Double Bluff North,8/11/09,D10,,,,1,,
Double Bluff North,8/11/09,D11,1,,,,,
Double Bluff North,8/11/09,D12,1,,,,,
Double Bluff North,8/11/09,D13,1,,,,,
Double Bluff North,6/26/08,1,,,,2,,
Double Bluff North,6/26/08,2,,,,1,,
Double Bluff North,6/26/08,3,,,,2,,
Double Bluff North,6/26/08,4,,,,1,,
Double Bluff North,6/26/08,5,,,,1,,
Double Bluff North,6/26/08,6,,,,1,,
Double Bluff North,6/26/08,7,,,,1,,
Double Bluff North,7/3/08,2,,,,1,,
Double Bluff North,7/3/08,4,,,,1,,
Double Bluff North,7/3/08,7,,,,1,,
Double Bluff North,7/3/08,8,,,1,,,
Double Bluff North,7/3/08,9,,,1,3,,
Double Bluff North,7/3/08,10,,,1,,,
Double Bluff North,7/10/08,2,,,1,1,,
Double Bluff North,7/10/08,3,,,,2,,
Double Bluff North,7/10/08,4,,,1,1,,
Double Bluff North,7/10/08,7,,,,1,,
Double Bluff North,7/10/08,8,,1,,,,
Double Bluff North,7/10/08,9,1,,,,,
Double Bluff North,7/10/08,11,,,,1,,
Double Bluff North,7/10/08,12,,,,1,,
Double Bluff North,7/10/08,13,,,,1,,
Double Bluff North,7/10/08,14,,,,1,,
Double Bluff North,7/10/08,15,1,,,1,,
Double Bluff North,7/10/08,16,1,,,3,,
Double Bluff North,7/10/08,18,,,,3,,
Double Bluff North,7/10/08,19,,,1,,,
Double Bluff North,7/18/08,2,,,,1,,
Double Bluff North,7/18/08,3,,,,1,,
Double Bluff North,7/18/08,16,1,,,,,
Double Bluff North,7/18/08,17,1,,,,,
Double Bluff North,7/18/08,20,,,,1,,
Double Bluff North,7/18/08,21,1,,,1,,
Double Bluff North,7/24/08,3,,,,1,,
Double Bluff North,7/24/08,4,,,1,3,,
Double Bluff North,7/24/08,9,1,,1,,,
Double Bluff North,7/24/08,15,,,,3,,
Double Bluff North,7/24/08,16,,,,2,,
Double Bluff North,7/24/08,18,1,1,,,,
Double Bluff North,7/24/08,19,1,,,,,
Double Bluff North,7/24/08,20,,1,,1,,
Double Bluff North,7/24/08,21,1,,,,,
Double Bluff North,7/24/08,22,,,,1,,
Double Bluff North,7/24/08,23,1,,,,,
Double Bluff North,7/24/08,24,1,1,,,,
Double Bluff North,7/30/08,1,1,,,1,,
Double Bluff North,7/30/08,9,,1,,,,
Double Bluff North,7/30/08,16,,1,,,,
Double Bluff North,7/30/08,18,,2,,,,
Double Bluff North,7/30/08,21,,1,,,,
Double Bluff North,7/30/08,25,,1,,,,
Double Bluff North,8/7/08,3,,,,1,,
Double Bluff North,8/7/08,4,,2,,,,
Double Bluff North,8/7/08,20,,1,,,,
Double Bluff North,8/15/08,23,1,,,,,
Double Bluff North,8/15/08,26,1,,,,,
Double Bluff North,8/15/08,27,1,,,,,
Double Bluff North,7/1/11,A1,,,,1,,
Double Bluff North,7/1/11,D1,1,,,,,
Double Bluff North,7/7/11,A2,,,,4,,
Double Bluff North,7/7/11,B1,,,,1,,
Double Bluff North,7/7/11,C1,,,,3,,
Double Bluff North,7/7/11,C2,,,,1,,
Double Bluff North,7/7/11,C3,,,,1,,
Double Bluff North,7/7/11,C4,,,,1,,
Double Bluff North,7/7/11,D1,1,,,1,,
Double Bluff North,7/7/11,D2,,,,2,,
Double Bluff North,7/7/11,D3,,,,1,,
Double Bluff North,7/7/11,D4,,,,2,,
Double Bluff North,7/21/11,B2,,1,,,,
Double Bluff North,7/21/11,C2,,1,,1,,
Double Bluff North,7/21/11,C5,,,,1,,
Double Bluff North,7/21/11,C6,,,,1,,
Double Bluff North,7/21/11,C8,,,,1,,
Double Bluff North,7/21/11,C9,,1,,,,
Double Bluff North,7/21/11,D1,1,,,1,,
Double Bluff North,7/21/11,D5,1,,,,,
Double Bluff North,7/21/11,D6,2,,,,,
Double Bluff North,7/21/11,A1,,1,,,,
Double Bluff North,7/21/11,B2,,1,,,,
Double Bluff North,7/21/11,B3,,3,,,,
Double Bluff North,7/21/11,C4,,1,,,,
Double Bluff North,7/21/11,C8,1,,,,,
Double Bluff North,7/21/11,C9,2,,,,,
Double Bluff North,7/21/11,D1,,,2,,,
Double Bluff North,7/21/11,D2,,1,,,,
Double Bluff North,7/21/11,D4,,2,,,,
Double Bluff North,7/21/11,D6,,1,,,,
Double Bluff North,7/21/11,D7,2,,,,,
Double Bluff North,7/21/11,D8,1,,,,,
Double Bluff North,7/21/11,D9,,1,,,,
Double Bluff North,7/28/11,B2,,1,,,,
Double Bluff North,7/28/11,B3,1,2,,,,
Double Bluff North,7/28/11,C9,1,,,,,
Double Bluff North,7/28/11,D2,1,1,,,,
Double Bluff North,7/28/11,D3,1,,,,,
Double Bluff North,7/28/11,D4,1,1,,,,
Double Bluff North,8/4/11,A1,,1,,1,,
Double Bluff North,8/4/11,A2,,,,9,,
Double Bluff North,8/4/11,A3,,1,,,,
Double Bluff North,8/4/11,A4,,1,,1,,
Double Bluff North,8/4/11,C8,,1,,,,
Double Bluff North,8/4/11,C9,1,,,,,
Double Bluff North,8/4/11,D1,,1,,,,
Double Bluff North,8/4/11,D2,,,,3,,
Double Bluff North,8/4/11,D4,,1,,5,,
Double Bluff North,8/4/11,D5,,1,,1,,
Double Bluff North,8/4/11,D6,,,,2,,
Double Bluff North,8/11/11,A3,,,,1,,
Double Bluff North,8/11/11,C4,1,,,,,
Double Bluff North,8/11/11,C8,1,1,,,,
Double Bluff North,8/11/11,C9,,1,,,,
Double Bluff North,8/11/11,D4,,1,,,,
Double Bluff North,8/18/11,A1,,,,1,,
Double Bluff North,8/18/11,A2,,,,2,,
Double Bluff North,8/18/11,A5,,,,2,,
Double Bluff North,8/18/11,C8,2,,,,,
Double Bluff North,8/18/11,C10,,,,1,,
Double Bluff North,8/18/11,D2,,,,1,,
Double Bluff North,8/18/11,D7,,,,3,,
Double Bluff North,8/18/11,D8,,,1,,,
Double Bluff North,8/25/11,D8,1,,,,,
Double Bluff North,6/26/13,B1,1,,,1,,
Double Bluff North,6/26/13,D1,,,,1,,
Double Bluff North,6/26/13,D2,,,,1,,
Double Bluff North,7/3/13,B1,,,,1,,
Double Bluff North,7/3/13,B2,,1,,,,
Double Bluff North,7/3/13,C1,,,,1,,
Double Bluff North,7/3/13,C2,,1,,1,,
Double Bluff North,7/3/13,C3,,,,1,,
Double Bluff North,7/3/13,D1,,1,,,,
Double Bluff North,7/3/13,D2,3,,,2,,
Double Bluff North,7/3/13,D3,1,,,1,,
Double Bluff North,7/3/13,D4,,1,,,,
Double Bluff North,7/3/13,D5,1,,,,,
Double Bluff North,7/3/13,E1,,,,1,,
Double Bluff North,7/3/13,E2,,1,1,1,,
Double Bluff North,7/3/13,E3,,1,,1,,
Double Bluff North,7/3/13,E4,,,,1,,
Double Bluff North,7/10/13,E1,,,,1,,
Double Bluff North,7/10/13,E2,,,1,,,
Double Bluff North,7/10/13,E3,,1,1,1,,
Double Bluff North,7/10/13,E5,,1,,2,,
Double Bluff North,7/10/13,B2,,1,,,,
Double Bluff North,7/10/13,C2,,,,1,,
Double Bluff North,7/10/13,C3,,2,,,,
Double Bluff North,7/10/13,C4,,1,,,,
Double Bluff North,7/10/13,C5,,,,1,,
Double Bluff North,7/10/13,D1,,1,1,,,
Double Bluff North,7/10/13,D3,,,1,,,
Double Bluff North,7/10/13,D5,,1,,,,
Double Bluff North,7/10/13,D6,1,,,1,,
Double Bluff North,7/10/13,D7,1,,,,,
Double Bluff North,7/17/13,B2,1,1,,,,
Double Bluff North,7/17/13,C4,,2,,,,
Double Bluff North,7/17/13,D2,1,,,,,
Double Bluff North,7/17/13,D3,2,,1,,,
Double Bluff North,7/17/13,D4,1,,,,,
Double Bluff North,7/17/13,D7,,1,,,,
Double Bluff North,7/17/13,D8,,2,,,,
Double Bluff North,7/17/13,E1,,1,,,,
Double Bluff North,7/17/13,E2,1,2,,,,
Double Bluff North,7/17/13,E3,,3,,,,
Double Bluff North,7/17/13,E5,,,,3,,
Double Bluff North,7/24/13,E2,,,,3,,
Double Bluff North,7/24/13,E3,,,,1,,
Double Bluff North,7/24/13,E4,,,,1,,
Double Bluff North,7/24/13,E5,,,,4,,
Double Bluff North,7/24/13,C2,,,,2,,
Double Bluff North,7/24/13,C3,,,,1,,
Double Bluff North,7/24/13,C4,,,,3,,
Double Bluff North,7/24/13,D1,,,1,,,
Double Bluff North,7/24/13,D4,1,,,,,
Double Bluff North,7/24/13,D5,,,,1,,
Double Bluff North,7/24/13,D7,,,,1,,
Double Bluff North,7/24/13,D8,1,,1,2,,
Double Bluff North,7/24/13,E1,,,,2,,
Double Bluff North,7/31/13,B2,1,1,,,,
Double Bluff North,7/31/13,C2,,,,1,,
Double Bluff North,7/31/13,C5,,,,1,,
Double Bluff North,7/31/13,D3,,,,1,,
Double Bluff North,7/31/13,D4,1,,,,,
Double Bluff North,7/31/13,D9,,,,1,,
Double Bluff North,7/31/13,E5,2,,,,,
Double Bluff North,8/7/13,C5,,,,1,,
Double Bluff North,8/7/13,D4,,3,,,,
Double Bluff North,6/20/14,A1,,,,1,,
Double Bluff North,6/20/14,D1,,,,4,,
Double Bluff North,6/20/14,D2,,,,4,,
Double Bluff North,6/20/14,D3,,,,3,,
Double Bluff North,6/20/14,D4,,,,1,,
Double Bluff North,6/20/14,D5,,,,2,,
Double Bluff North,6/20/14,E1,,,,1,,
Double Bluff North,6/20/14,E2,,,,5,,
Double Bluff North,6/20/14,E3,,,,3,,
Double Bluff North,6/20/14,E4,,,,2,,
Double Bluff North,6/27/14,D6,,,,1,,
Double Bluff North,6/27/14,E3,1,,,,,
Double Bluff North,6/27/14,E5,1,1,,,,
Double Bluff North,7/3/14,B1,1,,,,,
Double Bluff North,7/3/14,B2,1,2,,,,
Double Bluff North,7/3/14,D2,,,1,,,
Double Bluff North,7/3/14,D4,1,,,,,
Double Bluff North,7/3/14,D6,1,1,,1,,
Double Bluff North,7/3/14,E1,1,1,,,,
Double Bluff North,7/3/14,E2,1,,,1,,
Double Bluff North,7/3/14,E6,,,,1,,
Double Bluff North,7/18/14,A1,,,,1,,
Double Bluff North,7/18/14,A2,,,,2,,
Double Bluff North,7/18/14,B1,2,,,2,,
Double Bluff North,7/18/14,B2,1,3,,2,,
Double Bluff North,7/18/14,B3,,,,2,,
Double Bluff North,7/18/14,B4,1,,,,,
Double Bluff North,7/18/14,D4,2,,,,,
Double Bluff North,7/18/14,D6,,1,,,,
Double Bluff North,7/25/14,D2,1,,,,,
Double Bluff North,7/25/14,D4,,1,,,,
Double Bluff North,7/25/14,E2,2,,,,,
Double Bluff North,7/25/14,E3,,,1,,,
Double Bluff North,7/25/14,E5,,1,,,,
Double Bluff North,8/1/14,A1,,,,1,,
Double Bluff North,8/1/14,A2,,,,1,,
Double Bluff North,8/1/14,D4,,1,,,,
Double Bluff North,8/1/14,E2,1,,,1,,
