region,site,date,burrow_name,Gunnel,Sculpin,Other,burrow_visit,intern_data
Whidbey,Harrington South,8/16/09,8,,,,1,
Whidbey,Harrington South,6/24/08,H,,,1,1,
Whidbey,Harrington South,7/2/08,J,,,,1,
Whidbey,Harrington South,7/2/08,L,,,1,,
Whidbey,Harrington South,7/11/08,D,,1,,,
Whidbey,Harrington South,7/11/08,H,1,,,,
Whidbey,Harrington South,7/11/08,I,1,,,1,
Whidbey,Harrington South,7/11/08,L,,,2,,
Whidbey,Harrington South,7/11/08,N,,,1,,
Whidbey,Harrington South,7/18/08,B,,,1,,
Whidbey,Harrington South,7/18/08,D,,,1,,
Whidbey,Harrington South,7/18/08,G,,,1,,
Whidbey,Harrington South,7/18/08,H,2,,,2,
Whidbey,Harrington South,7/18/08,L,4,,,2,
Whidbey,Harrington South,7/18/08,M,,,,2,
Whidbey,Harrington South,7/25/08,D,2,1,,1,
Whidbey,Harrington South,7/25/08,L,3,1,,1,
Whidbey,Harrington South,7/25/08,N,1,,,,
Whidbey,Harrington South,7/30/08,D,1,,,3,
Whidbey,Harrington South,7/30/08,G,,,,4,
Whidbey,Harrington South,7/30/08,H,,,,5,
Whidbey,Harrington South,7/30/08,K,,,,4,
Whidbey,Harrington South,7/30/08,N,1,,2,5,
Whidbey,Harrington South,8/12/10,3,,,,3,
Whidbey,Harrington South,8/12/10,6B,,,,3,
Whidbey,Harrington South,8/12/10,2,,,,2,
Whidbey,Harrington South,8/12/10,4,,,,3,
Whidbey,Harrington South,8/12/10,25,,,,3,
Whidbey,Harrington South,8/12/10,25,,2,,,
Whidbey,Harrington South,8/5/10,1,,,,2,
Whidbey,Harrington South,8/12/10,4,,,,1,
Whidbey,Harrington South,8/12/10,1,2,1,,,
Whidbey,Harrington South,7/6/10,2,,,1,,
Whidbey,Harrington South,7/6/10,3,,,1,,
Whidbey,Harrington South,7/6/10,4,,,1,,
Whidbey,Harrington South,6/29/11,6B,1,,,,
Whidbey,Harrington South,7/6/11,6A,1,,,,
Whidbey,Harrington South,7/6/11,27,,,,3,
Whidbey,Harrington South,7/6/11,28,,,,2,
Whidbey,Harrington South,7/6/11,25,,,,1,
Whidbey,Harrington South,7/6/11,6B,,,,1,
Whidbey,Harrington South,7/6/11,26,,,,1,
Whidbey,Harrington South,7/14/11,29,1,,,,
Whidbey,Harrington South,7/21/11,6A,1,,,,
Whidbey,Harrington South,7/1/13,25,,,,1,
Whidbey,Harrington South,7/1/13,3,,,,1,
Whidbey,Harrington South,7/1/13,6A,,,,1,
Whidbey,Harrington South,7/7/13,25,,1,,,
Whidbey,Harrington South,7/15/13,25,1,1,,,
Whidbey,Harrington South,7/22/13,6A,3,1,,,
Whidbey,Harrington South,7/22/13,25,1,2,,,
Whidbey,Harrington South,8/5/13,25,,3,,,
Whidbey,Harrington South,6/18/14,6,,,,1,
Whidbey,Harrington South,6/18/14,7,,,,1,
Whidbey,Harrington South,7/1/14,8,,,2,2,
Whidbey,Harrington South,7/22/14,8,,1,,,
Whidbey,Harrington South,7/28/14,5,,,,2,
Whidbey,Harrington South,7/28/14,1,,,,1,
Whidbey,Harrington South,7/28/14,7,,,,1,
Whidbey,Harrington South,7/28/14,4,,,,1,
Whidbey,Harrington South,7/28/14,8,,1,,4,
Whidbey,Hastie Lake,6/30/09,1,,,,1,
Whidbey,Hastie Lake,6/30/09,2,,,,1,
Whidbey,Hastie Lake,6/30/09,3,,,,1,
Whidbey,Hastie Lake,6/30/09,4,,,,1,
Whidbey,Hastie Lake,6/30/09,5,,,,1,
Whidbey,Hastie Lake,7/16/09,5,1,,,,
Whidbey,Hastie Lake,7/16/09,6,,,,1,
Whidbey,Hastie Lake,7/21/09,6,1,,,,
Whidbey,Hastie Lake,7/29/09,6,,,,3,
Whidbey,Hastie Lake,7/29/09,7,,,,2,
Whidbey,Hastie Lake,7/29/09,8,,,,4,
Whidbey,Hastie Lake,8/3/09,9,,,,1,
Whidbey,Hastie Lake,8/15/09,9,,,,1,
Whidbey,Hastie Lake,6/29/08,1,1,,,,
Whidbey,Hastie Lake,7/6/08,2,1,,,,
Whidbey,Hastie Lake,7/6/08,3,,,,2,
Whidbey,Hastie Lake,7/12/08,2,,,,1,
Whidbey,Hastie Lake,7/16/08,2,,,,1,
Whidbey,Hastie Lake,7/23/08,2,,1,,1,
Whidbey,Hastie Lake,6/24/10,1,,,,2,
Whidbey,Hastie Lake,7/8/10,1,2,,,2,
Whidbey,Hastie Lake,7/8/10,N-1,,,3,,
Whidbey,Hastie Lake,7/8/10,1,,,1,,
Whidbey,Hastie Lake,8/7/10,S2,1,,,,
Whidbey,Hastie Lake,8/7/10,N-1,,,1,,
Whidbey,Hastie Lake,8/7/10,4,,1,,,
Whidbey,Hastie Lake,8/7/10,2,,,2,,
Whidbey,Hastie Lake,8/14/10,N1,,,3,,
Whidbey,Hastie Lake,8/14/10,1,,,1,,
Whidbey,Hastie Lake,8/12/10,2,,,,1,
Whidbey,Hastie Lake,8/12/10,1A,,1,,,
Whidbey,Hastie Lake,7/22/10,2,,,,1,
Whidbey,Hastie Lake,7/22/10,3,,,,2,
